序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4456,688567,孚能科技,20.89,-2.38,-0.51,302273.0,639860754.0,3.74,21.6,20.8,21.29,21.4,0.77,2.47,-78.81,2.6,25529750158.0,25529750158.0,0.0,-0.05,44.67,80.09
4457,920066,科拜尔,30.81,-2.38,-0.75,11245.0,34986072.16,3.36,31.86,30.8,31.55,31.56,2.11,6.59,72.5,5.01,1936510974.0,525441473.0,0.0,0.03,-9.38,24.18
4458,600533,栖霞建设,2.86,-2.39,-0.07,372348.0,106525083.0,5.46,2.96,2.8,2.95,2.93,0.96,3.55,22.69,0.9,3003000000.0,3003000000.0,-0.35,-0.69,13.94,22.22
4459,600643,爱建集团,5.71,-2.39,-0.14,188856.0,108870972.0,2.39,5.85,5.71,5.83,5.85,0.58,1.19,32.41,0.76,9097005142.0,9080908298.0,-0.7,-1.04,-17.49,10.44
4460,688579,山大地纬,11.82,-2.39,-0.29,68396.0,81702454.0,4.79,12.29,11.71,12.11,12.11,1.0,1.71,119.55,3.46,4728118200.0,4728118200.0,-0.17,-0.17,1.2,29.46
4461,603787,新日股份,12.27,-2.39,-0.3,55496.0,68355319.0,2.55,12.52,12.2,12.48,12.57,0.95,2.41,23.22,1.84,2823864303.0,2823864303.0,-0.08,-0.24,-0.08,18.9
4462,831641,格利尔,21.21,-2.39,-0.52,44295.0,93264876.15,7.46,22.12,20.5,22.12,21.73,1.05,9.92,252.63,4.64,1592340750.0,947182287.0,0.81,0.9,18.29,75.43
4463,688681,科汇股份,16.75,-2.39,-0.41,19229.0,32428857.0,3.09,17.19,16.66,17.07,17.16,0.97,1.84,54.33,3.02,1753222500.0,1753222500.0,-0.53,-0.18,21.2,56.98
4464,301258,富士莱,33.47,-2.39,-0.82,16173.0,54605250.31,3.5,34.57,33.37,34.29,34.29,1.03,4.77,35.61,1.6,3068194900.0,1133695840.0,0.0,-0.03,13.5,42.24
4465,301197,工大科雅,19.98,-2.39,-0.49,90963.0,190066823.59,9.72,21.79,19.8,20.85,20.47,2.03,11.05,-78.18,1.83,2408389200.0,1644214140.0,0.15,0.1,-13.13,33.73
4466,603717,天域生物,8.98,-2.39,-0.22,181700.0,164585898.0,3.04,9.26,8.98,9.2,9.2,0.45,6.26,120.42,4.92,2605513235.0,2605513235.0,-0.22,-0.22,28.29,11.55
4467,832876,慧为智能,32.11,-2.4,-0.79,19918.0,64304581.85,5.44,33.47,31.68,33.47,32.9,1.07,5.15,553.92,8.19,2060840960.0,1240881767.0,0.28,0.28,-4.97,96.87
4468,603538,美诺华,22.73,-2.4,-0.56,112283.0,257428143.0,5.11,23.75,22.56,23.75,23.29,1.13,5.21,50.93,2.29,4996706169.0,4895889982.0,0.0,0.09,15.73,79.54
4469,688266,泽璟制药-U,105.5,-2.4,-2.59,35121.0,375970004.0,5.45,111.0,105.11,107.55,108.09,0.8,1.33,-191.8,23.73,27926713623.0,27926713623.0,-0.19,-0.48,-2.22,69.31
4470,300990,同飞股份,81.5,-2.4,-2.0,45966.0,376265955.75,4.8,84.51,80.5,84.17,83.5,0.65,5.91,55.38,7.08,13834571210.0,6334666963.0,-0.16,-0.1,66.16,99.75
4471,300520,科大国创,24.81,-2.4,-0.61,180015.0,455344428.38,4.68,25.95,24.76,25.54,25.42,0.96,6.48,-56.62,3.97,7245289557.0,6897389223.0,-0.08,0.0,1.39,8.44
4472,300189,神农种业,4.48,-2.4,-0.11,609604.0,275846607.26,3.7,4.63,4.46,4.57,4.59,0.76,6.88,-159.74,6.46,4587520000.0,3970355532.0,0.0,0.0,2.28,13.99
4473,600829,人民同泰,8.13,-2.4,-0.2,73717.0,60002070.0,2.4,8.28,8.08,8.28,8.33,0.98,1.27,32.48,1.6,4714494294.0,4714494294.0,-0.12,0.25,11.22,8.4
4474,688787,海天瑞声,120.89,-2.4,-2.97,23282.0,285816524.0,4.28,125.8,120.5,124.02,123.86,0.88,3.86,958.4,10.01,7292711010.0,7292711010.0,-0.02,-0.19,15.57,23.14
4475,300357,我武生物,28.74,-2.41,-0.71,99412.0,288548539.82,4.31,29.86,28.59,29.42,29.45,0.96,2.05,42.51,6.1,15047804160.0,13912005252.0,0.1,-0.07,42.0,42.99
4476,002961,瑞达期货,20.64,-2.41,-0.51,50942.0,106399634.0,3.12,21.3,20.64,21.24,21.15,0.92,1.14,20.16,3.15,9185538128.0,9185491688.0,-0.05,-0.29,-3.91,47.53
4477,600319,亚星化学,7.69,-2.41,-0.19,61320.0,47345634.0,2.66,7.86,7.65,7.82,7.88,0.82,1.58,-15.44,6.62,2981485163.0,2981485163.0,0.13,0.13,29.46,60.21
4478,000670,盈方微,8.51,-2.41,-0.21,430953.0,371814904.0,4.01,8.83,8.48,8.68,8.72,0.68,5.28,-110.6,228.97,7144054454.0,6949495430.0,-0.12,-0.23,20.54,2.28
4479,002920,德赛西威,134.28,-2.41,-3.32,104869.0,1414946757.88,3.14,138.0,133.68,136.82,137.6,0.66,1.9,30.48,7.73,74518592138.0,74275076835.0,0.0,0.24,31.48,23.29
4480,301516,中远通,17.81,-2.41,-0.44,40794.0,73304280.7,3.62,18.37,17.71,18.11,18.25,1.07,5.81,-127.07,3.81,4999298257.0,1249824569.0,0.06,0.0,6.39,-7.72
4481,300762,上海瀚讯,23.92,-2.41,-0.59,214630.0,521956275.02,3.79,24.85,23.92,24.6,24.51,0.86,3.42,-262.23,6.38,15020941266.0,15020941266.0,-0.25,-0.29,7.84,13.74
4482,688318,财富趋势,155.95,-2.41,-3.85,47512.0,745901860.0,3.06,159.9,155.01,157.0,159.8,0.58,1.86,186.6,11.01,39941831658.0,39941831658.0,0.52,0.28,35.99,28.05
4483,601985,中国核电,8.5,-2.41,-0.21,1340858.0,1154616022.0,2.64,8.73,8.5,8.7,8.71,1.48,0.71,15.43,1.54,174828017629.0,160507921370.0,-1.73,-1.73,-7.41,-17.23
4484,600356,恒丰纸业,9.7,-2.41,-0.24,98932.0,96457693.0,4.53,10.05,9.6,9.92,9.94,1.38,3.31,15.26,1.09,2897694367.0,2897694367.0,0.0,0.1,22.78,29.16
4485,600815,厦工股份,2.84,-2.41,-0.07,359332.0,102510178.0,4.12,2.93,2.81,2.92,2.91,0.82,2.03,749.01,3.3,5038428323.0,5038428323.0,0.0,0.0,3.65,7.17
4486,688592,司南导航,46.3,-2.42,-1.15,19244.0,88533931.0,5.25,47.8,45.31,47.17,47.45,0.93,5.0,-683.95,3.93,3725326428.0,1783558090.0,-0.17,1.2,29.33,60.76
4487,688508,芯朋微,65.86,-2.42,-1.63,61730.0,411637007.0,4.31,68.19,65.28,66.93,67.49,0.66,4.7,47.78,3.35,8648099388.0,8648099388.0,-0.02,0.0,20.45,54.67
4488,688022,瀚川智能,15.34,-2.42,-0.38,59270.0,91303367.0,3.56,15.75,15.19,15.75,15.72,1.18,3.37,58.82,3.99,2697973490.0,2697973490.0,0.0,-0.2,3.02,39.96
4489,301373,凌玮科技,32.2,-2.42,-0.8,24590.0,79341926.55,3.03,32.9,31.9,32.9,33.0,1.52,6.39,26.79,2.17,3492801330.0,1238821681.0,-0.16,-0.34,10.77,29.42
4490,001229,魅视科技,31.79,-2.42,-0.79,17988.0,57946674.0,3.44,32.91,31.79,32.53,32.58,1.59,3.41,83.32,3.34,3179000000.0,1674679111.0,0.0,-0.19,-2.42,-9.51
4491,002317,众生药业,19.76,-2.42,-0.49,264008.0,524157310.31,4.79,20.48,19.51,20.21,20.25,0.93,3.47,44.69,4.25,16794626226.0,15049559943.0,0.05,0.25,32.35,65.36
4492,002406,远东传动,8.02,-2.43,-0.2,313821.0,252959017.0,3.53,8.27,7.98,8.26,8.22,0.84,5.21,53.54,1.47,5856405158.0,4829747442.0,0.25,0.25,10.62,27.3
4493,300320,海达股份,10.46,-2.43,-0.26,126626.0,132715381.29,3.08,10.7,10.37,10.61,10.72,1.11,2.61,29.02,2.6,6288909638.0,5081339865.0,-0.1,0.0,7.39,9.19
4494,000691,*ST亚太,8.82,-2.43,-0.22,502059.0,454156844.58,9.96,9.49,8.59,9.49,9.04,13.21,15.53,-60.1,-32.17,2851241400.0,2851241400.0,0.0,0.11,94.7,157.14
4495,002102,能特科技,4.01,-2.43,-0.1,723735.0,292783563.0,4.14,4.15,3.98,4.13,4.11,0.82,3.33,14.63,2.97,9927263428.0,8713264776.0,0.0,0.25,28.53,53.05
4496,300224,正海磁材,16.48,-2.43,-0.41,306143.0,511088240.44,3.67,17.05,16.43,16.9,16.89,0.65,3.37,66.6,3.13,15064261177.0,14971555755.0,0.0,0.0,20.91,36.09
4497,301199,迈赫股份,27.56,-2.44,-0.69,35056.0,97526709.2,3.54,28.42,27.42,28.01,28.25,0.67,4.89,37.6,2.71,5144790560.0,1976079560.0,-0.36,-0.29,11.85,31.99
4498,002229,鸿博股份,17.56,-2.44,-0.44,335963.0,596833960.37,3.22,18.1,17.52,18.06,18.0,0.8,6.81,103.09,6.75,8713122529.0,8659965126.0,0.0,-0.17,3.66,46.46
4499,002542,中化岩土,4.0,-2.44,-0.1,1216410.0,494166228.9,4.88,4.18,3.98,4.05,4.1,1.09,6.92,-22.85,10.82,7224466952.0,7035085136.0,0.25,0.25,17.65,2.04
4500,688335,复洁环保,19.19,-2.44,-0.48,62817.0,122534871.0,5.49,20.1,19.02,19.65,19.67,0.52,4.24,214.01,2.47,2840783820.0,2840783820.0,0.21,0.16,62.08,133.17
4501,688321,微芯生物,32.0,-2.44,-0.8,95217.0,309053549.0,4.51,33.4,31.92,32.81,32.8,0.85,2.33,220.49,8.75,13049487264.0,13049487264.0,-0.25,0.06,34.74,72.23
4502,600571,信雅达,16.76,-2.44,-0.42,181549.0,307730628.0,3.49,17.34,16.74,17.2,17.18,1.1,3.97,-74.24,6.82,7815494859.0,7671918542.0,-0.12,-0.06,-1.3,33.97
4503,301556,托普云农,95.61,-2.44,-2.39,16517.0,158815909.56,2.69,98.06,95.42,97.46,98.0,1.22,8.53,78.18,8.6,8153620800.0,1850482120.0,-0.15,-0.08,10.71,11.39
4504,000856,冀东装备,10.81,-2.44,-0.27,63842.0,69442318.7,3.34,11.13,10.76,11.06,11.08,1.17,2.81,110.87,5.8,2453870000.0,2453870000.0,0.0,0.0,1.03,56.67
4505,300533,冰川网络,39.53,-2.44,-0.99,125808.0,500085893.27,3.06,40.5,39.26,39.73,40.52,0.63,7.63,13.8,5.77,9268281674.0,6521642244.0,-0.05,0.05,26.9,100.05
4506,603883,老百姓,17.13,-2.45,-0.43,171405.0,295067642.0,2.11,17.48,17.11,17.45,17.56,1.07,2.26,16.36,1.95,13020437851.0,12999789743.0,0.0,-0.06,-17.68,5.16
4507,688131,皓元医药,73.79,-2.45,-1.85,64641.0,481810326.0,6.73,77.49,72.4,75.56,75.64,0.8,3.05,51.56,5.34,15650787719.0,15650787719.0,-0.11,-0.03,64.53,107.57
4508,603087,甘李药业,70.93,-2.45,-1.78,122605.0,880152945.0,3.19,73.2,70.88,72.22,72.71,0.87,2.2,35.1,3.87,42382467330.0,39568909079.0,-0.03,-0.01,32.26,64.53
4509,002652,扬子新材,3.59,-2.45,-0.09,150880.0,54377446.2,4.08,3.7,3.55,3.69,3.68,0.93,2.95,-77.55,7.22,1838309760.0,1838309760.0,0.0,0.28,10.12,27.3
4510,688687,凯因科技,29.35,-2.46,-0.74,54680.0,162771738.0,4.09,30.44,29.21,30.0,30.09,0.96,3.2,52.94,2.71,5017218786.0,5017218786.0,-0.14,-0.31,10.55,37.86
4511,002434,万里扬,9.52,-2.46,-0.24,692390.0,669452472.17,4.61,9.95,9.5,9.87,9.76,0.91,5.28,22.59,2.12,12495952000.0,12483966796.0,0.11,-0.1,31.86,56.07
4512,300575,中旗股份,6.73,-2.46,-0.17,245558.0,166338101.14,3.62,6.95,6.7,6.92,6.9,0.43,7.17,-26.51,1.57,3210158852.0,2306426294.0,0.0,0.15,2.91,11.79
4513,301053,远信工业,34.45,-2.46,-0.87,11292.0,39352717.0,3.37,35.63,34.44,35.32,35.32,0.7,1.46,105.39,4.29,2901288328.0,2669677050.0,0.03,-0.17,23.83,79.33
4514,002427,尤夫股份,7.14,-2.46,-0.18,176732.0,126498128.52,2.6,7.29,7.1,7.29,7.32,0.99,1.79,295.47,7.48,7035990028.0,7030797170.0,-0.14,0.0,-16.98,105.17
4515,001306,夏厦精密,102.51,-2.46,-2.58,21191.0,220876233.91,4.72,107.26,102.3,104.81,105.09,0.96,13.67,156.63,4.73,6442815006.0,1588905000.0,-0.46,-0.22,37.93,82.92
4516,600666,奥瑞德,3.55,-2.47,-0.09,901366.0,324157295.0,4.95,3.72,3.54,3.63,3.64,0.86,3.73,79.9,10.9,9810470593.0,8590122919.0,-0.28,-0.28,3.8,39.76
4517,300469,信息发展,86.6,-2.47,-2.19,152812.0,1337907587.51,6.19,90.8,85.3,89.8,88.79,0.84,6.16,-215.18,52.54,21497482158.0,21496939176.0,0.36,-0.39,171.47,268.51
4518,688355,明志科技,19.36,-2.47,-0.49,23340.0,45710792.0,4.33,20.07,19.21,19.8,19.85,1.02,1.88,27.52,2.25,2399789554.0,2399789554.0,0.0,-0.15,11.91,18.77
4519,301328,维峰电子,49.74,-2.47,-1.26,30521.0,153761106.35,4.86,51.9,49.42,50.84,51.0,0.94,6.04,49.75,2.82,5466107366.0,2512705234.0,0.26,0.44,18.94,19.08
4520,601518,吉林高速,2.76,-2.47,-0.07,201107.0,55972761.0,2.47,2.83,2.76,2.83,2.83,0.72,1.06,11.43,0.96,5217926746.0,5217926746.0,-0.36,-0.36,3.76,2.6
4521,688316,青云科技-U,67.82,-2.47,-1.72,17098.0,117419996.0,3.13,69.98,67.8,69.36,69.54,0.72,3.57,-39.08,69.46,3248451109.0,3248451109.0,0.0,-0.12,6.69,102.45
4522,002636,金安国纪,13.01,-2.47,-0.33,208235.0,273117348.76,3.37,13.36,12.91,13.3,13.34,0.56,2.87,67.19,2.8,9471280000.0,9423343575.0,-0.46,0.0,39.44,69.84
4523,688076,ST诺泰,42.23,-2.47,-1.07,52710.0,225107764.0,3.51,43.65,42.13,43.5,43.3,0.77,1.67,21.52,4.49,13346871610.0,13346871610.0,-0.35,-0.4,11.96,15.67
4524,300032,金龙机电,5.51,-2.48,-0.14,364079.0,201684422.0,4.25,5.7,5.46,5.7,5.65,0.72,4.53,216.16,6.59,4425464540.0,4425464540.0,0.36,0.18,5.96,22.17
4525,300239,东宝生物,5.5,-2.48,-0.14,98103.0,54264640.56,3.19,5.66,5.48,5.65,5.64,1.14,1.66,44.16,1.94,3264843632.0,3243689807.0,-0.18,0.0,-4.51,-11.86
4526,600408,安泰集团,2.35,-2.49,-0.06,261436.0,61611267.0,5.39,2.44,2.31,2.41,2.41,0.84,2.6,-12.71,1.66,2365980000.0,2365980000.0,0.0,0.43,14.63,14.63
4527,301252,同星科技,30.59,-2.49,-0.78,49101.0,151020612.84,4.37,31.68,30.31,31.66,31.37,0.49,10.38,37.41,4.05,5145238000.0,1447098188.0,0.0,0.07,25.37,32.77
4528,603960,克来机电,20.01,-2.49,-0.51,96527.0,194555537.0,3.07,20.6,19.97,20.6,20.52,0.72,3.68,134.76,4.68,5246579979.0,5246579979.0,-0.1,-0.15,7.58,0.86
4529,001296,长江材料,22.7,-2.49,-0.58,50693.0,115482512.47,3.01,23.28,22.58,23.0,23.28,0.7,6.6,23.14,1.95,3395717652.0,1744525395.0,-0.18,-0.26,13.78,34.08
4530,002390,信邦制药,3.53,-2.49,-0.09,431506.0,152873516.44,3.31,3.62,3.5,3.61,3.62,1.39,2.24,32.01,1.01,6861797094.0,6805198366.0,-0.28,0.0,1.73,-21.9
4531,430556,雅达股份,11.72,-2.5,-0.3,45293.0,53396915.26,3.08,12.04,11.67,11.95,12.02,0.59,3.83,56.16,3.66,1890614144.0,1384904805.0,0.0,-0.34,5.68,55.64
4532,002137,实益达,8.98,-2.5,-0.23,660634.0,616208150.4,11.07,9.94,8.92,9.94,9.21,1.7,16.66,167.67,3.46,5185993589.0,3560199404.0,-0.11,-0.22,8.59,-0.11
4533,831689,克莱特,38.66,-2.5,-0.99,14069.0,54825995.57,3.03,39.8,38.6,39.77,39.65,1.01,3.71,48.96,6.08,2837644000.0,1466397653.0,0.03,-0.1,-7.67,104.55
4534,688119,中钢洛耐,4.29,-2.5,-0.11,129023.0,56017881.0,3.18,4.43,4.29,4.4,4.4,1.12,1.15,73.97,1.61,4826250000.0,4826250000.0,-0.23,-0.23,5.41,10.0
4535,603400,华之杰,61.72,-2.5,-1.58,19406.0,120524978.0,4.2,63.65,60.99,63.3,63.3,1.29,9.9,37.11,5.04,6172000000.0,1209565353.0,-0.02,0.06,7.45,216.84
4536,603139,康惠制药,22.65,-2.5,-0.58,18777.0,43025825.0,3.23,23.4,22.65,23.08,23.23,1.13,1.88,-28.14,2.77,2262282000.0,2262282000.0,-0.04,-0.18,9.05,57.73
4537,002370,亚太药业,5.85,-2.5,-0.15,385313.0,226642686.69,3.5,6.02,5.81,5.95,6.0,0.93,5.17,20.74,3.86,4362155051.0,4362155051.0,0.0,0.34,53.54,91.8
4538,301045,天禄科技,26.51,-2.5,-0.68,43236.0,116232672.23,4.74,27.69,26.4,26.87,27.19,1.02,6.76,96.38,2.88,2924539671.0,1695526156.0,0.0,-0.15,17.25,20.12
4539,002527,新时达,19.88,-2.5,-0.51,291462.0,582555501.6,4.17,20.5,19.65,20.5,20.39,0.49,5.51,3533.17,10.54,13181658465.0,10522092921.0,-0.05,0.15,37.48,126.42
4540,300278,华昌达,5.82,-2.51,-0.15,366171.0,215334634.82,4.02,6.03,5.79,5.92,5.97,0.77,2.58,1569.06,4.68,8273167877.0,8247319348.0,-0.17,0.0,8.79,-0.51
4541,600280,中央商场,3.5,-2.51,-0.09,472106.0,165166030.0,3.9,3.59,3.45,3.56,3.59,0.79,4.18,-225.22,5.98,3949171758.0,3949171758.0,-0.28,0.29,-4.37,-14.84
4542,300697,电工合金,17.11,-2.51,-0.44,296628.0,509114339.95,3.3,17.44,16.86,17.04,17.55,0.46,8.96,44.96,6.37,7402470400.0,5667516400.0,0.0,-0.18,23.36,78.97
4543,300043,星辉娱乐,6.99,-2.51,-0.18,1194297.0,844509298.01,5.02,7.31,6.95,7.2,7.17,0.49,9.6,28.05,5.23,8696946823.0,8692341112.0,0.43,0.14,52.95,92.56
4544,688573,信宇人,28.76,-2.51,-0.74,45845.0,134315556.0,4.2,30.0,28.76,29.01,29.5,0.61,8.61,-19.41,3.91,2811416199.0,1530498631.0,-0.21,-0.1,-10.13,84.48
4545,688528,秦川物联,12.05,-2.51,-0.31,42317.0,51703175.0,7.93,12.78,11.8,12.32,12.36,1.55,2.52,-16.63,4.18,2024400000.0,2024400000.0,0.58,0.5,19.19,37.71
4546,300380,安硕信息,50.5,-2.51,-1.3,64962.0,332055326.0,2.9,52.0,50.5,51.57,51.8,0.68,5.1,294.16,18.13,6991172025.0,6431959922.0,-0.06,-0.22,4.08,7.04
4547,002881,美格智能,49.3,-2.51,-1.27,84686.0,421305935.81,3.42,50.73,49.0,50.32,50.57,0.85,4.63,76.92,7.96,12947481520.0,9010298231.0,-0.02,-0.08,8.97,65.27
4548,300486,东杰智能,21.4,-2.51,-0.55,270667.0,579269053.48,4.01,21.88,21.0,21.82,21.95,0.65,6.09,820.39,6.26,9755109044.0,9513770159.0,0.19,0.33,166.5,212.87
4549,301201,诚达药业,31.52,-2.51,-0.81,36256.0,115052314.72,3.28,32.47,31.41,32.0,32.33,0.43,3.34,190.13,2.26,4876579732.0,3421316462.0,0.03,-0.1,48.89,57.76
4550,300772,运达股份,18.25,-2.51,-0.47,314825.0,583530507.67,6.36,19.32,18.13,18.9,18.72,0.77,4.51,50.0,2.21,14359970616.0,12735249657.0,0.16,0.27,42.13,38.47
4551,301028,东亚机械,13.17,-2.52,-0.34,50113.0,66565608.0,3.18,13.55,13.12,13.55,13.51,1.02,2.02,20.19,3.2,5057934391.0,3272210798.0,0.0,-0.08,10.21,23.2
4552,832023,田野股份,4.64,-2.52,-0.12,139588.0,65379059.6,3.15,4.78,4.63,4.74,4.76,1.07,5.19,46.39,1.25,1518690560.0,1247271579.0,0.22,0.0,4.74,4.27
4553,300968,格林精密,15.07,-2.52,-0.39,91303.0,139185727.28,3.36,15.58,15.06,15.47,15.46,1.02,2.21,5011.19,3.31,6229636600.0,6229636600.0,-0.2,-0.13,4.22,-8.28
4554,688428,诺诚健华-U,26.32,-2.52,-0.68,52780.0,141166593.0,4.7,27.53,26.26,26.58,27.0,0.44,1.97,-771.74,6.91,46445428817.0,7063227751.0,-0.11,-0.19,9.26,114.33
4555,300317,珈伟新能,4.23,-2.53,-0.11,340456.0,144144432.8,3.46,4.34,4.19,4.34,4.34,0.66,4.11,-118.66,2.22,3511696953.0,3506303703.0,0.0,0.0,3.93,15.26
4556,688259,创耀科技,46.24,-2.53,-1.2,60051.0,282563592.0,5.14,48.55,46.11,46.25,47.44,0.98,5.38,80.95,3.36,5165008000.0,5165008000.0,-0.47,-0.11,18.2,32.42
4557,300727,润禾材料,42.77,-2.53,-1.11,94299.0,406731571.03,5.1,44.4,42.16,43.85,43.88,0.64,5.83,66.61,6.11,7692926688.0,6919083389.0,0.19,0.19,65.71,66.29
4558,600418,江淮汽车,53.8,-2.54,-1.4,750281.0,4054755815.0,3.26,55.05,53.25,54.88,55.2,0.77,3.44,-76.02,11.1,117499726756.0,117499726756.0,0.09,0.0,34.67,43.47
4559,301178,天亿马,61.36,-2.54,-1.6,48379.0,294700128.59,7.78,64.5,59.6,63.93,62.96,1.18,9.78,338.51,5.33,4102087808.0,3035868345.0,0.07,0.05,31.76,119.53
4560,600218,全柴动力,9.58,-2.54,-0.25,151339.0,146889588.0,3.76,9.93,9.56,9.83,9.83,1.27,3.47,39.17,1.29,4173047224.0,4173047224.0,-0.1,-0.31,8.13,22.19
4561,301596,瑞迪智驱,91.48,-2.54,-2.38,18589.0,171428115.52,4.34,94.77,90.7,93.41,93.86,0.83,5.94,69.19,8.6,7059081644.0,2864843757.0,0.07,0.03,6.76,28.79
4562,688698,伟创电气,75.82,-2.54,-1.98,106981.0,823538089.0,7.07,79.5,74.0,75.97,77.8,0.94,5.0,57.52,7.13,16209919765.0,16209919765.0,-0.22,-0.62,64.04,73.38
4563,300153,科泰电源,37.39,-2.55,-0.98,203284.0,766420317.33,3.65,38.52,37.12,38.01,38.37,0.55,6.39,249.33,13.36,11964800000.0,11902363112.0,0.13,0.3,9.01,136.2
4564,301141,中科磁业,60.3,-2.55,-1.58,32754.0,199979420.09,3.6,62.43,60.2,61.88,61.88,0.71,7.36,178.89,5.91,7479166082.0,2684110082.0,0.0,-0.13,2.46,66.57
4565,300773,拉卡拉,25.2,-2.55,-0.66,255123.0,650245904.97,3.4,26.06,25.18,25.87,25.86,0.69,3.47,43.29,5.71,19859679000.0,18505252408.0,0.04,0.04,-22.2,44.0
4566,002919,名臣健康,15.28,-2.55,-0.4,43171.0,66449521.96,2.55,15.65,15.25,15.58,15.68,0.91,1.63,49.59,4.9,4072518288.0,4039851238.0,-0.07,-0.07,-6.49,-6.83
4567,000938,紫光股份,30.15,-2.55,-0.79,1575584.0,4819027296.93,4.78,31.49,30.01,31.29,30.94,0.85,5.51,41.42,6.11,86231408201.0,86231408201.0,-0.03,-0.07,27.43,8.61
4568,002767,先锋电子,19.76,-2.56,-0.52,37382.0,74606087.0,3.65,20.42,19.68,20.08,20.28,0.69,2.87,112.8,3.52,2964000000.0,2572722775.0,0.25,0.1,14.35,49.13
4569,688722,同益中,19.4,-2.56,-0.51,54698.0,106929526.0,2.56,19.85,19.34,19.8,19.91,0.56,2.44,32.78,3.14,4358533980.0,4347640880.0,0.05,-0.05,-5.83,53.0
4570,002125,湘潭电化,14.11,-2.56,-0.37,400895.0,573866748.81,3.66,14.63,14.1,14.5,14.48,0.87,6.37,35.28,2.94,8881986970.0,8881986970.0,-0.07,-0.14,-4.73,42.24
4571,002055,得润电子,8.36,-2.56,-0.22,663451.0,562391423.86,4.78,8.75,8.34,8.67,8.58,0.72,11.17,48.53,3.59,5053536542.0,4965756542.0,-0.12,-0.24,14.99,16.11
4572,000750,国海证券,4.55,-2.57,-0.12,1675321.0,768064886.47,3.43,4.69,4.53,4.67,4.67,0.46,2.89,39.29,1.31,29057093870.0,26372728095.0,0.0,0.22,7.82,7.06
4573,600215,派斯林,7.19,-2.57,-0.19,168142.0,121639425.0,3.52,7.41,7.15,7.37,7.38,1.37,3.68,-47.45,1.62,3328936782.0,3284987907.0,-0.14,0.0,-5.15,5.27
4574,300343,ST联创,4.93,-2.57,-0.13,198687.0,99154991.0,3.16,5.09,4.93,5.05,5.06,1.12,1.86,225.23,2.74,5270017757.0,5256461588.0,0.0,-0.2,13.07,-14.56
4575,300310,宜通世纪,6.44,-2.57,-0.17,295503.0,192392867.46,3.78,6.68,6.43,6.6,6.61,0.92,4.27,-1607.87,2.99,5677880940.0,4455774472.0,-0.16,-0.16,-2.87,-14.81
4576,002670,国盛金控,18.55,-2.57,-0.49,459225.0,858798197.05,2.57,19.0,18.51,19.0,19.04,0.53,2.83,85.77,3.17,35895820313.0,30113154261.0,0.0,-0.16,15.87,41.71
4577,603950,长源东谷,35.49,-2.58,-0.94,67093.0,239511936.0,3.84,36.7,35.3,36.7,36.43,0.64,2.07,35.07,4.13,11503402092.0,11484805332.0,-0.08,-0.06,45.15,104.08
4578,300554,三超新材,23.8,-2.58,-0.63,68845.0,165999318.0,4.75,24.79,23.63,24.01,24.43,1.55,8.7,-106.62,4.21,2718235533.0,1883501560.0,-0.13,-0.04,9.88,8.68
4579,300626,华瑞股份,10.59,-2.58,-0.28,49136.0,52167147.0,3.96,10.89,10.46,10.87,10.87,1.18,2.73,202.68,3.66,1906200000.0,1905157150.0,-0.19,0.28,0.38,16.12
4580,430425,乐创技术,25.7,-2.58,-0.68,25164.0,65017342.22,2.96,26.34,25.56,26.25,26.38,0.78,4.25,49.91,7.21,1823069284.0,1521781759.0,0.0,0.08,-0.43,98.61
4581,430047,诺思兰德,24.58,-2.58,-0.65,28294.0,70754870.99,3.21,25.39,24.58,25.38,25.23,0.83,1.57,-171.05,21.61,6741605121.0,4427015976.0,-0.28,-0.28,15.02,113.18
4582,002996,顺博合金,7.17,-2.58,-0.19,137864.0,99477514.49,3.53,7.39,7.13,7.38,7.36,0.84,3.31,13.59,1.53,4799860286.0,2986045618.0,-0.28,-0.14,-2.58,8.8
4583,300283,温州宏丰,7.18,-2.58,-0.19,250929.0,181671578.48,3.93,7.42,7.13,7.39,7.37,0.58,6.83,-467.92,3.35,3568303634.0,2636628844.0,0.28,0.14,9.79,30.78
4584,600557,康缘药业,15.41,-2.59,-0.41,105679.0,164313315.0,3.35,15.93,15.4,15.83,15.82,0.8,1.87,30.64,1.87,8724507200.0,8724507200.0,-0.39,-0.26,3.56,13.14
4585,603617,君禾股份,8.65,-2.59,-0.23,124456.0,108541424.0,4.5,9.03,8.63,9.0,8.88,0.47,3.24,54.48,2.25,3377577065.0,3318497565.0,0.0,-0.23,22.18,19.31
4586,300658,延江股份,8.6,-2.6,-0.23,158706.0,139170037.88,8.38,9.25,8.51,9.02,8.83,0.68,7.04,55.38,2.14,2861771303.0,1939420520.0,0.58,0.23,34.59,66.99
4587,834770,艾能聚,19.87,-2.6,-0.53,47382.0,94944027.49,3.82,20.61,19.83,20.5,20.4,0.77,5.79,55.63,4.35,2585726317.0,1627229806.0,-0.05,0.2,5.41,27.95
