,序号,股票代码,股票简称,纳入时间,行业,行业2,行业3,价格,pe,pettm,pb,股息率,市值,净利同增,上季利增,营收同增,上季营增
580,4,600301.SH,华锡有色,2024-07-31,有色金属,小金属,其他小金属,53.68,51.63,55.52,7.56,,339.56,-8.54,9.49,21.16,23.66
581,5,002428.SZ,云南锗业,2014-02-21,有色金属,小金属,其他小金属,35.34,434.71,552.59,15.86,0.08,230.81,-38.43,339.6,58.89,52.1
582,6,600456.SH,宝钛股份,2014-02-21,有色金属,小金属,其他小金属,38.26,31.71,43.98,2.53,1.02,182.8,-44.34,-49.0,-19.4,-20.45
583,7,002167.SZ,东方锆业,2014-02-21,有色金属,小金属,其他小金属,13.11,57.42,39.54,5.8,,101.56,193.66,148.58,-24.86,-23.07
584,8,002738.SZ,中矿资源,2021-12-13,有色金属,小金属,其他小金属,83.65,79.73,145.27,5.02,0.6,603.53,-62.58,-81.16,34.99,34.89
585,9,002182.SZ,宝武镁业,2021-12-13,有色金属,小金属,其他小金属,18.25,113.39,193.98,3.37,0.27,181.0,-43.13,-46.47,9.82,6.78
586,10,600459.SH,贵研铂业,2014-02-21,有色金属,小金属,其他小金属,22.09,28.96,26.44,2.27,1.09,167.84,12.43,2.3,22.21,20.91
587,11,301026.SZ,浩通科技,2021-07-23,有色金属,小金属,其他小金属,32.03,43.47,37.63,3.13,0.89,50.7,18.31,9.45,0.36,-22.13
588,12,000962.SZ,东方钽业,2021-12-13,有色金属,小金属,其他小金属,44.9,106.31,85.41,8.31,0.28,226.68,33.43,29.08,33.9,34.45
589,13,000960.SZ,锡业股份,2014-02-21,有色金属,小金属,其他小金属,36.88,42.03,31.84,3.07,0.81,606.97,35.99,32.76,17.81,12.35
590,14,600281.SH,华阳新材,2021-12-13,有色金属,小金属,其他小金属,6.08,,,23.94,,31.28,178.58,266.15,31.1,-9.49
591,1,688498.SH,源杰科技,2023-09-25,电子,半导体,分立器件,803.39,,688.37,31.8,0.05,690.5,19348.65,330.31,115.09,70.57
592,2,688689.SH,银河微电,2023-09-25,电子,半导体,分立器件,31.42,56.35,55.31,3.35,0.72,40.5,3.02,-21.87,16.72,14.54
593,3,603290.SH,斯达半导,2021-12-13,电子,半导体,分立器件,103.2,48.68,53.01,3.57,0.62,247.14,-9.8,0.26,23.82,26.25
594,4,600360.SH,*ST华微,2007-07-04,电子,半导体,分立器件,8.91,66.98,48.78,2.52,0.83,85.56,46.87,58.28,10.46,15.58
595,5,688693.SH,锴威特,2023-09-25,电子,半导体,分立器件,39.75,,,3.46,,29.29,-29.03,-18.33,100.08,92.66
596,6,300831.SZ,派瑞股份,2020-05-21,电子,半导体,分立器件,13.44,60.3,436.73,4.69,0.34,43.01,-91.71,-35.6,-54.52,-30.12
597,7,688230.SH,芯导科技,2023-09-25,电子,半导体,分立器件,73.43,81.35,81.35,3.8,1.09,86.35,-10.89,-3.86,14.33,17.09
598,8,600460.SH,士兰微,2021-12-13,电子,半导体,分立器件,30.4,230.08,93.67,4.24,0.13,505.88,1108.74,1162.42,18.98,20.14
599,9,688261.SH,东微半导,2023-09-25,电子,半导体,分立器件,91.0,277.23,191.83,3.78,0.04,111.54,58.46,62.8,41.6,46.79
600,10,600745.SH,闻泰科技,2022-08-01,电子,半导体,分立器件,34.23,,,1.25,,426.04,265.09,237.36,-44.0,-24.56
601,11,688172.SH,燕东微,2023-09-25,电子,半导体,分立器件,41.08,,,3.14,,586.47,89.02,943.17,18.03,6.85
602,12,688048.SH,长光华芯,2023-09-25,电子,半导体,分立器件,135.2,,,7.93,,238.33,133.04,121.13,67.42,68.08
603,13,688711.SH,宏微科技,2023-09-25,电子,半导体,分立器件,30.53,,,6.25,,65.06,32.78,18.45,0.35,6.86
604,14,300046.SZ,台基股份,2011-10-10,电子,半导体,分立器件,36.04,337.03,134.4,7.46,0.22,85.25,205.58,3789.41,5.85,4.18
605,15,300373.SZ,扬杰科技,2014-02-07,电子,半导体,分立器件,78.5,42.55,32.64,4.61,1.04,426.53,45.51,41.55,20.89,20.58
606,16,300623.SZ,捷捷微电,2017-04-13,电子,半导体,分立器件,33.5,58.93,57.2,4.72,0.45,278.75,4.3,15.35,24.7,26.77
607,17,605111.SH,新洁能,2020-10-13,电子,半导体,分立器件,43.2,41.29,41.07,4.21,0.15,179.42,0.7,8.03,2.19,6.44
608,18,688167.SH,炬光科技,2023-09-25,电子,半导体,分立器件,311.05,,,12.72,,279.51,104.34,11.3,33.88,26.2
609,1,688234.SH,天岳先进,2023-09-25,电子,半导体,半导体材料,91.08,246.55,1189.32,5.97,,441.39,-99.22,-89.32,-13.21,-12.98
610,2,688530.SH,欧莱新材,2024-05-16,电子,半导体,半导体材料,25.55,145.16,,4.95,0.25,40.89,-306.51,-144.65,24.3,1.23
611,3,688721.SH,龙图光罩,2024-08-13,电子,半导体,半导体材料,47.09,68.46,87.25,5.21,0.85,62.87,-27.64,-28.93,-1.98,-6.44
612,4,688584.SH,上海合晶,2024-02-23,电子,半导体,半导体材料,23.24,128.04,105.42,3.75,0.86,154.65,32.86,23.86,19.05,15.26
613,5,688146.SH,中船特气,2023-09-25,电子,半导体,半导体材料,42.38,73.82,71.15,3.96,0.41,224.36,3.98,-0.55,14.9,12.6
614,6,688783.SH,西安奕材-U,2025-11-04,电子,半导体,半导体材料,25.18,,,8.08,,1016.72,5.3,9.43,34.8,45.99
615,7,002409.SZ,雅克科技,2020-06-09,电子,半导体,半导体材料,89.29,48.76,46.24,5.44,0.65,424.96,6.33,0.63,29.36,31.82
616,8,688720.SH,艾森股份,2023-12-13,电子,半导体,半导体材料,71.34,187.81,142.5,6.22,,62.87,44.67,22.14,40.71,50.64
617,9,301678.SZ,新恒汇,2025-06-27,电子,半导体,半导体材料,75.59,97.37,106.48,9.48,0.66,181.08,-11.72,-11.94,18.12,14.51
618,10,688233.SH,神工股份,2023-09-25,电子,半导体,半导体材料,92.7,383.65,186.1,8.5,0.08,157.87,158.93,925.55,47.59,66.53
619,11,002119.SZ,康强电子,2007-07-04,电子,半导体,半导体材料,25.36,114.4,95.0,6.55,0.12,95.17,21.4,26.23,5.16,-0.37
620,12,688126.SH,沪硅产业,2023-09-25,电子,半导体,半导体材料,21.15,,,3.48,,699.01,-17.67,5.67,6.56,8.16
621,13,688401.SH,路维光电,2023-09-25,电子,半导体,半导体材料,51.51,52.18,41.23,6.56,0.58,99.59,41.88,29.13,37.25,37.48
622,14,600206.SH,有研新材,2021-12-13,电子,半导体,半导体材料,21.24,121.75,64.57,4.25,0.51,179.81,114.14,218.47,0.16,-9.76
623,15,688535.SH,华海诚科,2023-09-25,电子,半导体,半导体材料,122.15,292.74,465.46,5.51,0.14,117.28,-42.58,-44.67,16.52,15.3
624,16,301611.SZ,珂玛科技,2024-08-23,电子,半导体,半导体材料,118.79,166.55,157.09,29.99,0.08,517.92,8.29,23.52,28.86,35.34
625,17,688661.SH,和林微纳,2023-09-25,电子,半导体,半导体材料,86.0,,337.81,10.55,0.07,130.62,447.1,529.94,81.77,91.53
626,18,300666.SZ,江丰电子,2019-07-08,电子,半导体,半导体材料,,,,,,,39.72,56.79,25.37,28.71
627,19,300706.SZ,阿石创,2019-07-08,电子,半导体,半导体材料,39.14,,,8.54,,60.0,-411.28,-693.98,17.59,15.11
628,20,605358.SH,立昂微,2021-12-13,电子,半导体,半导体材料,40.49,,,3.88,,271.84,-98.67,-90.0,15.94,14.18
629,21,688432.SH,有研硅,2023-09-25,电子,半导体,半导体材料,13.94,74.83,89.68,3.9,0.43,174.29,-19.81,-18.74,-3.43,-3.2
630,22,688138.SH,清溢光电,2023-09-25,电子,半导体,半导体材料,29.41,53.82,47.41,3.42,0.88,92.58,19.33,3.52,12.28,10.9
631,23,003026.SZ,中晶科技,2020-12-25,电子,半导体,半导体材料,34.05,193.81,100.39,6.7,0.44,44.14,164.62,144.05,-0.03,-1.62
632,24,688727.SH,恒坤新材,2025-11-25,电子,半导体,半导体材料,53.66,248.77,239.26,9.73,,241.1,5.5,-5.68,24.11,23.74
633,1,688702.SH,盛科通信-U,2023-09-25,电子,半导体,数字芯片设计,144.28,,3419.39,24.9,,591.55,112.3,58.36,2.98,-4.56
634,2,300613.SZ,富瀚微,2017-02-27,电子,半导体,数字芯片设计,47.06,42.47,71.05,3.98,0.25,109.43,-55.82,-78.1,-12.42,-14.04
635,3,688041.SH,海光信息,2023-09-25,电子,半导体,数字芯片设计,244.0,293.7,239.63,26.15,0.11,5671.38,28.56,40.78,54.65,45.21
636,4,688049.SH,炬芯科技,2023-09-25,电子,半导体,数字芯片设计,51.79,85.12,48.43,4.62,0.56,90.72,113.85,123.19,54.74,60.12
637,5,688385.SH,复旦微电,2023-09-25,电子,半导体,数字芯片设计,77.88,112.04,134.87,10.32,0.1,641.51,-22.69,-44.38,12.7,2.49
638,6,002049.SZ,紫光国微,2005-06-13,电子,半导体,数字芯片设计,78.8,56.77,46.75,5.1,0.26,669.5,25.04,-6.18,15.05,6.07
639,7,688709.SH,成都华微,2024-02-22,电子,半导体,数字芯片设计,47.28,246.46,311.0,10.47,0.04,301.1,-28.82,-51.26,22.45,26.93
640,8,301308.SZ,江波龙,2022-08-12,电子,半导体,数字芯片设计,302.0,253.83,193.44,16.82,,1265.82,27.95,-97.51,26.12,12.8
641,9,688728.SH,格科微,2023-09-25,电子,半导体,数字芯片设计,15.49,215.64,176.0,5.15,0.14,402.83,518.75,-61.59,25.66,30.33
642,10,688449.SH,联芸科技,2024-12-06,电子,半导体,数字芯片设计,50.82,198.01,164.52,12.27,,233.77,23.05,36.38,11.59,15.68
643,11,688279.SH,峰岹科技,2023-09-25,电子,半导体,数字芯片设计,189.07,97.88,105.76,4.32,0.41,217.65,-9.01,-4.51,28.88,32.84
644,12,688107.SH,安路科技,2023-09-25,电子,半导体,数字芯片设计,28.65,,,11.21,,114.84,-21.08,-16.57,-25.79,-29.64
645,13,688589.SH,力合微,2023-09-25,电子,半导体,数字芯片设计,24.41,42.06,62.93,3.71,1.02,35.47,-55.55,-41.15,-28.62,-24.74
646,14,688380.SH,中微半导,2023-09-25,电子,半导体,数字芯片设计,51.35,150.25,115.64,6.75,0.49,205.59,36.78,100.99,19.03,17.56
647,15,688595.SH,芯海科技,2023-09-25,电子,半导体,数字芯片设计,37.89,,,7.59,,54.6,45.23,31.67,19.59,6.8
648,16,688008.SH,澜起科技,2023-09-25,电子,半导体,数字芯片设计,170.9,138.78,94.83,16.24,0.34,1959.24,66.89,95.41,57.83,58.17
649,17,688591.SH,泰凌微,2023-09-25,电子,半导体,数字芯片设计,42.73,105.6,59.52,4.16,0.47,102.87,117.35,274.58,30.49,37.72
650,18,300077.SZ,国民技术,2010-05-10,电子,半导体,数字芯片设计,22.19,,,13.45,,129.4,50.63,72.54,16.73,22.74
651,19,603893.SH,瑞芯微,2020-02-14,电子,半导体,数字芯片设计,182.52,129.16,75.13,18.12,0.36,768.33,121.65,190.61,45.46,63.85
652,20,688486.SH,龙迅股份,2023-09-25,电子,半导体,数字芯片设计,75.99,70.16,57.92,6.71,0.7,101.32,32.47,15.16,16.67,11.35
653,21,688018.SH,乐鑫科技,2023-09-25,电子,半导体,数字芯片设计,160.0,78.81,57.52,6.19,0.25,267.43,50.04,72.29,30.97,35.35
654,22,688807.SH,优迅股份,2025-12-26,电子,半导体,数字芯片设计,195.2,200.55,176.41,8.98,,156.16,17.11,,18.33,
655,23,688123.SH,聚辰股份,2023-09-25,电子,半导体,数字芯片设计,150.99,82.33,59.93,9.56,0.2,238.97,51.33,43.5,21.29,11.69
656,24,300223.SZ,北京君正,2011-06-08,电子,半导体,数字芯片设计,132.15,174.13,200.83,5.14,0.08,637.68,-15.99,2.85,7.35,6.75
657,25,688259.SH,创耀科技,2023-09-25,电子,半导体,数字芯片设计,43.08,79.57,58.46,3.1,0.56,48.12,46.58,-8.77,-32.1,-35.72
658,26,688608.SH,恒玄科技,2023-09-25,电子,半导体,数字芯片设计,207.97,76.19,52.13,5.06,0.41,350.83,73.5,106.45,18.61,26.58
659,27,300053.SZ,航宇微,2024-07-31,电子,半导体,数字芯片设计,22.39,,,9.17,,156.03,-18.19,-154.25,-0.45,-3.99
660,28,688047.SH,龙芯中科,2023-09-25,电子,半导体,数字芯片设计,156.4,,,24.54,,627.16,-14.89,-23.66,13.94,10.9
661,29,688620.SH,安凯微,2023-09-25,电子,半导体,数字芯片设计,11.56,,,3.36,,45.32,-267.46,-740.87,-5.22,-3.02
662,30,688213.SH,思特威-W,2023-09-25,电子,半导体,数字芯片设计,92.85,95.11,45.61,7.63,0.3,373.54,155.99,164.93,50.14,54.11
663,31,002213.SZ,大为股份,2023-07-06,电子,半导体,数字芯片设计,26.24,,,11.13,0.08,62.32,71.58,-14.01,9.9,18.46
664,32,688521.SH,芯原股份,2023-09-25,电子,半导体,数字芯片设计,220.4,,,32.57,,1159.12,12.42,-12.3,36.64,4.49
665,33,688416.SH,恒烁股份,2023-09-25,电子,半导体,数字芯片设计,106.0,,,6.92,,87.99,8.83,4.8,16.02,-1.79
666,34,300458.SZ,全志科技,2015-05-22,电子,半导体,数字芯片设计,42.39,209.84,118.93,11.19,0.45,349.9,84.41,35.36,28.21,25.82
667,35,688766.SH,普冉股份,2023-09-25,电子,半导体,数字芯片设计,282.89,143.23,330.52,18.43,0.11,418.82,-73.73,-70.05,4.89,1.19
668,36,688525.SH,佰维存储,2023-09-25,电子,半导体,数字芯片设计,168.5,488.18,,17.2,,787.12,-86.67,-179.68,30.84,13.7
669,37,688332.SH,中科蓝讯,2023-09-25,电子,半导体,数字芯片设计,136.07,54.68,53.87,4.01,0.73,164.1,2.17,-2.61,4.29,2.63
670,38,603986.SH,兆易创新,2016-08-25,电子,半导体,数字芯片设计,282.33,178.42,145.32,8.76,0.12,1967.18,30.18,11.31,20.92,15.0
671,39,688099.SH,晶晨股份,2023-09-25,电子,半导体,数字芯片设计,82.62,42.34,37.58,4.85,,347.97,17.51,37.12,9.29,10.42
672,40,688110.SH,东芯股份,2023-09-25,电子,半导体,数字芯片设计,126.04,,,17.92,,557.41,-12.16,-21.78,28.09,28.81
673,41,300672.SZ,国科微,2017-07-19,电子,半导体,数字芯片设计,139.52,311.77,876.99,7.44,0.21,302.9,-89.42,-25.02,-2.5,-12.86
674,42,688256.SH,寒武纪-U,2023-09-25,电子,半导体,数字芯片设计,1068.0,,239.96,29.5,,4503.6,321.49,295.82,2386.38,4347.82
675,43,688795.SH,摩尔线程-U,2025-12-12,电子,半导体,数字芯片设计,543.87,,,22.2,,2556.34,18.71,,181.99,
676,44,688802.SH,沐曦股份-U,2025-12-24,电子,半导体,数字芯片设计,505.0,,,15.03,,2020.51,55.79,,453.52,
677,45,688252.SH,天德钰,2023-09-25,电子,半导体,数字芯片设计,22.58,33.6,33.21,3.92,0.32,92.36,1.67,50.89,14.44,43.35
678,46,001309.SZ,德明利,2024-07-31,电子,半导体,数字芯片设计,245.48,158.85,,22.73,0.09,556.86,-106.42,-130.43,85.13,88.83
679,47,688593.SH,新相微,2023-09-25,电子,半导体,数字芯片设计,25.62,1396.1,892.81,7.6,,117.73,138.88,261.78,27.21,23.48
680,48,301536.SZ,星宸科技,2024-04-08,电子,半导体,数字芯片设计,69.27,113.99,111.41,9.35,0.29,292.12,3.03,-7.47,19.5,18.63
681,49,300327.SZ,中颖电子,2012-06-20,电子,半导体,数字芯片设计,30.49,77.6,102.84,5.95,0.65,104.08,-36.59,-42.2,-1.14,-0.2
682,50,603501.SH,豪威集团,2017-05-11,电子,半导体,数字芯片设计,117.29,44.32,35.42,4.67,0.53,1472.93,35.15,48.34,15.2,15.42
683,51,688262.SH,国芯科技,2023-09-25,电子,半导体,数字芯片设计,36.03,,,5.87,,121.06,-0.03,-4.66,-44.92,-34.74
684,1,600171.SH,上海贝岭,2006-01-24,电子,半导体,模拟芯片设计,31.45,56.37,61.72,4.96,0.54,222.96,-14.38,2.25,18.32,21.27
685,2,688209.SH,英集芯,2023-09-25,电子,半导体,模拟芯片设计,24.14,84.28,69.97,4.93,0.37,104.72,28.54,32.96,14.16,13.42
686,3,688391.SH,钜泉科技,2023-09-25,电子,半导体,模拟芯片设计,32.58,40.09,56.31,2.02,1.84,37.53,-37.71,-33.34,-9.17,-11.39
687,4,688582.SH,芯动联科,2023-09-25,电子,半导体,模拟芯片设计,64.18,116.05,79.86,10.51,0.59,257.84,72.91,173.37,47.73,84.34
688,5,603160.SH,汇顶科技,2016-10-24,电子,半导体,模拟芯片设计,77.7,59.89,43.45,3.89,0.69,361.57,50.99,35.74,9.25,-0.2
689,6,688045.SH,必易微,2023-09-25,电子,半导体,模拟芯片设计,50.31,,8459.25,2.54,,35.14,86.29,16.92,-3.15,-6.99
690,7,688798.SH,艾为电子,2023-09-25,电子,半导体,模拟芯片设计,76.9,70.34,50.83,4.3,0.43,179.28,54.98,71.09,-8.02,-13.4
691,8,688173.SH,希荻微,2023-09-25,电子,半导体,模拟芯片设计,15.72,,,4.44,,64.88,60.94,61.98,107.81,102.73
692,9,688286.SH,敏芯股份,2023-09-25,电子,半导体,模拟芯片设计,75.42,,85.58,3.95,,42.28,175.99,171.65,37.73,47.82
693,10,688536.SH,思瑞浦,2023-09-25,电子,半导体,模拟芯片设计,184.81,,926.08,4.14,,254.85,227.64,200.07,80.47,87.33
694,11,688790.SH,昂瑞微-UW,2025-12-23,电子,半导体,模拟芯片设计,149.78,,,5.24,,149.08,-426.66,,-20.69,
695,12,688515.SH,裕太微-U,2023-09-25,电子,半导体,模拟芯片设计,112.4,,,5.99,,89.92,8.89,3.89,45.7,43.41
696,13,603068.SH,博通集成,2019-04-22,电子,半导体,模拟芯片设计,37.69,,304.02,3.37,,56.7,127.36,149.33,8.4,10.8
697,14,300661.SZ,圣邦股份,2017-06-13,电子,半导体,模拟芯片设计,69.73,86.15,77.15,8.79,0.22,430.96,20.47,12.42,14.55,15.37
698,15,688368.SH,晶丰明源,2023-09-25,电子,半导体,模拟芯片设计,148.05,,293.91,11.18,0.33,131.02,142.96,151.67,2.67,-0.44
699,16,688381.SH,帝奥微,2023-09-25,电子,半导体,模拟芯片设计,23.87,,,2.28,0.87,59.08,-232.46,-115.73,11.41,15.11
700,17,688458.SH,美芯晟,2023-09-25,电子,半导体,模拟芯片设计,42.08,,,2.53,,46.93,132.0,131.25,46.47,36.83
701,18,688601.SH,力芯微,2023-09-25,电子,半导体,模拟芯片设计,53.72,57.06,132.7,5.79,0.74,71.82,-71.4,-78.72,-6.69,-14.62
702,19,688699.SH,明微电子,2023-09-25,电子,半导体,模拟芯片设计,61.5,954.87,,5.59,,67.69,-577.53,-616.66,4.41,-1.64
703,20,688653.SH,康希通信,2023-11-24,电子,半导体,模拟芯片设计,13.83,,,4.08,,58.71,9.86,-38.1,39.32,45.92
704,21,688141.SH,杰华特,2023-09-25,电子,半导体,模拟芯片设计,51.38,,,13.35,,231.38,9.29,12.44,63.01,58.2
705,22,688508.SH,芯朋微,2023-09-25,电子,半导体,模拟芯片设计,68.03,80.24,42.15,3.29,0.58,89.33,130.25,106.02,24.05,40.32
706,23,600877.SH,电科芯片,2022-08-01,电子,半导体,模拟芯片设计,20.58,354.93,1241.37,9.86,,243.68,-83.15,-78.05,-11.3,-8.53
707,24,688153.SH,唯捷创芯,2023-09-25,电子,半导体,模拟芯片设计,38.16,,966.25,4.11,,164.21,126.77,-183.72,4.53,-7.93
708,25,603375.SH,盛景微,2024-01-31,电子,半导体,模拟芯片设计,37.99,166.93,165.27,2.42,0.26,38.24,1.2,57.66,0.68,2.4
709,26,688061.SH,灿瑞科技,2023-09-25,电子,半导体,模拟芯片设计,35.91,,,1.73,,41.26,-62.7,-348.59,13.75,8.57
710,27,688512.SH,慧智微-U,2023-09-25,电子,半导体,模拟芯片设计,11.6,,,3.13,,54.15,58.98,64.41,48.04,39.97
711,28,688325.SH,赛微微电,2023-09-25,电子,半导体,模拟芯片设计,99.85,109.09,106.48,5.0,0.98,86.01,3.23,29.91,22.37,31.0
712,29,688270.SH,臻镭科技,2023-09-25,电子,半导体,模拟芯片设计,185.0,2027.11,366.57,17.81,,396.0,579.92,1006.99,65.76,73.64
713,30,300671.SZ,富满微,2017-07-12,电子,半导体,模拟芯片设计,49.75,,,6.63,,110.14,8.24,25.2,19.32,26.42
714,31,688052.SH,纳芯微,2023-09-25,电子,半导体,模拟芯片设计,170.32,,,3.47,,276.98,65.54,70.59,73.18,79.49
715,32,300782.SZ,卓胜微,2019-06-25,电子,半导体,模拟芯片设计,74.2,98.78,,3.96,0.14,396.93,-140.13,-141.59,-17.77,-25.42
716,33,688130.SH,晶华微,2023-09-25,电子,半导体,模拟芯片设计,23.61,,,2.29,,28.54,-330.86,-600.18,27.32,30.68
717,34,688220.SH,翱捷科技-U,2023-09-25,电子,半导体,模拟芯片设计,80.98,,,6.14,,338.74,20.62,7.29,13.42,14.67
718,35,688484.SH,南芯科技,2023-09-25,电子,半导体,模拟芯片设计,42.1,58.67,79.57,4.37,0.47,180.05,-29.66,-40.21,25.34,17.6
719,1,688403.SH,汇成股份,2023-09-25,电子,半导体,集成电路封测,19.33,105.13,91.7,4.76,0.47,167.97,23.21,60.94,21.05,28.58
720,2,002185.SZ,华天科技,2007-11-27,电子,半导体,集成电路封测,14.29,75.57,58.08,2.66,0.4,465.69,51.98,1.68,17.55,15.81
721,3,603005.SH,晶方科技,2014-02-17,电子,半导体,集成电路封测,30.05,77.54,57.3,4.32,0.28,195.98,48.4,49.78,28.48,24.68
722,4,688216.SH,气派科技,2023-09-25,电子,半导体,集成电路封测,30.25,,,5.55,,32.33,-25.89,-44.52,7.08,4.09
723,5,688362.SH,甬矽电子,2023-09-25,电子,半导体,集成电路封测,43.8,271.07,206.54,7.05,,179.79,48.87,150.45,24.23,23.37
724,6,002156.SZ,通富微电,2007-08-23,电子,半导体,集成电路封测,49.05,109.86,75.53,4.9,0.09,744.38,55.74,27.72,17.77,17.67
725,7,688135.SH,利扬芯片,2023-09-25,电子,半导体,集成电路封测,33.77,,,6.28,,68.71,106.19,16.38,23.11,23.09
726,8,688372.SH,伟测科技,2023-09-25,电子,半导体,集成电路封测,123.34,143.37,68.43,6.48,0.21,183.84,226.41,831.03,46.22,47.53
727,9,002077.SZ,大港股份,2006-11-23,电子,半导体,集成电路封测,17.23,423.16,225.1,2.98,,99.99,52.38,3.99,12.57,10.04
728,10,600584.SH,长电科技,2003-06-10,电子,半导体,集成电路封测,45.87,51.0,55.2,2.91,0.33,820.8,-11.39,-23.98,14.78,20.14
729,11,301348.SZ,蓝箭电子,2023-08-17,电子,半导体,集成电路封测,28.2,447.86,,4.55,0.18,67.68,-28229.49,-40.35,2.55,4.86
730,12,688352.SH,颀中科技,2023-09-25,电子,半导体,集成电路封测,14.26,54.12,62.93,2.85,0.7,169.56,-19.2,-38.78,11.8,6.63
731,1,301629.SZ,矽电股份,2025-03-31,电子,半导体,半导体设备,289.9,131.67,231.85,10.38,0.33,120.97,-61.3,-62.29,-20.54,-36.88
732,2,301297.SZ,富乐德,2023-01-09,电子,半导体,半导体设备,38.69,264.1,119.68,5.57,0.41,287.54,14.38,9.22,10.98,23.95
733,3,688809.SH,强一股份,2026-01-08,电子,半导体,半导体设备,337.25,187.45,124.2,11.19,,436.94,90.55,237.56,65.88,89.53
734,4,300604.SZ,长川科技,2017-04-24,电子,半导体,半导体设备,129.64,179.4,85.1,18.86,0.08,822.44,142.14,98.73,49.05,41.8
735,5,688012.SH,中微公司,2023-09-25,电子,半导体,半导体设备,349.21,135.33,114.25,10.18,0.09,2186.56,32.66,36.62,46.4,43.88
736,6,688120.SH,华海清科,2023-09-25,电子,半导体,半导体设备,181.1,62.58,58.54,8.88,0.2,640.46,9.81,16.82,30.28,30.28
737,7,603690.SH,至纯科技,2017-01-20,电子,半导体,半导体设备,27.7,449.54,,2.12,0.18,106.08,-56.08,-46.68,-10.33,5.25
738,8,688419.SH,耐科装备,2023-09-25,电子,半导体,半导体设备,42.81,76.61,67.63,4.79,0.66,49.04,14.7,25.77,11.59,29.73
739,9,688082.SH,盛美上海,2023-09-25,电子,半导体,半导体设备,181.97,75.77,52.6,6.57,0.33,873.76,66.99,56.99,29.42,35.83
740,10,688361.SH,中科飞测,2023-09-25,电子,半导体,半导体设备,187.5,,2558.49,13.06,,656.56,71.67,73.01,47.92,51.39
741,11,603061.SH,金海通,2023-03-10,电子,半导体,半导体设备,285.24,218.07,107.95,11.12,0.06,171.14,178.18,91.56,87.88,67.86
742,12,603991.SH,至正股份,2025-08-13,电子,半导体,半导体设备,84.87,,,4.04,,129.6,-95.76,-266.1,-22.07,6.03
743,13,688478.SH,晶升股份,2023-09-25,电子,半导体,半导体设备,37.82,97.36,,3.41,0.65,52.33,-120.71,-121.29,-41.13,-20.29
744,14,688605.SH,先锋精科,2024-12-19,电子,半导体,半导体设备,66.59,62.99,67.15,8.35,0.3,134.76,-7.56,-5.39,11.47,19.52
745,15,688652.SH,京仪装备,2023-12-06,电子,半导体,半导体设备,119.92,131.75,132.87,9.23,0.1,201.47,-0.99,12.84,42.81,45.38
746,16,003043.SZ,华亚智能,2021-04-13,电子,半导体,半导体设备,50.6,83.87,106.41,3.92,0.42,67.72,-25.84,-47.82,80.06,78.57
747,17,002371.SZ,北方华创,2010-03-23,电子,半导体,半导体设备,470.6,60.65,54.21,9.46,0.17,3409.38,14.83,14.97,32.97,29.51
