序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
27,000727.SZ,冠捷科技,1997-05-20,—,—,面板,2.56,124.01,,5.01,,115.96,-852.28,-1021.9,-5.29,-6.93
28,002876.SZ,三利谱,2017-06-05,—,—,面板,25.37,64.79,91.25,1.85,0.59,44.11,-30.5,-31.47,41.09,41.97
29,002845.SZ,同兴达,2017-02-08,—,—,面板,14.65,147.58,,2.02,0.26,47.99,-121.23,-261.74,9.24,10.6
30,000020.SZ,深华发Ａ,2021-12-13,—,—,面板,15.12,116.54,97.83,10.08,,42.81,49.31,42.62,12.65,11.76
31,000509.SZ,华塑控股,2022-08-01,—,—,面板,3.4,,,29.36,,36.49,20.08,-296.57,-17.76,-10.92
32,301045.SZ,天禄科技,2022-08-01,—,—,面板,37.5,152.56,127.6,4.04,0.13,41.37,26.56,0.71,-9.93,-8.4
33,605218.SH,伟时电子,2020-10-13,—,—,面板,19.75,75.08,85.97,3.18,0.28,42.03,-22.59,0.87,11.56,9.81
34,301106.SZ,骏成科技,2022-02-11,—,—,面板,33.78,36.13,35.88,2.7,1.18,34.49,0.88,0.69,13.89,13.38
35,688538.SH,和辉光电-U,2023-09-25,—,—,面板,2.6,,,4.45,,359.05,22.28,34.32,8.25,11.51
36,000536.SZ,华映科技,2011-10-10,—,—,面板,4.58,,,22.15,,126.68,14.94,15.5,-21.03,-16.59
37,300545.SZ,联得装备,2016-10-13,—,—,面板,31.35,23.93,40.22,2.72,0.62,58.14,-50.47,-34.78,-6.97,-5.34
1,300632.SZ,光莆股份,2017-04-13,—,—,LED,13.88,81.15,171.48,2.37,0.67,42.36,-38.35,-55.75,-3.32,-4.73
2,300162.SZ,雷曼光电,2011-10-10,—,—,LED,8.59,,,4.03,,36.04,120.46,-35.89,-8.41,-14.23
3,300219.SZ,鸿利智汇,2011-10-10,—,—,LED,7.67,66.75,82.3,2.11,1.5,54.3,-16.82,-80.44,3.56,6.45
4,300296.SZ,利亚德,2012-03-22,—,—,LED,7.11,,,2.39,1.4,192.82,53.71,34.03,-2.98,-3.33
5,300940.SZ,南极光,2021-02-10,—,—,LED,26.85,289.82,45.18,5.03,,59.78,7228.28,982.43,158.18,244.67
6,688496.SH,清越科技,2024-07-31,—,—,LED,6.61,,,3.04,,29.75,11.3,20.89,-13.64,9.49
7,002449.SZ,国星光电,2011-10-10,—,—,LED,8.54,102.5,331.41,1.38,0.59,52.82,-53.35,-56.31,-7.01,-9.3
8,300752.SZ,隆利科技,2018-12-07,—,—,LED,18.57,39.89,56.12,3.48,,42.43,-39.91,-11.57,16.01,14.46
9,600703.SH,三安光电,2011-10-10,—,—,LED,16.22,320.04,858.33,2.29,0.12,809.22,-64.15,-4.24,16.55,17.03
10,002137.SZ,实益达,2022-08-01,—,—,LED,9.81,,,3.75,,56.65,12.37,-36.55,7.26,-2.38
11,300269.SZ,联建光电,2022-08-01,—,—,LED,8.85,766.48,154.45,45.22,,48.6,364.65,78.85,-18.73,-18.91
12,300582.SZ,英飞特,2017-01-05,—,—,LED,16.76,551.54,,3.78,0.22,50.03,-269.15,-221.3,-13.69,-16.78
13,002745.SZ,木林森,2015-03-03,—,—,LED,9.75,38.71,65.76,1.09,0.51,144.71,-42.36,-41.45,-0.1,-3.21
14,300303.SZ,聚飞光电,2012-03-26,—,—,LED,7.18,29.95,31.58,2.71,1.8,101.73,-7.66,-15.93,17.07,18.9
15,300808.SZ,久量股份,2019-12-06,—,—,LED,32.78,,,5.41,,52.45,-203.37,-732.15,-28.82,-29.49
16,300301.SZ,ST长方,2012-03-28,—,—,LED,2.3,,,11.6,,19.09,-131.61,-178.89,-17.58,-21.14
17,603703.SH,盛洋科技,2021-12-13,—,—,LED,14.84,,,7.44,,61.58,6.16,-1.74,13.39,16.62
18,002983.SZ,芯瑞达,2020-05-08,—,—,LED,26.28,49.63,42.68,4.39,1.52,58.78,25.75,24.28,-4.11,1.9
19,300389.SZ,艾比森,2014-08-08,—,—,LED,18.21,57.5,36.46,4.28,1.92,67.21,57.33,30.84,5.66,1.15
20,300232.SZ,洲明科技,2011-10-10,—,—,LED,7.82,85.14,86.47,1.83,3.07,85.04,-1.21,20.61,3.74,7.38
21,603679.SH,华体科技,2017-06-28,—,—,LED,15.71,,,3.34,,26.29,-81.78,-60.64,29.67,-0.44
22,300102.SZ,乾照光电,2011-10-10,—,—,LED,42.4,406.12,288.59,9.21,0.11,390.22,80.17,88.04,46.36,37.08
23,300889.SZ,爱克股份,2020-09-23,—,—,LED,23.11,,,3.48,,50.89,56.04,78.62,29.56,39.88
24,603685.SH,晨丰科技,2017-12-04,—,—,LED,23.47,531.24,272.96,2.98,0.02,58.9,105.34,23.7,-5.89,-7.31
25,300323.SZ,华灿光电,2012-06-08,—,—,LED,8.66,,,2.07,,140.55,45.58,53.17,39.84,33.94
26,300241.SZ,瑞丰光电,2011-10-10,—,—,LED,6.14,136.13,112.66,1.92,0.32,43.0,14.74,32.45,19.18,19.06
27,002992.SZ,宝明科技,2022-08-01,—,—,LED,54.3,,,13.4,,98.21,93.16,71.98,-7.55,-8.01
28,002587.SZ,奥拓电子,2011-10-10,—,—,LED,6.89,,,3.38,0.29,44.89,179.91,251.82,13.94,-6.19
29,300708.SZ,聚灿光电,2017-10-23,—,—,LED,10.11,48.53,45.41,3.37,1.08,94.92,8.43,3.43,23.59,19.51
30,002654.SZ,万润科技,2021-12-13,—,—,LED,14.21,191.5,209.97,7.68,,120.12,-16.58,-46.07,21.77,27.44
1,002036.SZ,联创电子,2021-12-13,—,—,光学元件,10.8,,,5.32,,113.98,210.26,137.07,-16.2,-14.49
2,300489.SZ,光智科技,2024-06-04,—,—,光学元件,43.37,487.14,209.01,9.43,,59.71,64.46,167.77,51.11,78.2
3,688127.SH,蓝特光学,2023-09-25,—,—,光学元件,49.51,91.13,65.06,9.82,0.4,200.96,54.68,110.27,33.65,52.54
4,301421.SZ,波长光电,2023-08-30,—,—,光学元件,94.32,295.31,342.07,9.14,0.16,109.15,-16.39,-50.57,24.66,17.79
5,300701.SZ,森霸传感,2017-09-22,—,—,光学元件,12.88,92.4,57.02,3.74,0.78,36.42,66.33,62.29,-2.28,-4.55
6,688322.SH,奥比中光-UW,2023-09-25,—,—,光学元件,92.52,,352.06,12.47,,371.14,279.12,212.77,103.5,104.14
7,002273.SZ,水晶光电,2011-10-10,—,—,光学元件,25.29,34.15,30.54,3.67,1.17,351.69,14.13,17.35,8.78,13.77
8,001373.SZ,翔腾新材,2023-06-08,—,—,光学元件,43.19,241.8,,3.41,0.14,29.67,-264.02,-245.43,-15.95,-17.44
9,688378.SH,奥来德,2024-07-31,—,—,光学元件,37.19,102.51,451.4,5.57,0.55,92.71,-69.03,-70.59,-16.12,-17.87
10,002808.SZ,*ST恒久,2017-07-03,—,—,光学元件,5.15,,,5.31,,13.84,-44.6,-62.73,57.61,29.68
11,002456.SZ,欧菲光,2011-10-10,—,—,光学元件,9.8,564.13,,8.35,,329.35,-244.42,-378.13,9.29,3.15
12,688502.SH,茂莱光学,2023-09-25,—,—,光学元件,373.45,555.11,347.63,16.38,0.09,197.18,86.57,110.36,34.05,32.26
13,605588.SH,冠石科技,2021-12-13,—,—,光学元件,55.96,,,4.02,,41.0,-260.5,-159.98,3.0,5.3
14,300331.SZ,苏大维格,2022-08-01,—,—,光学元件,46.46,,,7.71,,120.64,-9.37,-10.46,7.96,5.27
15,003015.SZ,日久光电,2020-10-28,—,—,光学元件,16.19,67.44,51.68,4.18,1.21,45.5,36.54,37.87,12.9,8.06
16,002962.SZ,五方光电,2019-09-24,—,—,光学元件,15.54,69.6,121.92,2.56,1.27,45.32,-43.49,-32.33,8.27,7.32
17,301183.SZ,东田微,2022-05-31,—,—,光学元件,180.53,258.98,151.1,15.47,0.07,144.56,99.2,107.36,53.91,42.29
18,688195.SH,腾景科技,2023-09-25,—,—,光学元件,232.0,432.61,386.27,31.07,0.03,300.09,15.0,11.47,28.11,24.29
19,688010.SH,福光股份,2023-09-25,—,—,光学元件,31.14,526.64,,2.98,0.18,50.0,-39.18,17.76,3.88,10.47
20,600071.SH,凤凰光学,2021-12-13,—,—,光学元件,21.52,450.67,96.45,12.03,,60.59,247.27,281.67,-5.56,-6.0
21,603297.SH,永新光学,2018-09-17,—,—,光学元件,107.16,56.99,54.19,5.95,0.79,118.88,7.69,8.75,3.59,2.95
22,002222.SZ,福晶科技,2021-12-13,—,—,光学元件,70.41,151.33,123.19,19.46,0.28,331.1,29.75,16.96,26.62,18.1
23,301479.SZ,弘景光电,2025-03-25,—,—,光学元件,86.07,46.34,42.4,6.22,1.24,76.57,12.19,10.22,51.65,55.72
24,300566.SZ,激智科技,2017-07-03,—,—,光学元件,19.97,27.53,27.86,2.52,0.99,52.34,-1.32,-6.46,-0.69,-4.02
25,688079.SH,美迪凯,2023-09-25,—,—,光学元件,13.24,,,4.11,,54.41,-26.89,-0.09,32.04,35.05
1,300131.SZ,英唐智控,2022-08-01,—,—,其他电子Ⅲ,16.29,306.75,461.46,10.46,,184.89,-43.67,-14.12,2.4,3.52
2,300991.SZ,创益通,2021-12-13,—,—,其他电子Ⅲ,42.98,314.48,243.03,9.7,0.07,61.89,135.74,66.51,6.38,16.39
3,300475.SZ,香农芯创,2022-05-24,—,—,其他电子Ⅲ,153.53,270.28,275.47,21.1,0.06,713.74,-1.36,0.95,59.9,119.35
4,002161.SZ,远望谷,2009-06-02,—,—,其他电子Ⅲ,9.07,240.94,61.43,3.99,0.17,67.1,128.5,61.91,11.16,13.97
5,301099.SZ,雅创电子,2022-08-01,—,—,其他电子Ⅲ,48.56,57.44,68.35,5.5,0.46,71.22,-19.3,1.47,105.27,125.74
6,000670.SZ,盈方微,2022-08-23,—,—,其他电子Ⅲ,8.6,,,119.38,,72.65,-18.69,-44.17,17.62,4.48
7,002130.SZ,沃尔核材,2021-12-13,—,—,其他电子Ⅲ,27.57,40.98,34.25,5.63,0.49,347.35,25.45,33.06,26.17,27.46
8,002388.SZ,新亚制程,2010-04-21,—,—,其他电子Ⅲ,5.54,,,2.89,,28.29,170.58,-34.67,-12.66,-12.36
9,600353.SH,旭光电子,2018-07-16,—,—,其他电子Ⅲ,18.35,148.62,124.11,8.15,0.33,152.3,25.04,13.52,5.57,0.47
10,688800.SH,瑞可达,2023-09-25,—,—,其他电子Ⅲ,84.45,99.1,57.46,7.57,0.32,173.69,119.89,141.64,46.04,59.15
11,300650.SZ,太龙股份,2022-08-01,—,—,其他电子Ⅲ,19.01,81.11,76.01,3.27,0.26,41.5,9.84,-17.83,5.8,1.29
12,301031.SZ,中熔电气,2021-12-13,—,—,其他电子Ⅲ,142.89,75.15,45.46,9.99,0.35,140.49,101.77,110.25,48.47,41.2
13,688093.SH,世华科技,2023-09-25,—,—,其他电子Ⅲ,35.5,35.59,24.85,3.67,1.54,99.54,61.81,86.38,49.23,73.79
14,688103.SH,国力电子,2023-09-25,—,—,其他电子Ⅲ,64.13,202.15,102.6,5.44,0.33,61.13,111.21,142.68,71.23,70.49
15,301275.SZ,汉朔科技,2025-03-18,—,—,其他电子Ⅲ,59.51,35.39,50.66,6.28,0.26,251.37,-40.51,-41.68,-11.04,-6.73
16,001287.SZ,中电港,2023-04-17,—,—,其他电子Ⅲ,24.19,77.55,53.16,3.42,0.46,183.82,73.06,64.98,33.29,35.64
17,300516.SZ,久之洋,2016-06-13,—,—,其他电子Ⅲ,72.52,421.42,400.74,10.05,0.1,130.54,7.93,-43.74,29.12,7.58
18,002885.SZ,京泉华,2022-08-01,—,—,其他电子Ⅲ,27.3,193.52,109.17,5.02,0.08,73.96,69.74,11.45,23.96,29.84
19,603933.SH,睿能科技,2021-12-13,—,—,其他电子Ⅲ,23.03,129.43,279.51,3.62,0.26,47.8,-32.73,-31.43,12.95,13.83
20,001298.SZ,好上好,2022-11-07,—,—,其他电子Ⅲ,31.1,306.21,188.45,5.73,0.13,92.3,62.14,71.05,14.46,16.13
21,002782.SZ,可立克,2022-08-01,—,—,其他电子Ⅲ,23.13,49.84,36.99,5.35,0.64,114.72,52.51,46.1,24.86,25.27
22,300656.SZ,民德电子,2017-05-26,—,—,其他电子Ⅲ,29.91,,,5.22,,51.18,-9.84,233.92,-13.71,-19.17
23,688662.SH,富信科技,2023-09-25,—,—,其他电子Ⅲ,54.71,108.54,121.03,6.61,0.64,48.28,-1.7,-8.59,6.79,6.94
24,300493.SZ,润欣科技,2021-12-13,—,—,其他电子Ⅲ,19.57,275.78,221.35,8.62,0.18,100.3,24.09,18.23,11.67,16.42
25,002922.SZ,伊戈尔,2021-12-13,—,—,其他电子Ⅲ,43.86,63.45,71.35,4.96,0.86,185.62,-15.14,-40.59,17.32,20.16
26,300736.SZ,百邦科技,2018-01-16,—,—,其他电子Ⅲ,17.77,,,27.72,,22.73,-8.48,40.2,-13.13,-8.85
27,000062.SZ,深圳华强,2017-07-03,—,—,其他电子Ⅲ,25.45,124.99,86.48,3.99,2.28,266.18,35.62,33.45,8.46,6.42
28,301359.SZ,东南电子,2022-11-16,—,—,其他电子Ⅲ,21.44,56.2,61.2,3.05,1.67,25.77,-11.22,-3.6,8.12,3.87
29,300184.SZ,力源信息,2011-03-02,—,—,其他电子Ⅲ,10.9,127.47,81.44,3.08,,125.46,55.49,65.79,15.58,17.46
30,002859.SZ,洁美科技,2021-12-13,—,—,其他电子Ⅲ,38.33,81.7,82.21,5.64,0.57,165.18,-0.7,-18.78,13.74,14.68
31,002729.SZ,好利科技,2014-09-19,—,—,其他电子Ⅲ,18.7,93.22,82.26,6.23,0.15,34.22,14.35,57.59,16.75,37.17
32,301563.SZ,云汉芯城,2025-10-15,—,—,其他电子Ⅲ,165.59,122.15,94.4,8.99,,107.83,46.74,40.65,20.68,17.82
33,301328.SZ,维峰电子,2022-09-16,—,—,其他电子Ⅲ,53.4,68.66,59.25,3.02,0.94,58.68,19.95,16.52,33.49,40.19
1,301606.SZ,绿联科技,2024-08-02,—,—,品牌消费电子,67.51,60.59,46.12,8.92,0.89,280.11,45.08,32.74,47.8,40.6
2,002045.SZ,国光电器,2005-05-30,—,—,品牌消费电子,13.77,30.62,276.93,1.75,,77.45,-92.17,-38.61,10.22,27.72
3,002351.SZ,漫步者,2010-03-23,—,—,品牌消费电子,12.24,24.22,26.49,3.78,2.04,108.83,-11.35,-9.07,-4.16,-1.95
4,002841.SZ,视源股份,2022-08-01,—,—,品牌消费电子,38.21,27.39,29.3,2.02,1.77,265.95,-6.81,-19.66,5.45,4.39
5,688007.SH,光峰科技,2023-09-25,—,—,品牌消费电子,17.25,283.63,,3.07,0.14,79.28,-415.7,-1300.25,-21.31,-11.09
6,300866.SZ,安克创新,2020-08-31,—,—,品牌消费电子,99.48,25.23,20.71,5.39,2.2,533.37,31.34,33.8,27.79,33.36
7,688036.SH,传音控股,2023-09-25,—,—,品牌消费电子,58.43,12.12,17.73,3.29,3.9,672.64,-44.97,-57.48,-3.33,-15.86
8,002888.SZ,惠威科技,2017-07-28,—,—,品牌消费电子,21.56,321.74,188.7,8.37,0.95,31.83,235.64,437.2,11.84,32.23
9,688775.SH,影石创新,2025-06-18,—,—,品牌消费电子,219.31,88.41,93.1,15.36,,879.43,-5.95,0.25,67.18,51.17
10,301189.SZ,奥尼电子,2022-01-05,—,—,品牌消费电子,44.1,,,2.44,,51.33,-161.45,-219.94,72.06,21.0
1,603890.SH,春秋电子,2017-12-19,—,—,消费电子零部件及组装,14.91,32.17,22.56,2.15,0.95,67.98,63.91,248.44,7.21,2.62
2,002055.SZ,ST得润,2006-08-01,—,—,消费电子零部件及组装,6.13,,,2.59,,37.06,157.68,154.98,-15.7,-21.0
3,300735.SZ,光弘科技,2018-01-08,—,—,消费电子零部件及组装,25.07,69.79,59.05,3.9,1.0,192.4,33.73,0.46,20.81,0.17
4,603380.SH,易德龙,2017-06-29,—,—,消费电子零部件及组装,38.52,33.56,27.92,4.04,2.6,61.8,26.8,31.06,11.03,15.64
5,300793.SZ,佳禾智能,2019-10-25,—,—,消费电子零部件及组装,15.97,147.06,,2.03,0.74,60.77,-60.03,-38.12,-15.91,-10.82
6,300812.SZ,易天股份,2022-08-01,—,—,消费电子零部件及组装,31.26,,,5.59,,43.79,348.82,189.19,12.71,92.41
7,301285.SZ,鸿日达,2022-10-12,—,—,消费电子零部件及组装,71.75,,,14.55,0.07,148.29,-163.25,-144.42,7.61,12.41
8,688678.SH,福立旺,2023-09-25,—,—,消费电子零部件及组装,22.97,116.46,273.04,3.03,0.41,63.5,-47.99,-138.73,52.87,27.45
9,300976.SZ,达瑞电子,2021-04-26,—,—,消费电子零部件及组装,62.1,34.45,28.66,2.35,1.25,83.28,26.84,25.32,28.59,28.04
10,300787.SZ,海能实业,2019-09-06,—,—,消费电子零部件及组装,12.85,52.52,35.46,2.67,1.3,40.28,72.3,131.96,55.1,60.48
11,301067.SZ,显盈科技,2021-09-29,—,—,消费电子零部件及组装,34.32,414.18,2505.51,4.02,0.14,33.37,-119.64,266.48,-11.64,0.34
12,688260.SH,昀冢科技,2023-09-25,—,—,消费电子零部件及组装,29.7,,,28.91,,35.64,-82.94,-262.76,-3.46,-17.66
13,300956.SZ,英力股份,2021-04-02,—,—,消费电子零部件及组装,17.53,367.8,272.13,2.75,0.48,37.76,58.57,23.06,29.61,39.62
14,603327.SH,福蓉科技,2019-05-30,—,—,消费电子零部件及组装,10.23,66.98,108.08,4.47,1.79,106.95,-42.69,-60.3,10.23,13.13
15,002925.SZ,盈趣科技,2018-01-22,—,—,消费电子零部件及组装,20.27,62.19,60.73,3.42,1.46,156.42,3.52,1.66,13.51,15.54
16,301329.SZ,信音电子,2023-07-24,—,—,消费电子零部件及组装,24.47,59.7,59.34,2.69,1.53,41.65,0.88,-10.98,11.57,11.62
17,603626.SH,科森科技,2017-02-16,—,—,消费电子零部件及组装,22.5,,,5.85,,124.85,50.94,34.51,-6.45,-9.13
18,300256.SZ,星星科技,2022-09-01,—,—,消费电子零部件及组装,3.95,,,9.66,,89.6,95.57,87.01,41.32,39.12
19,300686.SZ,智动力,2017-08-11,—,—,消费电子零部件及组装,15.67,,,4.34,,40.84,19.96,31.55,6.03,7.62
20,300647.SZ,超频三,2017-05-10,—,—,消费电子零部件及组装,6.87,,,5.49,,31.42,104.67,163.01,16.6,18.47
21,002861.SZ,瀛通通讯,2017-04-20,—,—,消费电子零部件及组装,19.3,267.22,341.13,3.26,0.52,35.95,-8.9,-33.91,5.75,9.81
22,002993.SZ,奥海科技,2020-08-24,—,—,消费电子零部件及组装,48.75,28.95,25.73,2.81,3.04,134.57,19.32,1.27,14.14,7.77
23,300322.SZ,硕贝德,2012-06-15,—,—,消费电子零部件及组装,27.32,,,12.6,,125.68,1290.66,981.11,50.25,48.5
24,300709.SZ,精研科技,2017-10-26,—,—,消费电子零部件及组装,40.12,62.38,43.71,3.25,0.27,74.65,51.33,36.37,43.86,41.19
25,603629.SH,利通电子,2019-01-02,—,—,消费电子零部件及组装,44.1,470.05,61.59,6.09,0.29,115.71,309.76,21.78,65.18,70.67
26,601138.SH,工业富联,2018-06-15,—,—,消费电子零部件及组装,55.75,47.69,36.22,7.14,1.74,11070.94,48.52,38.61,38.4,35.58
27,301491.SZ,汉桑科技,2025-08-13,—,—,消费电子零部件及组装,56.56,28.76,33.41,3.49,,72.96,-18.4,-15.75,9.53,4.77
28,002866.SZ,传艺科技,2017-05-04,—,—,消费电子零部件及组装,19.15,,,2.67,,55.44,49.45,28.31,13.03,13.33
29,605277.SH,新亚电子,2021-01-13,—,—,消费电子零部件及组装,24.78,52.45,38.16,4.97,0.61,80.28,56.63,31.83,15.89,19.57
30,002660.SZ,茂硕电源,2012-03-23,—,—,消费电子零部件及组装,9.59,50.68,,2.85,1.04,34.2,-252.32,-168.17,2.95,9.97
31,002241.SZ,歌尔股份,2008-05-29,—,—,消费电子零部件及组装,26.36,35.07,32.15,2.66,1.11,934.63,10.33,15.65,-2.21,-7.01
32,301123.SZ,奕东电子,2022-02-08,—,—,消费电子零部件及组装,61.72,,,5.04,0.16,144.82,68.39,-74.52,34.99,27.77
33,300602.SZ,飞荣达,2017-02-09,—,—,消费电子零部件及组装,34.94,107.63,54.75,5.12,0.11,203.3,119.36,118.54,29.95,27.42
34,002855.SZ,捷荣技术,2017-03-28,—,—,消费电子零部件及组装,16.15,,,12.17,,39.8,-60.11,-55.52,29.04,45.96
35,603595.SH,ST东尼,2017-07-19,—,—,消费电子零部件及组装,16.59,334.8,97.58,2.49,0.09,38.56,65.72,38.08,1.5,0.77
36,301383.SZ,天键股份,2023-06-16,—,—,消费电子零部件及组装,34.34,26.48,162.21,2.79,1.16,56.07,-105.63,-94.47,-11.05,-6.32
37,301567.SZ,贝隆精密,2024-01-23,—,—,消费电子零部件及组装,48.88,92.86,119.24,4.71,0.37,35.19,-32.22,-40.08,0.1,-7.6
38,300115.SZ,长盈精密,2010-09-09,—,—,消费电子零部件及组装,40.04,70.63,84.44,6.58,0.32,544.9,-21.25,-29.37,11.68,12.33
39,600130.SH,*ST波导,2000-07-13,—,—,消费电子零部件及组装,4.3,630.98,714.0,3.36,,32.25,-14.46,-33.69,55.94,61.14
40,300916.SZ,朗特智能,2020-12-09,—,—,消费电子零部件及组装,31.44,29.49,33.33,3.33,1.27,45.48,-17.05,-30.74,0.11,-10.4
41,603052.SH,可川科技,2022-10-18,—,—,消费电子零部件及组装,70.16,198.51,386.33,12.12,0.25,131.83,-56.45,-29.85,19.9,24.51
42,600203.SH,福日电子,1999-12-30,—,—,消费电子零部件及组装,12.25,,,4.19,0.16,72.64,165.17,123.62,19.11,0.42
43,603341.SH,龙旗科技,2024-03-08,—,—,消费电子零部件及组装,44.88,46.8,40.61,3.29,1.08,234.54,17.74,5.01,-10.28,-10.65
44,300032.SZ,金龙机电,2010-01-04,—,—,消费电子零部件及组装,5.37,,,6.24,,43.13,149.28,127.2,14.32,22.46
45,000021.SZ,深科技,1999-12-30,—,—,消费电子零部件及组装,29.87,50.46,45.81,3.69,0.63,469.46,14.27,25.39,3.93,9.71
46,002475.SZ,立讯精密,2010-09-27,—,—,消费电子零部件及组装,52.46,28.6,24.18,4.79,0.38,3822.14,26.92,23.13,24.69,20.18
47,301086.SZ,鸿富瀚,2021-10-27,—,—,消费电子零部件及组装,149.49,122.62,165.39,6.96,0.54,134.54,-25.79,-52.41,7.87,9.37
48,002139.SZ,拓邦股份,2007-07-06,—,—,消费电子零部件及组装,12.88,23.92,29.76,2.27,0.54,160.59,-23.86,-15.11,6.34,9.7
49,601231.SH,环旭电子,2012-02-27,—,—,消费电子零部件及组装,35.44,51.24,52.31,3.84,0.59,846.7,-2.6,-18.66,-0.83,-0.63
50,300433.SZ,蓝思科技,2015-03-25,—,—,消费电子零部件及组装,37.36,54.48,48.2,3.7,1.33,1974.22,19.91,32.68,16.08,14.18
51,002655.SZ,共达电声,2012-02-24,—,—,消费电子零部件及组装,12.72,58.35,55.06,6.12,0.23,46.03,15.6,31.89,19.64,22.13
52,301626.SZ,苏州天脉,2024-10-31,—,—,消费电子零部件及组装,179.1,111.73,110.44,13.15,0.31,207.18,1.54,-2.14,18.42,11.2
53,300868.SZ,杰美特,2024-07-31,—,—,消费电子零部件及组装,31.48,569.39,,2.67,0.14,40.28,-349.1,-153.15,-21.08,-32.46
54,002402.SZ,和而泰,2025-08-13,—,—,消费电子零部件及组装,37.25,94.55,56.29,6.56,0.27,344.43,69.66,78.65,17.47,19.21
55,002600.SZ,领益智造,2011-07-22,—,—,消费电子零部件及组装,14.95,62.3,47.71,4.74,0.26,1092.45,37.66,35.94,19.25,23.35
56,301180.SZ,万祥科技,2021-11-23,—,—,消费电子零部件及组装,18.83,,,5.71,,75.32,-55.1,-85.71,30.84,31.94
57,300857.SZ,协创数据,2020-08-03,—,—,消费电子零部件及组装,207.3,103.72,86.17,18.26,0.1,717.51,25.3,20.76,54.43,38.18
58,301389.SZ,隆扬电子,2022-11-07,—,—,消费电子零部件及组装,49.45,170.48,125.97,6.4,1.05,140.19,55.19,81.78,39.54,18.98
59,603633.SH,徕木股份,2016-11-24,—,—,消费电子零部件及组装,9.14,53.08,242.08,2.01,0.29,39.01,-81.87,-37.84,8.97,11.02
60,300843.SZ,胜蓝股份,2020-07-09,—,—,消费电子零部件及组装,54.5,86.79,75.63,5.63,0.42,89.22,17.3,58.13,34.72,28.97
61,300822.SZ,贝仕达克,2020-03-20,—,—,消费电子零部件及组装,16.24,91.57,181.33,4.02,0.61,50.59,-45.85,-54.39,0.04,0.66
62,002635.SZ,安洁科技,2011-12-02,—,—,消费电子零部件及组装,13.94,35.1,65.21,1.58,1.43,91.96,-54.62,-64.61,-3.06,-9.36
63,301326.SZ,捷邦科技,2022-09-28,—,—,消费电子零部件及组装,129.82,,,7.36,,94.39,-1762.51,-572.7,62.04,27.51
64,001314.SZ,亿道信息,2023-02-21,—,—,消费电子零部件及组装,47.3,197.95,336.31,3.27,0.19,67.47,-66.76,96.02,24.23,19.24
65,301486.SZ,致尚科技,2023-07-14,—,—,消费电子零部件及组装,220.1,420.98,165.83,10.84,0.18,283.23,173.36,353.86,3.24,17.67
66,002369.SZ,卓翼科技,2010-03-23,—,—,消费电子零部件及组装,8.23,,,15.05,,46.66,-25.88,9.37,1.95,6.96
67,002426.SZ,胜利精密,2022-08-01,—,—,消费电子零部件及组装,4.09,,,5.77,,139.17,-155.17,-355.45,1.11,-0.53
68,300951.SZ,博硕科技,2021-03-05,—,—,消费电子零部件及组装,36.48,29.23,31.91,2.66,1.63,61.8,-10.96,0.61,3.0,9.03
69,603296.SH,华勤技术,2023-08-15,—,—,消费电子零部件及组装,82.88,28.77,21.18,3.39,1.08,841.84,51.17,46.3,69.56,113.06
70,002981.SZ,朝阳科技,2020-04-24,—,—,消费电子零部件及组装,29.5,35.92,29.79,3.6,0.87,40.56,30.67,25.21,20.34,28.05
71,688210.SH,统联精密,2023-09-25,—,—,消费电子零部件及组装,57.18,124.01,326.65,7.05,0.25,92.55,-88.94,-88.24,8.38,10.02
72,600363.SH,联创光电,2022-08-01,—,—,消费电子零部件及组装,63.3,118.34,93.23,6.67,0.09,285.41,19.37,15.18,2.85,6.51
73,301051.SZ,信濠光电,2021-09-03,—,—,消费电子零部件及组装,19.4,,,1.79,0.21,39.39,57.43,-75.32,5.79,10.18
74,002681.SZ,奋达科技,2012-06-12,—,—,消费电子零部件及组装,6.38,117.93,,5.03,,114.5,-91.65,-80.17,-15.46,-10.68
75,300968.SZ,格林精密,2021-04-22,—,—,消费电子零部件及组装,13.96,108.84,229.23,3.04,0.36,57.71,-58.99,-97.51,6.43,0.1
76,002947.SZ,恒铭达,2019-02-15,—,—,消费电子零部件及组装,45.32,25.42,20.96,3.56,1.29,116.11,31.24,43.01,15.51,32.18
77,301387.SZ,光大同创,2023-04-25,—,—,消费电子零部件及组装,60.61,316.22,156.99,3.93,0.25,64.7,279.94,2699.69,37.79,48.31
78,300784.SZ,利安科技,2024-06-17,—,—,消费电子零部件及组装,58.79,50.24,51.83,4.13,0.68,33.06,-4.46,1.14,2.48,0.04
79,300679.SZ,电连技术,2017-08-07,—,—,消费电子零部件及组装,41.93,28.62,33.2,3.54,1.12,178.13,-18.71,-21.1,21.2,17.71
