序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
35,688288.SH,鸿泉技术,2023-09-25,—,—,其他计算机设备,26.51,,38.87,3.42,,26.46,237.08,283.57,35.85,37.21
36,300531.SZ,优博讯,2016-08-16,—,—,其他计算机设备,17.45,,,3.99,0.28,56.03,383.81,1455.37,25.76,18.56
37,002869.SZ,金溢科技,2024-07-31,—,—,其他计算机设备,22.5,50.54,220.51,1.86,0.87,39.81,-195.25,-175.92,-7.12,-11.01
38,301339.SZ,通行宝,2022-09-19,—,—,其他计算机设备,14.56,40.3,40.1,3.14,2.6,84.5,0.6,0.66,14.65,18.61
39,002512.SZ,达华智能,2010-12-10,—,—,其他计算机设备,6.04,278.06,,17.3,,67.19,-276.37,-194.54,-8.66,-14.33
40,000977.SZ,浪潮信息,2000-06-15,—,—,其他计算机设备,59.9,38.38,35.48,4.22,0.19,879.62,15.35,34.87,44.85,90.05
41,002970.SZ,锐明技术,2019-12-24,—,—,其他计算机设备,67.28,41.9,35.35,6.32,1.62,121.53,24.4,64.21,-11.75,0.29
42,301608.SZ,博实结,2024-08-08,—,—,其他计算机设备,92.42,46.83,37.15,3.89,0.91,82.24,33.95,19.07,21.66,20.17
43,002152.SZ,广电运通,2007-08-20,—,—,其他计算机设备,12.85,34.69,37.58,2.59,2.88,319.11,-10.51,-6.49,11.08,12.07
44,300789.SZ,唐源电气,2019-09-06,—,—,其他计算机设备,23.0,45.4,57.32,3.11,0.66,33.09,-27.94,-27.6,-10.56,-7.91
45,301589.SZ,诺瓦星云,2024-02-23,—,—,其他计算机设备,178.38,27.8,28.55,4.31,0.66,164.91,-3.34,-9.33,1.84,-1.93
46,301600.SZ,慧翰股份,2024-09-20,—,—,其他计算机设备,123.6,73.63,73.21,10.72,1.76,129.19,0.75,26.33,-7.85,4.84
47,603516.SH,淳中科技,2018-02-09,—,—,其他计算机设备,173.06,410.0,6964.46,25.27,0.14,351.78,-156.76,-201.99,-40.69,-44.85
48,300845.SZ,捷安高科,2020-07-10,—,—,其他计算机设备,11.98,44.85,49.78,3.08,2.05,24.64,-61.19,-91.39,1.97,-7.98
49,000066.SZ,中国长城,1999-12-30,—,—,其他计算机设备,16.11,,,4.68,,519.68,102.34,132.8,7.18,4.78
50,300333.SZ,兆日科技,2012-07-05,—,—,其他计算机设备,10.75,,,6.23,,36.12,-100.86,58.3,-8.49,1.16
51,300368.SZ,汇金股份,2014-01-30,—,—,其他计算机设备,13.03,,,36.99,,68.92,-77.33,37.71,-29.52,-32.99
52,300551.SZ,古鳌科技,2016-10-25,—,—,其他计算机设备,17.21,,,13.37,,58.52,13.4,5.73,-49.58,-50.4
53,688188.SH,柏楚电子,2023-09-25,—,—,其他计算机设备,153.3,50.14,41.71,7.6,1.44,442.62,24.61,30.32,24.51,24.89
54,002180.SZ,纳思达,2023-03-20,—,—,其他计算机设备,22.01,41.77,,3.26,,312.96,-132.94,-132.02,-25.21,-3.65
55,603496.SH,恒为科技,2017-06-14,—,—,其他计算机设备,28.6,341.09,,6.58,0.09,91.58,-50.16,-75.16,-16.14,-23.19
56,000997.SZ,新大陆,2000-08-14,—,—,其他计算机设备,26.98,27.08,24.65,3.8,0.81,273.33,12.15,12.36,15.17,13.96
57,300807.SZ,天迈科技,2019-12-26,—,—,其他计算机设备,54.89,,,7.95,,37.35,70.97,87.21,57.08,82.79
58,300302.SZ,同有科技,2012-03-28,—,—,其他计算机设备,19.32,,,8.63,,92.59,-70.37,-140.71,7.73,-31.09
59,300249.SZ,依米康,2011-08-10,—,—,其他计算机设备,15.25,,,20.11,,67.17,273.71,124.13,52.61,54.82
60,002912.SZ,中新赛克,2017-11-28,—,—,其他计算机设备,31.18,88.85,55.31,3.25,0.64,53.24,77.36,28.89,13.93,34.93
1,300168.SZ,万达信息,2014-02-21,—,—,IT服务Ⅲ,6.64,,,7.76,,95.66,27.07,18.2,0.57,1.09
2,688039.SH,当虹科技,2023-09-25,—,—,IT服务Ⅲ,53.18,,,5.29,,58.82,68.84,85.27,24.02,12.7
3,300231.SZ,银信科技,2014-02-21,—,—,IT服务Ⅲ,11.17,,,3.05,0.9,49.63,3.42,20.89,9.08,7.36
4,603869.SH,ST智知,2019-07-08,—,—,IT服务Ⅲ,9.98,237.76,129.82,1.32,0.13,49.31,87.48,-22.02,0.71,-8.33
5,002642.SZ,荣联科技,2014-02-21,—,—,IT服务Ⅲ,8.35,196.54,229.85,4.7,,55.24,-38.87,-28.57,-23.14,-34.0
6,688343.SH,云天励飞-U,2023-09-25,—,—,IT服务Ⅲ,81.49,,,7.51,,293.04,29.95,33.51,96.85,123.1
7,002401.SZ,中远海科,2014-02-21,—,—,IT服务Ⅲ,16.36,47.65,,3.72,0.79,60.8,-90.65,-91.21,-3.85,-9.97
8,300277.SZ,海联讯,2014-02-21,—,—,IT服务Ⅲ,18.63,673.06,717.89,13.01,0.11,63.66,-13.07,-45.57,-4.72,-3.79
9,002777.SZ,久远银海,2016-01-08,—,—,IT服务Ⅲ,19.54,108.88,82.04,4.83,0.77,79.77,151.66,160.02,2.83,11.33
10,603171.SH,税友股份,2021-07-07,—,—,IT服务Ⅲ,68.04,245.59,258.2,10.95,0.29,276.48,-4.74,-19.52,11.1,13.25
11,000034.SZ,神州数码,2017-07-03,—,—,IT服务Ⅲ,36.73,35.3,50.21,2.39,0.71,265.72,-25.01,-16.29,11.79,14.42
12,688787.SH,海天瑞声,2023-09-25,—,—,IT服务Ⅲ,139.43,741.98,717.24,11.51,0.25,84.11,10.32,813.65,56.69,69.54
13,688051.SH,佳华科技,2023-09-25,—,—,IT服务Ⅲ,35.2,,,4.17,,27.22,-114.36,-38.55,-30.72,-38.91
14,301218.SZ,华是科技,2022-03-14,—,—,IT服务Ⅲ,35.16,411.61,,4.37,0.07,40.1,-310.51,-6.33,60.27,71.02
15,300523.SZ,辰安科技,2016-08-02,—,—,IT服务Ⅲ,22.95,,,5.05,,53.39,6.49,37.24,-19.27,27.99
16,300678.SZ,中科信息,2017-08-04,—,—,IT服务Ⅲ,33.01,1021.51,1238.09,11.56,0.15,97.84,-27.07,-24.48,-11.22,-6.61
17,688500.SH,慧辰股份,2023-09-25,—,—,IT服务Ⅲ,60.15,,,6.36,,45.29,29.49,11.11,16.35,14.79
18,002908.SZ,德生科技,2023-05-24,—,—,IT服务Ⅲ,10.19,215.74,277.51,3.98,0.49,43.96,-50.67,-36.47,-13.48,-14.27
19,003005.SZ,竞业达,2020-09-29,—,—,IT服务Ⅲ,20.39,110.51,,2.63,1.12,47.18,-238.08,-37.87,-36.79,-18.41
20,603887.SH,城地香江,2021-12-13,—,—,IT服务Ⅲ,15.4,,,2.6,,92.71,102.97,213.17,106.96,137.31
21,300448.SZ,浩云科技,2015-05-04,—,—,IT服务Ⅲ,9.49,,,5.23,0.34,64.2,-378.38,-349.61,30.01,76.41
22,300532.SZ,今天国际,2016-08-25,—,—,IT服务Ⅲ,12.2,20.04,24.56,3.11,2.46,55.39,-18.78,-22.53,-16.17,-14.36
23,300687.SZ,赛意信息,2017-08-10,—,—,IT服务Ⅲ,22.13,64.85,124.95,3.27,0.32,90.38,-70.83,-38.72,-11.96,-15.73
24,002232.SZ,启明信息,2014-02-21,—,—,IT服务Ⅲ,18.8,1883.42,811.65,5.68,0.05,76.81,16.08,2568.5,-5.61,6.51
25,002771.SZ,真视通,2015-07-06,—,—,IT服务Ⅲ,15.27,453.55,,5.2,0.07,32.03,-128.8,-167.0,-11.73,-23.16
26,300440.SZ,运达科技,2015-04-30,—,—,IT服务Ⅲ,13.95,125.62,124.27,3.83,0.41,61.31,1.34,13.65,4.31,23.65
27,688088.SH,虹软科技,2023-09-25,—,—,IT服务Ⅲ,48.5,110.12,84.55,7.31,0.97,194.57,60.51,44.06,9.39,7.73
28,002373.SZ,千方科技,2014-02-21,—,—,IT服务Ⅲ,12.48,,,1.73,0.16,197.21,1098.97,1287.12,-2.82,-7.21
29,300300.SZ,海峡创新,2014-02-21,—,—,IT服务Ⅲ,12.1,1420.57,199.33,56.88,,80.69,66.87,118.99,4.75,5.43
30,688004.SH,博汇科技,2023-09-25,—,—,IT服务Ⅲ,23.69,,,3.22,,18.97,59.43,24.08,4.28,-9.45
31,300339.SZ,润和软件,2014-02-21,—,—,IT服务Ⅲ,49.64,245.38,306.45,11.15,0.14,395.34,-29.01,-29.43,12.86,10.55
32,605398.SH,新炬网络,2021-01-28,—,—,IT服务Ⅲ,29.79,226.64,724.28,4.71,0.05,48.47,-59.12,-60.5,-2.54,-6.66
33,000555.SZ,神州信息,2014-07-02,—,—,IT服务Ⅲ,17.3,,,3.05,,168.81,9.45,-25.93,29.84,7.98
34,301085.SZ,亚康股份,2021-10-25,—,—,IT服务Ⅲ,60.5,190.88,,4.89,0.2,52.5,-95.26,-56.5,-23.53,-20.36
35,002657.SZ,中科金财,2014-02-21,—,—,IT服务Ⅲ,28.18,,,5.51,,95.83,-42.83,-71.51,1.99,14.36
36,688066.SH,航天宏图,2023-09-25,—,—,IT服务Ⅲ,25.5,,,15.89,,66.63,-65.23,-34.03,-70.06,-65.63
37,688316.SH,青云科技-U,2023-09-25,—,—,IT服务Ⅲ,72.28,,,90.71,,34.62,20.35,-10.43,-22.83,-30.56
38,002609.SZ,捷顺科技,2014-02-21,—,—,IT服务Ⅲ,10.5,215.25,112.66,2.81,0.66,67.56,66.46,143.75,16.88,21.44
39,000938.SZ,紫光股份,2019-07-08,—,—,IT服务Ⅲ,24.81,45.13,50.88,4.9,0.3,709.59,-11.24,4.05,31.41,24.96
40,300166.SZ,东方国信,2014-02-21,—,—,IT服务Ⅲ,10.55,408.25,,2.05,,120.14,-568.46,-625.6,-3.73,-8.37
41,002195.SZ,岩山科技,2014-02-21,—,—,IT服务Ⅲ,10.09,1762.56,331.35,5.73,,572.16,331.09,81.51,-3.42,-6.38
42,688509.SH,正元地信,2023-09-25,—,—,IT服务Ⅲ,5.07,,,3.15,,39.04,19.85,19.35,-9.83,-3.88
43,600446.SH,金证股份,2014-02-21,—,—,IT服务Ⅲ,15.53,,,3.97,,146.18,51.03,51.95,-49.08,-48.55
44,300271.SZ,华宇软件,2014-02-21,—,—,IT服务Ⅲ,7.79,,,1.73,,63.24,47.7,49.14,-3.48,-1.93
45,688251.SH,井松智能,2023-09-25,—,—,IT服务Ⅲ,26.14,61.28,145.79,3.15,0.49,26.3,-75.51,-98.05,3.22,3.18
46,603918.SH,金桥信息,2015-06-04,—,—,IT服务Ⅲ,16.31,,,5.95,,59.55,17.36,24.18,19.17,50.65
47,002380.SZ,科远智慧,2014-02-21,—,—,IT服务Ⅲ,30.2,28.78,23.36,2.98,0.13,72.48,36.87,23.09,16.38,21.78
48,300290.SZ,荣科科技,2014-02-21,—,—,IT服务Ⅲ,17.52,,,14.44,,112.08,-378.82,-576.78,-4.49,-7.01
49,301316.SZ,慧博云通,2022-10-20,—,—,IT服务Ⅲ,43.4,267.33,172.75,15.92,0.18,175.34,94.05,-78.37,34.31,33.5
50,600410.SH,华胜天成,2014-02-21,—,—,IT服务Ⅲ,21.87,994.13,40.2,5.06,0.03,239.8,267.43,156.6,6.54,5.11
51,301556.SZ,托普云农,2024-10-24,—,—,IT服务Ⅲ,117.25,80.99,72.37,10.33,0.7,99.99,19.19,10.86,16.61,17.46
52,000409.SZ,云鼎科技,2022-08-01,—,—,IT服务Ⅲ,11.77,86.04,127.45,5.07,,79.8,-37.29,-42.36,4.06,0.3
53,688562.SH,航天软件,2023-09-25,—,—,IT服务Ⅲ,22.76,,,5.57,,91.04,-26.11,-21.59,-19.07,-24.2
54,600571.SH,信雅达,2014-02-21,—,—,IT服务Ⅲ,15.87,102.54,73.73,6.17,0.3,74.0,492.43,9.76,9.02,11.24
55,301185.SZ,鸥玛软件,2021-11-26,—,—,IT服务Ⅲ,20.32,44.47,42.85,2.91,1.48,31.17,6.32,3.75,-2.57,-1.5
56,002368.SZ,太极股份,2014-02-21,—,—,IT服务Ⅲ,22.3,72.73,62.21,2.68,0.41,138.98,114.31,106.07,12.15,44.69
57,600271.SH,航天信息,2014-02-21,—,—,IT服务Ⅲ,10.22,1186.88,,1.4,0.04,189.36,-2328.5,-329.26,-37.72,-41.01
58,600797.SH,浙大网新,2014-02-21,—,—,IT服务Ⅲ,10.4,,619.66,3.06,,106.86,162.9,53.07,3.89,6.68
59,688327.SH,云从科技-UW,2023-09-25,—,—,IT服务Ⅲ,15.43,,,16.88,,160.25,39.14,35.51,56.81,40.21
60,300287.SZ,飞利信,2014-02-21,—,—,IT服务Ⅲ,5.04,,,6.73,,72.34,18.57,36.52,-30.0,-25.08
61,301236.SZ,软通动力,2022-03-22,—,—,IT服务Ⅲ,46.5,245.66,217.94,4.28,0.22,443.12,30.21,7.6,14.3,25.99
62,301208.SZ,中亦科技,2022-07-14,—,—,IT服务Ⅲ,38.3,52.94,70.79,2.99,0.52,45.96,-40.44,-44.22,-2.54,-19.87
63,301638.SZ,南网数字,2025-11-25,—,—,IT服务Ⅲ,21.16,117.97,87.18,6.31,,672.81,464.76,,31.88,
64,300245.SZ,天玑科技,2014-02-21,—,—,IT服务Ⅲ,12.61,,,3.26,,38.47,-197.84,-205.48,35.8,49.82
65,688228.SH,开普云,2023-09-25,—,—,IT服务Ⅲ,173.99,570.91,355.6,8.82,0.09,117.53,77.5,123.05,0.58,2.99
66,300044.SZ,ST赛为,2014-02-21,—,—,IT服务Ⅲ,6.48,,,68.83,,49.5,-205.65,-578.77,-46.25,-54.41
67,300250.SZ,初灵信息,2018-07-16,—,—,IT服务Ⅲ,24.65,,,10.13,,52.69,119.64,117.39,-8.62,-8.23
68,002065.SZ,东华软件,2014-02-21,—,—,IT服务Ⅲ,9.58,61.45,85.23,2.52,0.52,307.09,-28.45,-15.78,3.69,-1.76
69,300017.SZ,网宿科技,2021-12-13,—,—,IT服务Ⅲ,16.72,60.96,47.73,4.06,1.49,411.22,43.6,25.33,-3.27,2.19
70,002649.SZ,博彦科技,2014-02-21,—,—,IT服务Ⅲ,13.7,64.53,62.16,1.89,1.25,80.19,2.65,65.16,-2.5,-0.61
71,600756.SH,浪潮软件,2014-02-21,—,—,IT服务Ⅲ,17.25,442.57,,2.54,,60.31,-122.78,-66.9,-29.61,-24.21
72,688158.SH,优刻得-W,2023-09-25,—,—,IT服务Ⅲ,34.65,,,6.57,,158.11,49.53,26.56,12.17,8.37
73,300078.SZ,思创智联,2020-09-08,—,—,IT服务Ⅲ,4.97,,,9.62,,55.56,98.32,76.74,6.95,37.32
74,300150.SZ,世纪瑞尔,2014-02-21,—,—,IT服务Ⅲ,5.88,100.68,79.85,2.18,,34.4,27.23,143.49,5.21,10.15
75,301172.SZ,君逸数码,2023-08-02,—,—,IT服务Ⅲ,28.06,104.97,146.7,3.3,0.25,48.4,-43.34,3.5,17.87,23.81
76,688229.SH,博睿数据,2023-09-25,—,—,IT服务Ⅲ,74.0,,,7.85,,32.86,33.9,46.75,-3.92,5.19
77,300399.SZ,天利科技,2014-10-16,—,—,IT服务Ⅲ,27.51,3278.84,354.95,10.59,0.18,54.36,174.24,144.79,-8.66,-3.54
78,300674.SZ,宇信科技,2018-11-14,—,—,IT服务Ⅲ,22.3,41.33,39.56,3.55,1.14,157.0,6.48,35.26,-6.99,-5.01
79,600718.SH,东软集团,2014-02-21,—,—,IT服务Ⅲ,10.44,197.62,,1.32,1.43,124.59,-66.47,-42.75,8.72,9.08
80,688258.SH,卓易信息,2023-09-25,—,—,IT服务Ⅲ,132.3,488.01,279.44,18.56,0.15,160.27,122.02,40.66,8.03,11.07
81,300895.SZ,铜牛信息,2020-10-09,—,—,IT服务Ⅲ,49.74,,,8.95,,70.03,8.86,10.64,-8.3,-10.8
82,301248.SZ,杰创智能,2022-04-27,—,—,IT服务Ⅲ,45.83,,5666.06,4.61,0.04,70.44,138.96,156.6,30.73,3.25
83,002331.SZ,皖通科技,2014-02-21,—,—,IT服务Ⅲ,9.42,109.32,,2.41,0.32,40.36,-204.02,-409.89,23.05,-5.66
84,300496.SZ,中科创达,2015-12-17,—,—,IT服务Ⅲ,72.15,81.59,68.61,3.29,0.08,332.45,50.72,51.84,39.34,37.44
85,688568.SH,中科星图,2023-09-25,—,—,IT服务Ⅲ,69.89,160.58,160.22,14.61,0.13,564.77,0.54,22.82,10.02,22.03
86,300264.SZ,佳创视讯,2014-02-21,—,—,IT服务Ⅲ,6.73,,,297.99,,29.0,46.66,71.13,20.95,23.16
87,300212.SZ,易华录,2014-02-21,—,—,IT服务Ⅲ,11.92,,,31.56,,85.81,12.78,14.02,-3.91,-9.31
88,600845.SH,宝信软件,2014-02-21,—,—,IT服务Ⅲ,22.68,28.74,45.44,5.92,2.66,651.09,-43.13,-46.46,-27.72,-30.08
89,603859.SH,能科科技,2022-08-01,—,—,IT服务Ⅲ,47.16,60.19,48.25,3.78,0.04,115.4,40.34,18.75,5.05,4.91
90,300609.SZ,汇纳科技,2017-02-22,—,—,IT服务Ⅲ,37.97,,,4.58,,45.61,7.67,46.58,-0.45,2.24
91,300634.SZ,彩讯股份,2018-04-04,—,—,IT服务Ⅲ,30.06,58.94,58.63,4.65,0.53,135.63,0.61,14.74,10.81,17.72
92,300846.SZ,首都在线,2020-07-08,—,—,IT服务Ⅲ,25.2,,,14.81,,126.73,32.11,23.03,-12.05,-11.82
93,600536.SH,中国软件,2014-02-21,—,—,IT服务Ⅲ,45.01,,,11.92,,420.3,69.18,72.67,9.5,13.01
94,300682.SZ,朗新科技,2017-08-08,—,—,IT服务Ⅲ,18.14,,,2.9,1.38,195.59,-33.95,-23.02,-9.38,-0.39
95,603636.SH,南威软件,2015-01-08,—,—,IT服务Ⅲ,11.24,,,2.9,,65.23,37.75,37.23,66.52,38.49
96,300288.SZ,朗玛信息,2017-07-03,—,—,IT服务Ⅲ,14.32,,,4.45,0.1,48.39,-67.04,-39.97,-24.75,-17.49
97,600728.SH,佳都科技,2014-02-21,—,—,IT服务Ⅲ,6.75,,53.9,1.83,,143.95,197.85,170.47,46.9,65.22
98,301396.SZ,宏景科技,2022-11-18,—,—,IT服务Ⅲ,89.38,,219.05,10.71,0.1,137.21,448.91,725.73,595.49,567.14
99,688227.SH,品高股份,2023-09-25,—,—,IT服务Ⅲ,66.52,,,5.81,,75.2,29.63,36.91,12.77,7.21
100,600131.SH,国网信通,2021-12-13,—,—,IT服务Ⅲ,19.3,33.89,31.44,3.75,1.15,231.28,-8.62,-11.01,5.98,-4.55
101,301178.SZ,天亿马,2021-11-19,—,—,IT服务Ⅲ,54.19,,,4.7,,36.23,119.8,151.66,46.62,63.24
102,300020.SZ,ST银江,2014-02-21,—,—,IT服务Ⅲ,4.26,,,1.26,,33.85,-225.13,-369.14,-76.01,-76.4
103,688365.SH,光云科技,2023-09-25,—,—,IT服务Ⅲ,26.61,,,11.96,,113.31,73.03,64.85,14.87,11.78
104,300419.SZ,ST浩丰,2015-01-29,—,—,IT服务Ⅲ,6.77,,,5.77,,24.9,-358.87,-271.83,-42.61,-41.74
105,300167.SZ,ST迪威迅,2014-02-21,—,—,IT服务Ⅲ,4.75,,137.01,64.36,,18.5,75.61,87.55,17.43,16.32
106,600850.SH,电科数字,2016-07-01,—,—,IT服务Ⅲ,27.92,34.49,37.74,3.94,1.48,189.91,-15.68,-19.33,6.52,7.56
107,300872.SZ,天阳科技,2020-08-31,—,—,IT服务Ⅲ,17.07,107.51,166.64,2.29,0.27,83.32,-32.25,-44.01,8.11,7.33
108,600476.SH,湘邮科技,2014-02-21,—,—,IT服务Ⅲ,14.16,172.89,,20.08,,22.81,-550.7,33.3,21.86,30.03
109,000158.SZ,常山北明,2017-07-03,—,—,IT服务Ⅲ,20.07,,,6.15,,320.84,48.05,63.39,3.61,30.77
110,002421.SZ,达实智能,2014-02-21,—,—,IT服务Ⅲ,2.89,236.79,,2.06,0.17,61.28,-964.15,-1053.51,-31.36,-26.8
111,603138.SH,海量数据,2017-03-13,—,—,IT服务Ⅲ,16.73,,,6.41,,49.16,-73.04,-85.36,17.68,13.98
112,600589.SH,大位科技,2024-07-25,—,—,IT服务Ⅲ,9.4,,319.31,19.62,,139.56,236.78,282.46,2.28,0.37
113,300096.SZ,ST易联众,2014-02-21,—,—,IT服务Ⅲ,8.29,,56.9,10.17,,35.65,155.8,170.53,-15.86,-20.21
114,002474.SZ,榕基软件,2014-02-21,—,—,IT服务Ⅲ,8.94,,,4.07,,55.62,-64.79,-8.1,0.96,-4.59
115,300079.SZ,数码视讯,2014-02-21,—,—,IT服务Ⅲ,6.04,353.02,322.53,2.04,0.17,86.13,10.34,2747.64,24.58,24.66
116,000815.SZ,美利云,2024-07-31,—,—,IT服务Ⅲ,13.91,,,7.16,,96.71,425.35,660.77,-63.03,-64.73
117,300541.SZ,先进数通,2019-07-08,—,—,IT服务Ⅲ,16.23,181.45,75.97,4.05,0.11,69.8,163.1,694.25,49.83,33.06
118,300170.SZ,汉得信息,2014-02-21,—,—,IT服务Ⅲ,25.38,137.71,131.14,4.69,0.18,259.44,6.96,1.9,3.67,3.54
119,688207.SH,格灵深瞳,2023-09-25,—,—,IT服务Ⅲ,16.23,,,2.2,,42.03,7.47,-2.48,55.33,-17.22
1,300598.SZ,诚迈科技,2017-02-03,—,—,垂直应用软件,43.7,,,6.39,,94.82,17.61,-2.11,12.9,17.86
2,688083.SH,中望软件,2023-09-25,—,—,垂直应用软件,66.79,177.14,917.66,4.36,0.53,113.31,-479.34,-976.9,4.99,8.24
3,002920.SZ,德赛西威,2018-01-03,—,—,垂直应用软件,122.6,36.5,30.67,5.0,0.91,731.73,27.08,45.82,17.72,25.25
4,688590.SH,新致软件,2023-09-25,—,—,垂直应用软件,17.69,574.67,653.23,3.26,0.2,46.51,-3.04,42.84,3.97,-3.4
5,300074.SZ,华平股份,2010-05-05,—,—,垂直应用软件,4.73,,,2.63,,25.89,19.65,43.05,20.02,104.6
6,301153.SZ,中科江南,2022-05-25,—,—,垂直应用软件,22.66,76.56,239.32,4.75,0.79,79.96,-1048.15,-246.75,-26.28,-33.98
7,002410.SZ,广联达,2010-06-01,—,—,垂直应用软件,13.77,90.83,65.31,3.82,1.08,227.47,45.9,23.65,-2.22,-5.23
8,300561.SZ,*ST汇科,2016-11-24,—,—,垂直应用软件,18.15,,,9.93,0.19,59.55,137.25,210.89,9.14,5.49
9,300608.SZ,思特奇,2017-02-20,—,—,垂直应用软件,11.85,,,2.94,,39.25,-14.12,-13.88,-25.48,-24.27
10,002362.SZ,汉王科技,2010-03-10,—,—,垂直应用软件,21.33,,,4.96,,52.14,-21.55,-11.66,9.85,13.81
11,300469.SZ,信息发展,2015-06-18,—,—,垂直应用软件,61.71,,,40.2,,153.19,-19.87,-29.84,1.98,38.29
12,301162.SZ,国能日新,2022-05-11,—,—,垂直应用软件,73.5,104.13,84.15,6.37,0.8,97.45,41.75,32.48,36.97,43.15
13,000503.SZ,国新健康,1999-12-30,—,—,垂直应用软件,9.42,,,7.34,,92.25,-347.32,-35.78,-14.87,-30.47
14,300366.SZ,ST创意,2014-02-10,—,—,垂直应用软件,6.68,,,2.48,,40.59,-2.77,3.43,10.32,-16.89
15,002253.SZ,*ST智胜,2008-06-30,—,—,垂直应用软件,10.38,,,2.2,,23.42,-138.95,-92.41,-39.45,-37.39
16,603528.SH,多伦科技,2016-05-10,—,—,垂直应用软件,9.66,1078.54,,3.59,0.51,68.19,-147.17,-126.92,-26.17,-35.98
17,300730.SZ,科创信息,2017-12-12,—,—,垂直应用软件,12.79,,,12.3,,30.84,5.63,-27.51,-36.58,-53.01
18,600602.SH,云赛智联,1999-12-30,—,—,垂直应用软件,20.2,136.5,145.66,5.73,0.22,276.27,-8.28,-15.94,13.32,7.25
19,300352.SZ,北信源,2012-09-19,—,—,垂直应用软件,6.48,,,7.62,,93.95,-249.84,-47.94,-69.3,-53.72
20,300377.SZ,赢时胜,2014-02-10,—,—,垂直应用软件,22.84,,,6.8,,171.53,-210.75,-46.22,-5.18,-7.84
21,300935.SZ,盈建科,2021-01-27,—,—,垂直应用软件,36.15,,,3.62,,28.71,-25.83,-32.01,-3.02,-4.11
22,600654.SH,中安科,2022-12-27,—,—,垂直应用软件,3.84,551.68,53.41,6.39,,110.5,1748.16,-89.97,15.84,18.24
23,002063.SZ,远光软件,2006-08-30,—,—,垂直应用软件,6.52,42.52,40.69,3.31,0.46,124.54,11.89,33.61,1.99,0.98
24,300605.SZ,恒锋信息,2017-02-15,—,—,垂直应用软件,16.04,,,5.46,,26.49,142.38,111.84,79.89,150.08
25,300468.SZ,四方精创,2015-06-03,—,—,垂直应用软件,33.4,263.1,216.85,10.77,0.3,177.24,27.36,19.46,-14.46,-10.37
26,688171.SH,纬德信息,2023-09-25,—,—,垂直应用软件,52.34,378.93,408.86,5.32,0.08,43.85,-16.27,13.08,13.39,22.03
27,300047.SZ,天源迪科,2010-01-27,—,—,垂直应用软件,13.55,372.43,292.24,2.62,0.11,86.41,19.75,13.97,12.44,19.27
28,688118.SH,普元信息,2023-09-25,—,—,垂直应用软件,31.07,442.88,92.89,3.52,0.48,28.99,35.91,51.05,-23.14,-24.84
29,301159.SZ,三维天地,2022-01-14,—,—,垂直应用软件,54.17,,,7.18,,41.9,32.49,12.08,5.85,4.6
30,603927.SH,中科软,2019-09-17,—,—,垂直应用软件,19.35,45.28,67.37,5.12,2.02,160.81,-40.18,-43.36,7.04,1.21
31,688038.SH,中科通达,2023-09-25,—,—,垂直应用软件,21.19,,,4.17,,24.66,-490.93,-112.14,-51.91,-51.96
32,002261.SZ,拓维信息,2022-01-25,—,—,垂直应用软件,31.33,,,15.14,,394.71,852.03,2262.83,-29.43,-24.42
33,300525.SZ,博思软件,2016-08-02,—,—,垂直应用软件,13.19,33.09,36.4,3.97,0.9,100.04,-78.81,-10.42,-7.67,-1.58
34,688692.SH,达梦数据,2024-06-19,—,—,垂直应用软件,258.51,80.9,56.6,8.53,0.36,292.74,89.11,98.36,31.9,48.65
35,300188.SZ,国投智能,2011-03-23,—,—,垂直应用软件,13.99,,,3.89,,120.24,-51.16,-63.16,-11.39,1.63
36,300033.SZ,同花顺,2010-01-04,—,—,垂直应用软件,359.49,106.0,81.25,25.76,0.86,1932.62,85.29,38.29,39.67,28.07
37,300075.SZ,数字政通,2010-05-05,—,—,垂直应用软件,14.8,,,2.64,,91.93,-354.59,-125.98,-25.36,-40.34
38,300344.SZ,*ST立方,2012-08-08,—,—,垂直应用软件,2.32,,,6.59,,14.89,-20.59,-17.61,-0.44,-7.63
39,300559.SZ,佳发教育,2016-11-08,—,—,垂直应用软件,12.07,132.52,138.77,3.99,1.24,48.22,-3.26,-4.6,0.44,5.03
40,002178.SZ,延华智能,2007-11-08,—,—,垂直应用软件,6.44,,,10.52,,45.86,182.1,143.39,-24.76,-25.88
41,600455.SH,博通股份,2004-04-05,—,—,垂直应用软件,28.92,55.03,46.68,5.46,,18.06,25.63,42.95,6.01,5.23
42,603383.SH,顶点软件,2017-05-31,—,—,垂直应用软件,36.33,38.46,38.06,5.26,2.2,74.61,2.02,8.4,-8.53,-7.97
43,300520.SZ,科大国创,2016-07-15,—,—,垂直应用软件,44.32,,,7.31,,129.43,-152.01,-224.96,-24.16,-24.37
44,300803.SZ,指南针,2019-11-25,—,—,垂直应用软件,122.29,327.19,327.19,26.73,,745.71,205.48,391.17,61.78,59.17
45,002153.SZ,石基信息,2007-08-20,—,—,垂直应用软件,13.01,,,5.1,0.08,355.07,33.22,35.67,-4.29,-9.56
