序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2199,600873,梅花生物,10.7,-1.47,-0.16,268471.0,288869079.0,2.03,10.88,10.66,10.87,10.86,1.26,0.96,8.49,2.0,30005385655.0,30005385655.0,-0.09,0.09,0.47,11.34
2200,600482,中国动力,21.47,-1.47,-0.32,217398.0,470584702.0,2.2,21.83,21.35,21.79,21.79,1.15,0.96,26.31,1.22,48368943812.0,48368943812.0,0.0,0.05,-5.92,-11.57
2201,002228,合兴包装,3.35,-1.47,-0.05,185877.0,62769580.84,2.35,3.42,3.34,3.41,3.4,1.27,1.54,17.64,1.23,4064841857.0,4051227725.0,-0.3,-0.3,0.6,18.37
2202,600502,安徽建工,4.67,-1.48,-0.07,288286.0,135410618.0,2.32,4.75,4.64,4.73,4.74,1.04,1.68,7.25,0.73,8016213490.0,8016213490.0,0.21,0.21,-0.64,3.55
2203,600872,中炬高新,18.69,-1.48,-0.28,124198.0,233574823.0,1.63,18.96,18.65,18.95,18.97,1.49,1.61,28.34,2.62,14559345640.0,14409764786.0,-0.11,-0.11,1.63,-13.47
2204,002966,苏州银行,7.99,-1.48,-0.12,522310.0,419529344.93,1.36,8.1,7.99,8.1,8.11,1.37,1.19,5.7,0.72,35720589468.0,35125805982.0,-0.13,-0.25,-12.49,1.01
2205,000669,ST金鸿,3.33,-1.48,-0.05,100605.0,33644499.89,3.55,3.41,3.29,3.37,3.38,0.76,1.48,-37.47,519.89,2265761294.0,2265761294.0,0.6,0.3,26.14,57.82
2206,002017,东信和平,26.02,-1.48,-0.39,469147.0,1223085499.07,4.85,26.94,25.66,26.1,26.41,0.92,8.09,93.85,8.69,15102838272.0,15093834650.0,-0.04,-0.08,57.41,154.85
2207,002373,千方科技,10.66,-1.48,-0.16,454616.0,496478640.17,5.36,11.11,10.53,10.85,10.82,1.68,3.3,49.63,1.48,16844806372.0,14685153383.0,-0.09,-0.09,16.25,5.13
2208,600305,恒顺醋业,7.97,-1.48,-0.12,143755.0,115295303.0,1.98,8.1,7.94,8.1,8.09,1.4,1.3,39.86,2.65,8818578078.0,8790816177.0,-0.13,-0.25,5.42,1.14
2209,001382,新亚电缆,20.67,-1.48,-0.31,30270.0,62986783.97,2.24,21.03,20.56,21.0,20.98,1.42,5.03,77.35,5.43,8516040000.0,1243083320.0,0.0,-0.1,0.63,189.09
2210,603588,高能环境,6.65,-1.48,-0.1,440153.0,296162109.0,4.44,6.9,6.6,6.75,6.75,1.34,2.89,10.08,1.07,10129509139.0,10129509139.0,0.0,-0.15,20.91,28.63
2211,603339,四方科技,14.6,-1.48,-0.22,91432.0,135547913.0,4.39,15.14,14.49,14.76,14.82,1.14,2.95,32.59,1.76,4517841155.0,4517841155.0,-0.07,-0.07,25.0,17.65
2212,832149,利尔达,16.0,-1.48,-0.24,103988.0,169089836.49,4.37,16.61,15.9,16.23,16.24,0.8,9.01,316.68,9.43,6746080000.0,1846571616.0,-0.06,-0.31,5.06,80.38
2213,301518,长华化学,28.05,-1.48,-0.42,46112.0,130727006.21,4.14,29.0,27.82,28.47,28.47,0.58,8.63,47.8,2.74,3931998622.0,1499419145.0,-0.04,-0.21,32.0,76.42
2214,833943,优机股份,26.67,-1.48,-0.4,19282.0,52212578.68,4.21,27.53,26.39,27.01,27.07,1.1,3.72,39.47,4.36,2707575151.0,1381714906.0,-0.04,0.0,-16.47,65.14
2215,603886,元祖股份,12.64,-1.48,-0.19,42530.0,54034194.0,2.03,12.83,12.57,12.83,12.83,1.25,1.77,1228.67,2.12,3033600000.0,3033600000.0,0.08,0.08,-1.71,-5.81
2216,300848,美瑞新材,16.51,-1.49,-0.25,34624.0,57447481.86,2.33,16.81,16.42,16.78,16.76,0.88,1.45,90.29,4.63,7064424722.0,3952885089.0,0.0,-0.12,-3.51,2.04
2217,000848,承德露露,8.59,-1.49,-0.13,135127.0,116908171.01,2.18,8.75,8.56,8.75,8.72,1.22,1.3,17.5,2.67,9041439496.0,8955539496.0,-0.23,-0.12,-6.73,-0.92
2218,300517,海波重科,11.23,-1.49,-0.17,70080.0,79281520.2,3.25,11.55,11.18,11.48,11.4,1.29,5.65,326.55,2.2,2250598955.0,1392764803.0,-0.27,-0.09,5.05,35.14
2219,603000,人民网,19.86,-1.49,-0.3,159601.0,319499252.0,2.48,20.22,19.72,20.19,20.16,1.16,1.44,-2147.07,6.05,21959024372.0,21959024372.0,0.0,0.15,-0.3,-9.36
2220,000820,*ST节能,2.64,-1.49,-0.04,49037.0,13022960.0,2.61,2.7,2.63,2.67,2.68,0.89,1.65,-119.61,11.25,1706905673.0,783992555.0,0.0,0.0,-7.69,-24.36
2221,600100,同方股份,7.93,-1.49,-0.12,848264.0,684089286.0,4.6,8.21,7.84,8.06,8.05,1.4,2.53,-51.87,1.57,26567860864.0,26567860864.0,0.13,-0.25,9.99,11.53
2222,600107,ST尔雅,6.61,-1.49,-0.1,65085.0,43481101.0,3.58,6.84,6.6,6.84,6.71,0.73,1.81,-54.43,5.06,2379600000.0,2379600000.0,0.0,-0.3,69.49,44.64
2223,002906,华阳集团,33.1,-1.49,-0.5,269604.0,909983970.64,5.27,34.5,32.73,33.99,33.6,1.62,5.14,25.45,2.65,17374754057.0,17368482997.0,0.12,-0.03,0.82,9.35
2224,300046,台基股份,40.24,-1.49,-0.61,188157.0,773252190.59,4.99,41.93,39.89,40.66,40.85,1.24,7.95,119.79,8.45,9518022369.0,9518022369.0,0.0,-0.12,-6.2,11.38
2225,001260,坤泰股份,19.8,-1.49,-0.3,17536.0,35120681.0,3.38,20.25,19.57,20.23,20.1,1.14,5.52,51.71,2.81,2277000000.0,628650000.0,0.25,0.15,6.91,25.71
2226,300253,卫宁健康,9.23,-1.49,-0.14,579069.0,541285244.34,2.99,9.48,9.2,9.41,9.37,1.06,3.03,-86.6,3.55,20433222453.0,17664633086.0,-0.11,0.0,-6.39,29.09
2227,603214,爱婴室,18.57,-1.49,-0.28,40095.0,74881862.0,2.18,18.86,18.45,18.85,18.85,1.14,2.89,27.52,2.21,2572688469.0,2572688469.0,0.0,0.0,-3.48,-16.76
2228,002566,益盛药业,7.91,-1.49,-0.12,41554.0,33144235.0,2.37,8.07,7.88,8.07,8.03,1.22,1.79,69.76,1.18,2617827156.0,1833462602.0,0.13,0.0,2.46,17.71
2229,301602,超研股份,25.09,-1.49,-0.38,34912.0,88868298.83,3.06,25.77,24.99,25.61,25.47,1.48,5.98,78.51,8.39,10746790617.0,1464099953.0,-0.28,-0.48,1.41,280.15
2230,301586,佳力奇,49.5,-1.49,-0.75,19863.0,100356994.11,3.44,51.23,49.5,50.25,50.25,1.73,3.75,54.43,3.23,4107287399.0,2619097916.0,-0.74,-1.08,-9.36,-12.59
2231,603569,长久物流,9.23,-1.49,-0.14,101803.0,95342225.0,5.02,9.57,9.1,9.41,9.37,0.98,1.69,273.9,1.88,5570371927.0,5570371927.0,0.11,0.0,19.56,24.9
2232,000400,许继电气,23.73,-1.49,-0.36,384409.0,918334291.39,2.7,24.15,23.5,24.09,24.09,1.37,3.8,19.07,2.05,24174921103.0,24007670876.0,-0.08,-0.04,14.14,-13.08
2233,688009,中国通号,5.29,-1.49,-0.08,482428.0,257969044.0,2.23,5.4,5.28,5.37,5.37,1.29,0.56,17.28,1.24,56020142510.0,45605185220.0,-0.19,-0.38,6.65,-13.14
2234,002758,浙农股份,9.26,-1.49,-0.14,79486.0,73945961.0,2.34,9.42,9.2,9.41,9.4,1.11,1.53,18.61,1.03,4828157509.0,4799564944.0,0.0,0.11,4.99,9.46
2235,601019,山东出版,7.94,-1.49,-0.12,150817.0,120626748.0,2.11,8.08,7.91,8.06,8.06,1.0,0.72,12.37,1.11,16569986000.0,16569986000.0,-0.13,-0.13,-16.24,-28.08
2236,600106,重庆路桥,6.6,-1.49,-0.1,410943.0,275127337.0,4.78,6.82,6.5,6.67,6.7,1.46,3.09,33.02,1.64,8771565409.0,8771565409.0,-0.15,0.15,9.09,18.92
2237,300683,海特生物,38.13,-1.5,-0.58,67851.0,262782705.0,5.01,39.65,37.71,38.88,38.71,0.74,5.56,-63.69,2.12,4991003129.0,4654324761.0,-0.16,-0.29,52.4,60.82
2238,002783,凯龙股份,9.83,-1.5,-0.15,150079.0,149436866.11,3.51,10.13,9.78,9.98,9.98,1.55,3.41,22.96,1.9,4908685670.0,4329401008.0,-0.2,-0.1,15.65,22.11
2239,600583,海油工程,5.27,-1.5,-0.08,511671.0,270880644.0,2.43,5.37,5.24,5.35,5.35,1.09,1.16,10.61,0.88,23300539796.0,23300539796.0,0.0,0.0,-2.41,0.0
2240,600059,古越龙山,9.84,-1.5,-0.15,137807.0,136580694.0,1.8,9.99,9.81,9.98,9.99,1.0,1.51,49.66,1.53,8969577344.0,8969577344.0,-0.1,0.0,-7.52,11.82
2241,603797,联泰环保,4.6,-1.5,-0.07,68040.0,31510009.0,3.21,4.7,4.55,4.7,4.67,1.35,1.16,15.91,0.83,2688656696.0,2688656696.0,0.0,0.0,5.26,17.65
2242,300268,*ST佳沃,10.5,-1.5,-0.16,15722.0,16753871.0,4.13,10.84,10.4,10.61,10.66,1.31,1.18,-2.18,-1.8,1829100000.0,1403928750.0,0.0,0.19,-0.57,54.87
2243,003033,征和工业,52.02,-1.5,-0.79,50834.0,267875919.99,4.72,54.1,51.61,52.92,52.81,0.96,6.3,23.89,3.25,4252635000.0,4200295961.0,0.02,-0.61,25.05,97.42
2244,300492,华图山鼎,78.8,-1.5,-1.2,25199.0,199949072.96,4.3,81.45,78.01,80.0,80.0,0.66,1.28,36.4,37.0,15498467370.0,15498467370.0,-0.03,0.01,18.21,52.06
2245,002199,*ST东晶,9.86,-1.5,-0.15,45915.0,45732512.0,2.7,10.1,9.83,9.95,10.01,0.75,1.89,-38.31,12.09,2400341699.0,2400341699.0,0.0,-0.2,9.56,31.64
2246,601566,九牧王,8.56,-1.5,-0.13,45007.0,38764722.0,2.53,8.72,8.5,8.72,8.69,1.26,0.78,14.11,1.25,4918894004.0,4918894004.0,0.0,0.0,1.54,5.55
2247,603709,中源家居,14.48,-1.5,-0.22,49077.0,71688820.0,3.4,14.85,14.35,14.73,14.7,0.71,3.92,-95.73,3.48,1826963320.0,1811582230.0,0.42,0.42,12.77,33.21
2248,002432,九安医疗,38.74,-1.5,-0.59,75182.0,293313607.78,2.31,39.39,38.48,39.33,39.33,1.38,1.75,9.99,0.84,18384815147.0,16665154101.0,-0.03,-0.13,7.7,-4.58
2249,002497,雅化集团,13.75,-1.5,-0.21,356793.0,494719277.41,3.01,14.1,13.68,13.9,13.96,1.1,3.37,58.36,1.49,15847734650.0,14555080925.0,0.0,-0.15,21.36,17.92
2250,603701,德宏股份,19.7,-1.5,-0.3,49170.0,98146957.0,4.55,20.33,19.42,19.93,20.0,1.5,1.88,258.88,6.42,5148829450.0,5148829450.0,0.46,0.51,13.74,41.12
2251,688022,瀚川智能,15.72,-1.5,-0.24,72890.0,116975067.0,5.51,16.45,15.57,16.0,15.96,1.38,4.14,60.27,4.09,2764807253.0,2764807253.0,0.19,0.06,12.93,43.43
2252,601298,青岛港,8.52,-1.5,-0.13,163589.0,140124276.0,1.73,8.64,8.49,8.64,8.65,0.73,0.3,9.73,1.26,55304172000.0,45940479000.0,0.12,0.24,-1.05,-4.38
2253,688152,麒麟信安,51.63,-1.51,-0.79,36862.0,194219477.0,5.8,54.3,51.26,52.58,52.42,1.64,9.19,-253.78,4.22,5270418590.0,2070184670.0,-0.02,-0.23,13.47,28.62
2254,300832,新产业,68.57,-1.51,-1.05,34970.0,240368358.93,3.16,70.0,67.8,69.74,69.62,0.93,0.51,34.94,6.48,53876737087.0,46764559181.0,0.57,0.06,19.61,-1.41
2255,603706,东方环宇,20.25,-1.51,-0.31,20717.0,42331914.0,2.82,20.68,20.1,20.56,20.56,1.5,1.09,15.51,2.33,3834999959.0,3834999959.0,-0.1,-0.3,-8.78,13.7
2256,601238,广汽集团,7.83,-1.51,-0.12,461402.0,364318199.0,3.14,8.01,7.76,7.95,7.95,1.04,0.62,-15.73,0.72,79843025997.0,57814352169.0,0.0,0.13,4.68,-15.99
2257,600973,宝胜股份,5.21,-1.51,-0.08,329242.0,173215927.0,3.59,5.34,5.15,5.26,5.29,1.36,2.4,53.7,2.02,7144818152.0,7144818152.0,0.0,0.19,5.89,-17.3
2258,603097,江苏华辰,22.16,-1.51,-0.34,21340.0,47687688.0,2.93,22.62,21.96,22.55,22.5,1.25,1.33,38.54,3.48,3643879600.0,3545600000.0,0.0,0.09,3.45,-4.97
2259,301499,维科精密,28.79,-1.51,-0.44,31780.0,92705486.0,4.48,29.71,28.4,29.29,29.23,1.58,9.19,86.95,3.12,3980357592.0,995089412.0,-0.07,0.0,7.35,9.38
2260,688106,金宏气体,18.28,-1.51,-0.28,95588.0,177466176.0,3.77,18.85,18.15,18.53,18.56,1.35,1.98,53.59,2.99,8810549577.0,8810549577.0,0.05,-0.11,3.98,8.1
2261,688466,金科环境,21.5,-1.51,-0.33,14210.0,30683844.0,3.07,21.97,21.3,21.92,21.83,0.87,1.15,43.3,2.31,2647059038.0,2647059038.0,-0.19,-0.28,25.29,63.62
2262,603393,新天然气,28.77,-1.51,-0.44,51657.0,148959512.0,2.05,29.19,28.59,29.19,29.21,1.15,1.22,9.81,1.39,12196216578.0,12176077693.0,-0.14,0.31,0.52,-4.96
2263,000852,石化机械,6.54,-1.51,-0.1,148704.0,98422666.72,4.97,6.73,6.4,6.65,6.64,1.15,1.57,111.53,1.98,6252028686.0,6185131660.0,0.0,-0.15,-1.51,-5.22
2264,688561,奇安信-U,35.75,-1.52,-0.55,150427.0,550493709.0,6.01,37.58,35.4,36.3,36.3,1.14,2.2,-15.84,3.05,24390534919.0,24390534919.0,0.0,0.0,5.74,33.25
2265,000759,中百集团,7.77,-1.52,-0.12,530178.0,412649691.05,3.04,7.95,7.71,7.9,7.89,0.8,8.09,-10.1,3.35,5148204564.0,5094835814.0,0.39,0.39,-1.4,-40.6
2266,688581,安杰思,72.5,-1.52,-1.12,10574.0,77827673.0,3.76,74.65,71.88,73.67,73.62,1.27,2.55,23.29,2.42,5870962565.0,3002690160.0,0.0,0.0,16.47,24.31
2267,000989,九芝堂,10.39,-1.52,-0.16,170830.0,179462884.13,3.41,10.65,10.29,10.6,10.55,0.87,2.46,30.93,2.44,8893237505.0,7212257494.0,0.0,0.1,16.22,35.64
2268,600389,江山股份,25.25,-1.52,-0.39,65306.0,166562790.0,4.02,25.98,24.95,25.47,25.64,1.0,1.52,16.06,2.71,10873912500.0,10873912500.0,0.0,0.28,38.51,75.96
2269,688070,纵横股份,51.2,-1.52,-0.79,15838.0,82503416.0,5.4,53.51,50.7,51.63,51.99,1.0,1.81,-61.7,7.73,4484096000.0,4484096000.0,-0.79,-0.56,10.56,45.04
2270,600012,皖通高速,13.0,-1.52,-0.2,126827.0,165745174.0,2.12,13.23,12.95,13.2,13.2,1.02,1.09,11.56,1.86,22211694557.0,15152800000.0,0.0,-0.08,-23.17,-23.75
2271,002334,英威腾,9.75,-1.52,-0.15,599176.0,591546316.55,4.34,10.04,9.61,9.88,9.9,1.74,8.16,32.28,2.67,7934555850.0,7157431759.0,0.1,-0.1,25.97,30.7
2272,002382,蓝帆医疗,5.82,-1.52,-0.09,113596.0,66605856.15,2.54,5.93,5.78,5.91,5.91,1.24,1.14,-21.74,0.74,5861493492.0,5818226157.0,0.0,0.0,5.24,13.45
2273,601366,利群股份,4.54,-1.52,-0.07,125090.0,57240869.0,2.17,4.62,4.52,4.61,4.61,1.11,1.37,280.33,1.03,4149255561.0,4149255561.0,0.0,-0.22,-1.09,-9.92
2274,600017,日照港,3.23,-1.52,-0.05,400531.0,130548712.0,2.44,3.3,3.22,3.28,3.28,1.08,1.3,13.87,0.72,9934362058.0,9934362058.0,-0.31,0.0,3.86,3.86
2275,600987,航民股份,7.14,-1.52,-0.11,118290.0,84958399.0,2.07,7.26,7.11,7.24,7.25,1.02,1.16,11.58,1.14,7288646753.0,7288646753.0,0.0,-0.14,0.85,7.53
2276,002877,智能自控,9.1,-1.52,-0.14,98497.0,90410021.88,3.25,9.29,8.99,9.26,9.24,1.39,4.1,79.44,2.74,3238177625.0,2188683333.0,0.22,0.22,4.48,10.04
2277,300777,中简科技,34.95,-1.52,-0.54,115714.0,410024173.48,3.83,35.95,34.59,35.49,35.49,1.24,2.73,36.86,3.5,15367778418.0,14805353372.0,-0.06,-0.06,-1.41,24.51
2278,688459,哈铁科技,10.3,-1.53,-0.16,37251.0,38692483.0,2.49,10.5,10.24,10.5,10.46,1.36,2.12,73.8,1.46,4944000000.0,1808525170.0,0.0,-0.19,7.52,7.97
2279,688058,宝兰德,29.55,-1.53,-0.46,20547.0,61532589.0,4.97,30.6,29.11,29.61,30.01,1.62,2.64,-16.95,3.48,2296949188.0,2296949188.0,0.24,0.2,5.27,7.45
2280,600771,广誉远,19.29,-1.53,-0.3,102077.0,199059329.0,2.5,19.69,19.2,19.58,19.59,1.56,2.09,61.43,5.73,9442284110.0,9442284110.0,-0.21,-0.21,-3.07,2.28
2281,000027,深圳能源,6.43,-1.53,-0.1,240291.0,155246607.6,1.99,6.53,6.4,6.53,6.53,1.22,0.51,8.97,0.94,30590017160.0,30590017160.0,0.0,0.0,-0.16,1.58
2282,000547,航天发展,7.73,-1.53,-0.12,248604.0,194163343.0,2.55,7.88,7.68,7.86,7.85,1.27,1.57,-16.33,2.57,12356159719.0,12277950880.0,0.0,-0.13,-3.74,5.75
2283,301590,优优绿能,192.02,-1.53,-2.98,12929.0,249638764.27,4.49,197.0,188.25,195.0,195.0,0.98,15.84,38.53,4.3,8064840000.0,1567759195.0,0.01,0.26,18.31,117.22
2284,600731,湖南海利,7.08,-1.53,-0.11,130643.0,92985308.0,2.09,7.19,7.04,7.19,7.19,1.03,2.34,13.79,1.2,3955896305.0,3950517268.0,0.0,0.0,3.96,28.73
2285,002387,维信诺,9.68,-1.53,-0.15,281804.0,276637893.06,4.48,9.98,9.54,9.75,9.83,1.41,2.02,-6.37,3.01,13520914229.0,13503493133.0,0.0,0.0,1.26,-5.84
2286,688485,九州一轨,13.49,-1.53,-0.21,20702.0,28196085.0,4.01,13.9,13.35,13.76,13.7,0.97,2.35,-475.22,1.6,2027439916.0,1189251123.0,-0.15,-0.07,29.96,56.68
2287,600741,华域汽车,19.95,-1.53,-0.31,280319.0,565730130.0,3.9,20.55,19.76,20.26,20.26,1.05,0.89,10.91,1.0,62896843481.0,62896843481.0,0.1,0.05,16.8,18.68
2288,603779,威龙股份,7.08,-1.53,-0.11,71123.0,50595954.0,2.09,7.19,7.04,7.19,7.19,1.43,2.14,-489.46,4.22,2351145898.0,2351145898.0,0.0,0.0,-3.15,-7.93
2289,603027,千禾味业,11.62,-1.53,-0.18,106394.0,124465408.0,1.95,11.81,11.58,11.81,11.8,1.13,1.11,34.37,3.6,11916090219.0,11169638896.0,0.0,0.09,4.4,0.09
2290,002489,浙江永强,3.86,-1.53,-0.06,451380.0,176030035.33,3.32,3.96,3.83,3.91,3.92,1.17,2.36,8.16,1.86,8372402968.0,7384291662.0,-0.26,0.0,6.04,20.63
2291,600968,海油发展,3.87,-1.53,-0.06,435435.0,169783002.0,1.78,3.93,3.86,3.91,3.93,0.97,0.43,10.75,1.42,39338953250.0,39338953250.0,-0.51,-0.26,-5.38,-6.52
2292,002376,新北洋,7.7,-1.53,-0.12,257401.0,201126903.09,3.58,7.92,7.64,7.9,7.82,1.57,3.29,83.76,1.66,6241331566.0,6016084713.0,-0.13,-0.13,1.45,21.84
2293,002268,电科网安,17.37,-1.53,-0.27,152900.0,268705924.13,3.17,17.81,17.25,17.64,17.64,1.53,1.81,-42.29,2.71,14688698762.0,14682824662.0,0.0,0.0,-3.5,7.29
2294,600780,通宝能源,5.78,-1.53,-0.09,141736.0,82314314.0,2.04,5.88,5.76,5.87,5.87,1.51,1.24,10.55,0.83,6626784583.0,6626784583.0,-0.17,0.0,-2.69,2.66
2295,300318,博晖创新,5.78,-1.53,-0.09,71103.0,41528342.0,2.73,5.91,5.75,5.89,5.87,1.41,0.89,-126.33,3.47,4721684861.0,4615558218.0,0.0,-0.17,-1.03,1.05
2296,600057,厦门象屿,7.09,-1.53,-0.11,139622.0,99789539.0,2.78,7.25,7.05,7.19,7.2,0.93,0.64,9.64,1.2,19897160896.0,15544897325.0,-0.28,0.0,1.0,13.62
2297,300772,运达股份,18.72,-1.53,-0.29,519066.0,1003327193.33,11.57,20.6,18.4,18.85,19.01,1.31,7.44,51.28,2.27,14729789038.0,13063225949.0,0.0,0.0,44.11,42.03
2298,688113,联测科技,40.28,-1.54,-0.63,15547.0,63871882.0,4.38,41.8,40.01,41.09,40.91,1.58,2.41,24.5,2.7,2593933677.0,2593933677.0,0.12,-0.37,12.99,43.4
2299,000421,南京公用,6.38,-1.54,-0.1,86470.0,55509241.87,1.85,6.47,6.35,6.46,6.48,1.29,1.51,58.57,1.35,3664772383.0,3664010375.0,0.16,0.0,-0.78,-0.62
2300,831087,秋乐种业,16.66,-1.54,-0.26,38707.0,65339993.22,2.48,17.07,16.65,16.93,16.92,1.07,2.41,-67.09,5.34,2752232000.0,2676007919.0,0.0,0.06,-11.34,42.39
2301,002601,龙佰集团,19.21,-1.54,-0.3,290542.0,563050995.1,3.43,19.7,19.03,19.5,19.51,0.81,1.46,16.55,1.97,45840693448.0,38185940769.0,0.0,0.05,18.95,11.88
2302,600660,福耀玻璃,73.06,-1.54,-1.14,175591.0,1284847786.0,3.45,74.58,72.02,74.56,74.2,1.31,0.88,19.84,5.35,190667862448.0,146338181416.0,0.0,-0.14,28.22,20.56
2303,600326,西藏天路,13.44,-1.54,-0.21,1209831.0,1638709571.0,4.4,13.87,13.27,13.45,13.65,1.34,9.06,-80.16,4.75,17937733457.0,17937733457.0,0.0,0.07,56.46,108.05
2304,603310,巍华新材,17.9,-1.54,-0.28,34017.0,61350482.0,2.31,18.21,17.79,18.13,18.18,1.09,1.84,37.17,1.57,6181586000.0,3303624000.0,-0.06,0.06,-5.24,-1.38
2305,002426,胜利精密,3.84,-1.54,-0.06,3572272.0,1388118134.62,4.62,3.97,3.79,3.95,3.9,1.18,10.5,-154.04,5.35,13066083517.0,13065983581.0,-0.26,0.0,18.15,43.28
2306,600346,恒力石化,16.63,-1.54,-0.26,175465.0,292537122.0,2.61,16.95,16.51,16.89,16.89,0.87,0.25,19.19,1.87,117060229441.0,117060229441.0,-0.06,-0.18,17.28,11.61
2307,300008,天海防务,6.36,-1.55,-0.1,865885.0,559928855.65,4.02,6.57,6.31,6.46,6.46,1.61,5.26,43.77,4.94,10990265286.0,10476764852.0,0.0,0.16,-6.61,35.9
2308,600981,苏豪汇鸿,3.18,-1.55,-0.05,506389.0,163979447.0,5.88,3.31,3.12,3.25,3.23,1.58,2.26,32.25,1.38,7130937551.0,7130937551.0,0.0,0.32,13.57,23.74
2309,603020,爱普股份,9.53,-1.55,-0.15,87817.0,84849186.0,3.51,9.84,9.5,9.62,9.68,0.93,2.29,21.97,1.11,3652255986.0,3652255986.0,-0.1,-0.42,7.56,26.06
2310,002643,万润股份,13.33,-1.55,-0.21,218226.0,294267333.3,3.91,13.71,13.18,13.5,13.54,1.08,2.4,28.2,1.72,12303046469.0,12120909948.0,-0.15,-0.07,17.96,12.02
2311,601077,渝农商行,6.35,-1.55,-0.1,829075.0,534105501.0,2.95,6.54,6.35,6.47,6.45,1.12,0.94,4.68,0.55,72116950000.0,56119396613.0,0.0,-0.16,-14.77,10.43
2312,301321,翰博高新,17.77,-1.55,-0.28,55104.0,98783194.15,2.83,18.17,17.66,17.93,18.05,1.36,3.73,-62.63,3.48,3312949950.0,2622249615.0,0.23,-0.17,18.47,23.4
2313,835185,贝特瑞,31.11,-1.55,-0.49,173438.0,544557620.29,5.16,32.36,30.73,31.8,31.6,0.74,1.56,36.64,2.88,35071505370.0,34506371937.0,-0.03,-0.13,32.5,61.95
2314,688182,灿勤科技,24.82,-1.55,-0.39,76451.0,192630891.0,4.44,25.62,24.5,25.01,25.21,1.32,1.91,95.62,4.51,9928000000.0,9928000000.0,-0.24,-0.44,-7.01,39.36
2315,000537,中绿电,8.9,-1.55,-0.14,206893.0,184790068.8,2.88,9.07,8.81,9.04,9.04,1.08,1.0,14.87,0.93,18392760933.0,18392760933.0,0.11,0.34,8.01,-0.22
2316,000919,金陵药业,6.99,-1.55,-0.11,115871.0,81653327.66,2.25,7.12,6.96,7.12,7.1,1.53,1.96,45.1,1.16,4359723310.0,4126338107.0,0.0,0.0,4.48,7.87
2317,600817,宇通重工,12.04,-1.55,-0.19,63471.0,76955459.0,3.11,12.28,11.9,12.22,12.23,1.47,1.2,27.05,2.64,6420984326.0,6372101926.0,-0.17,0.0,5.71,7.5
2318,002076,*ST星光,1.91,-1.55,-0.03,456014.0,88512857.0,3.61,1.97,1.9,1.95,1.94,1.27,4.38,-398.06,7.32,2118427778.0,1990743783.0,-0.52,-0.52,5.52,-20.42
2319,300856,科思股份,13.97,-1.55,-0.22,51479.0,72462086.1,2.61,14.25,13.88,14.25,14.19,1.38,1.13,50.89,2.49,6645348116.0,6378055399.0,-0.07,-0.21,-6.8,-22.78
2320,002030,达安基因,6.33,-1.56,-0.1,212711.0,136055720.74,2.8,6.46,6.28,6.43,6.43,1.54,1.52,-24.38,1.15,8883813383.0,8883813383.0,-0.16,0.0,6.21,11.44
2321,002442,龙星科技,6.33,-1.56,-0.1,86335.0,54970067.41,2.8,6.45,6.27,6.44,6.43,1.12,1.77,32.95,1.75,3185776661.0,3092056897.0,0.64,0.48,3.26,7.47
2322,002393,力生制药,23.41,-1.56,-0.37,55350.0,130865404.7,2.19,23.88,23.36,23.76,23.78,1.28,2.21,8.8,1.21,6032874027.0,5860099050.0,-0.13,-0.26,23.67,35.4
2323,001390,古麒绒材,25.3,-1.56,-0.4,40998.0,104994054.18,3.54,25.99,25.08,25.71,25.7,1.02,8.37,25.71,3.25,5060000000.0,1239670829.0,0.08,0.36,12.34,109.44
2324,600435,北方导航,13.91,-1.56,-0.22,392494.0,551091274.0,4.03,14.27,13.7,14.13,14.13,1.17,2.6,90.39,7.22,21009690679.0,21009690679.0,-0.07,0.07,-2.66,42.81
2325,000516,国际医学,5.04,-1.56,-0.08,348824.0,176736391.0,3.32,5.15,4.98,5.12,5.12,1.74,1.58,-34.2,3.26,11284039635.0,11112475596.0,0.0,0.0,-1.37,-4.55
2326,002746,仙坛股份,6.29,-1.56,-0.1,167750.0,106323501.22,2.35,6.4,6.25,6.39,6.39,1.08,2.36,19.79,1.18,5412788593.0,4463863468.0,0.0,0.16,8.64,3.28
2327,000822,山东海化,5.68,-1.56,-0.09,179125.0,102215522.66,1.91,5.76,5.65,5.76,5.77,1.5,2.0,-9.86,1.03,5084122140.0,5084122140.0,0.18,0.18,-3.4,0.0
2328,688097,博众精工,37.16,-1.56,-0.59,89775.0,342661339.0,6.44,39.19,36.76,37.79,37.75,1.54,2.02,51.03,3.64,16597430947.0,16536525707.0,0.38,-0.24,40.44,42.32
2329,002198,嘉应制药,6.32,-1.56,-0.1,89451.0,56892878.32,2.49,6.44,6.28,6.44,6.42,1.6,1.76,79.86,4.48,3207462239.0,3207278327.0,0.16,0.0,3.95,-13.66
2330,603866,桃李面包,5.67,-1.56,-0.09,235181.0,133867874.0,2.78,5.77,5.61,5.75,5.76,0.98,1.47,22.25,1.77,9070407609.0,9070407609.0,0.18,0.35,5.0,-12.36
