序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1393,002769,普路通,12.79,1.59,0.2,172905.0,220465852.21,4.37,12.95,12.4,12.63,12.59,0.44,4.64,99.5,4.04,4774737911.0,4770800842.0,0.0,0.0,37.97,8.85
1394,600708,光明地产,3.84,1.59,0.06,421411.0,159757758.0,3.97,3.85,3.7,3.75,3.78,0.8,1.89,-9.27,0.94,8557965093.0,8545066641.0,0.26,0.0,-4.48,-1.29
1395,603268,*ST松发,89.18,1.59,1.4,31510.0,274815455.0,4.29,89.27,85.5,87.0,87.78,0.77,2.54,51.07,10.73,86574009062.0,11073373584.0,-0.08,0.33,55.42,6.96
1396,301037,保立佳,15.97,1.59,0.25,23267.0,36690968.76,3.82,16.0,15.4,15.71,15.72,1.04,3.42,235.05,3.5,2220336025.0,1085924626.0,0.06,0.25,3.7,10.9
1397,002338,奥普光电,58.08,1.59,0.91,82444.0,477166521.06,4.97,59.14,56.3,56.72,57.17,0.85,3.44,274.75,10.24,13939200000.0,13939200000.0,-0.02,-0.02,4.67,-0.53
1398,003036,泰坦股份,16.72,1.58,0.26,41275.0,68796669.37,3.1,16.79,16.28,16.42,16.46,1.25,1.91,64.39,2.61,3616050401.0,3615957605.0,0.0,0.0,0.6,8.01
1399,600619,海立股份,20.61,1.58,0.32,259390.0,531126312.0,4.83,20.87,19.89,20.1,20.29,0.9,3.29,299.84,3.61,22121628208.0,16264892587.0,0.0,0.19,-13.04,-2.32
1400,688023,安恒信息,56.1,1.58,0.87,37854.0,212710628.0,3.89,56.91,54.76,54.87,55.23,0.56,3.71,-20.83,2.52,5725877075.0,5725877075.0,0.12,0.2,4.96,9.12
1401,300443,金雷股份,30.8,1.58,0.48,123373.0,380772820.49,4.22,31.3,30.02,30.15,30.32,1.25,5.08,24.24,1.57,9860145618.0,7477440586.0,-0.1,0.0,-1.19,9.49
1402,300100,双林股份,40.05,1.57,0.62,139494.0,557128427.46,3.88,40.48,38.95,38.95,39.43,0.77,2.53,42.71,7.44,22907916747.0,22099030622.0,-0.07,0.0,-0.42,1.09
1403,300677,英科医疗,41.92,1.57,0.65,94598.0,398334515.01,3.17,42.58,41.27,41.35,41.27,0.57,2.03,22.28,1.51,27464464107.0,19517815928.0,0.0,0.07,-0.62,7.76
1404,300941,创识科技,23.33,1.57,0.36,50606.0,117557942.66,2.87,23.5,22.84,22.93,22.97,0.53,4.76,233.76,3.74,4776817500.0,2479701350.0,0.0,-0.04,-5.24,-1.19
1405,300067,安诺其,5.18,1.57,0.08,493451.0,253853409.4,5.29,5.28,5.01,5.07,5.1,1.31,5.26,-121.4,2.4,5979660293.0,4856165468.0,0.0,0.0,13.1,3.6
1406,600895,张江高科,45.2,1.57,0.7,491315.0,2208106505.0,4.49,45.76,43.76,43.88,44.5,1.01,3.17,85.15,5.25,70000767660.0,70000767660.0,0.02,0.02,-1.82,2.96
1407,301150,中一科技,43.44,1.57,0.67,64046.0,275482064.96,4.54,43.64,41.7,42.41,42.77,0.47,2.88,196.37,2.85,10131661806.0,9669104737.0,0.16,0.12,10.68,3.45
1408,605589,圣泉集团,30.37,1.57,0.47,223947.0,680675371.0,3.44,30.68,29.65,29.7,29.9,1.26,2.65,25.38,2.5,25704818684.0,25620131939.0,0.0,0.07,3.44,7.31
1409,601958,金钼股份,19.55,1.56,0.3,429506.0,835886057.0,3.58,19.74,19.05,19.06,19.25,0.74,1.33,20.69,3.49,63080116020.0,63080116020.0,0.31,0.46,31.38,25.48
1410,688370,丛麟科技,27.36,1.56,0.42,11808.0,32113170.0,2.71,27.44,26.71,26.93,26.94,0.92,2.7,182.59,1.42,3751271569.0,1196975814.0,-0.26,0.0,3.71,12.27
1411,300961,深水海纳,14.95,1.56,0.23,44485.0,66053273.56,2.72,15.0,14.6,14.72,14.72,0.94,2.92,-82.41,3.61,2650336000.0,2280902558.0,0.0,0.2,-13.18,4.47
1412,601636,旗滨集团,6.49,1.56,0.1,714876.0,461091912.0,3.6,6.57,6.34,6.36,6.39,1.26,2.42,15.74,1.27,19201662695.0,19201662695.0,-0.15,-0.31,-8.59,9.44
1413,000062,深圳华强,26.09,1.56,0.4,226612.0,588513819.92,2.72,26.1,25.4,25.46,25.69,1.5,2.17,56.68,4.09,27287774211.0,27262151718.0,0.08,0.12,-6.59,5.97
1414,002295,精艺股份,12.39,1.56,0.19,50017.0,61220694.36,2.7,12.39,12.06,12.14,12.2,0.61,2.0,165.26,2.3,3105132240.0,3101142660.0,0.0,0.16,-3.2,-6.98
1415,300631,久吾高科,31.2,1.56,0.48,40822.0,126944585.5,2.67,31.29,30.47,30.51,30.72,0.9,3.38,60.29,2.98,3901354829.0,3762703027.0,0.03,0.06,-1.7,8.0
1416,001283,豪鹏科技,72.41,1.56,1.11,30921.0,222726578.48,3.55,72.88,70.35,70.79,71.3,0.64,3.88,30.99,2.1,7236877481.0,5774170138.0,0.04,0.04,-1.38,3.44
1417,603238,诺邦股份,20.17,1.56,0.31,34458.0,68598085.0,3.27,20.23,19.58,19.65,19.86,0.89,1.94,27.99,2.48,3580356530.0,3580356530.0,0.0,0.15,5.11,14.47
1418,688259,创耀科技,45.73,1.55,0.7,33133.0,151073545.0,3.38,46.17,44.65,44.65,45.03,0.97,2.97,55.74,3.24,5108041000.0,5108041000.0,0.07,0.04,3.39,9.4
1419,002963,豪尔赛,15.74,1.55,0.24,39620.0,61682328.0,2.52,15.75,15.36,15.54,15.5,0.78,3.47,-67.45,1.83,2366665298.0,1797696124.0,0.0,0.0,-5.75,5.78
1420,300322,硕贝德,27.6,1.55,0.42,293182.0,810205383.42,4.12,28.0,26.88,26.98,27.18,0.57,6.66,187.8,12.73,12697053023.0,12155889059.0,-0.04,0.07,13.91,1.14
1421,001330,博纳影业,8.53,1.55,0.13,897814.0,767686095.26,5.24,8.74,8.3,8.38,8.4,0.55,6.53,-7.93,2.8,11724646934.0,11724646934.0,0.12,0.0,36.48,12.24
1422,688258,卓易信息,132.0,1.54,2.0,69845.0,918955658.0,9.22,135.98,124.0,129.03,130.0,0.66,5.77,268.9,18.27,15990775284.0,15990775284.0,0.26,0.29,98.2,72.39
1423,920019,铜冠矿建,21.05,1.54,0.32,28003.0,58894126.87,2.85,21.22,20.63,20.73,20.73,0.61,1.67,72.76,4.82,4426114035.0,3526625769.0,-0.05,0.0,-3.13,0.43
1424,300604,长川科技,138.6,1.54,2.1,332973.0,4640068912.99,7.24,144.88,135.0,136.7,136.5,0.89,6.8,76.2,20.14,87928202300.0,67844344491.0,0.1,0.11,52.63,36.81
1425,000615,*ST美谷,3.29,1.54,0.05,58891.0,19314853.9,2.78,3.32,3.23,3.28,3.24,0.51,0.64,-35.61,20.15,5880850960.0,3044290949.0,0.3,0.0,7.87,-5.73
1426,300802,矩子科技,21.1,1.54,0.32,60717.0,127306911.6,2.79,21.15,20.57,20.68,20.78,1.03,3.12,54.51,4.05,5994051181.0,4108524459.0,0.05,0.05,-1.81,10.24
1427,002978,安宁股份,38.18,1.54,0.58,102997.0,392884660.54,3.94,38.79,37.31,37.31,37.6,0.96,2.78,21.34,2.11,18020576596.0,14126216596.0,0.16,0.03,19.95,15.52
1428,301584,建发致新,31.02,1.54,0.47,45515.0,140455742.46,3.67,31.3,30.18,30.3,30.55,0.7,9.03,42.65,6.29,13068369549.0,1564147920.0,0.03,0.26,-21.05,6.16
1429,300699,光威复材,40.23,1.54,0.61,294430.0,1180469836.36,5.0,40.98,39.0,39.16,39.62,0.57,3.58,60.46,6.06,33445290960.0,33046653861.0,0.0,-0.12,38.72,1.95
1430,688310,迈得医疗,16.51,1.54,0.25,24714.0,40739506.0,3.57,16.72,16.14,16.14,16.26,0.73,1.49,232.92,3.41,2744287082.0,2744287082.0,0.24,0.12,-21.49,7.7
1431,603931,格林达,36.33,1.54,0.55,68869.0,247173334.0,6.74,36.97,34.56,35.35,35.78,1.04,3.45,58.92,4.49,7249955945.0,7249955945.0,0.03,0.17,23.95,15.04
1432,001395,亚联机械,44.18,1.54,0.67,14945.0,65658821.5,2.55,44.26,43.15,43.5,43.51,0.95,7.59,20.74,3.35,3854263200.0,869787521.0,0.0,0.02,-9.08,1.77
1433,002768,国恩股份,57.67,1.53,0.87,23716.0,134914004.35,4.1,57.89,55.56,56.8,56.8,0.81,1.34,19.07,2.84,15642987500.0,10193064369.0,0.0,0.09,12.55,9.47
1434,603901,永创智能,15.96,1.53,0.24,130024.0,206406675.0,2.48,16.01,15.62,15.72,15.72,0.94,2.67,46.99,3.12,7940416136.0,7782468794.0,0.13,0.13,32.34,12.39
1435,301092,争光股份,39.75,1.53,0.6,24268.0,95798568.94,2.76,39.83,38.75,39.01,39.15,0.68,4.0,50.73,2.76,5347777539.0,2412371214.0,0.05,0.23,25.24,13.05
1436,603787,新日股份,14.07,1.52,0.21,43384.0,60592009.0,2.53,14.08,13.73,13.8,13.86,0.9,1.89,20.98,2.04,3238123125.0,3238123125.0,0.07,0.07,0.86,0.07
1437,920368,连城数控,34.13,1.52,0.51,107113.0,369964825.1,10.08,36.0,32.61,33.31,33.62,1.0,4.8,63.17,1.9,8013056417.0,7623351340.0,0.12,0.71,18.34,37.01
1438,920866,绿亨科技,8.7,1.52,0.13,29074.0,25147213.3,1.75,8.7,8.55,8.57,8.57,1.65,3.11,58.89,2.07,1567791330.0,814404712.0,0.0,0.12,-5.54,6.62
1439,688501,青达环保,27.37,1.52,0.41,21310.0,57767581.0,3.75,27.56,26.55,26.96,26.96,1.08,1.72,20.54,3.18,3400065620.0,3400065620.0,0.22,0.29,-2.42,3.56
1440,300849,锦盛新材,18.75,1.52,0.28,42135.0,78192543.5,4.76,18.99,18.11,18.7,18.47,0.58,3.47,-222.7,4.77,2812500000.0,2277525431.0,-0.05,-0.16,25.25,19.96
1441,688322,奥比中光-UW,101.5,1.51,1.51,83717.0,854234149.0,5.99,104.87,98.88,99.6,99.99,0.75,2.63,282.7,13.68,40716140360.0,32345653788.0,-0.1,0.06,17.21,13.19
1442,603815,交建股份,8.09,1.51,0.12,276633.0,223180790.0,2.38,8.13,7.94,8.0,7.97,0.86,4.47,27.4,2.07,5007097061.0,5007097061.0,0.0,0.12,-37.09,8.74
1443,688450,光格科技,30.9,1.51,0.46,6574.0,20236245.0,2.63,30.98,30.18,30.44,30.44,0.85,1.34,-34.28,2.13,2039400000.0,1511957765.0,-0.26,-0.26,7.85,12.04
1444,300743,天地数码,21.57,1.51,0.32,35382.0,75679076.06,2.68,21.65,21.08,21.33,21.25,0.48,2.78,26.86,5.25,3261679142.0,2748253027.0,0.09,-0.37,15.78,-3.36
1445,603276,恒兴新材,18.16,1.51,0.27,20463.0,36954714.0,2.01,18.2,17.84,17.87,17.89,0.86,2.71,69.87,2.16,3770914866.0,1373664676.0,0.11,0.11,7.01,9.4
1446,688606,奥泰生物,68.72,1.51,1.02,9568.0,65259250.0,1.79,68.88,67.67,68.77,67.7,1.58,1.21,21.53,1.4,5448180356.0,5448180356.0,0.38,0.22,-1.39,7.56
1447,300877,金春股份,30.27,1.51,0.45,26478.0,79603950.1,3.25,30.37,29.4,29.85,29.82,0.74,2.21,36.89,2.18,3632400000.0,3632368217.0,0.03,0.03,-4.27,3.42
1448,603688,石英股份,39.79,1.51,0.59,102937.0,410318803.0,3.67,40.45,39.01,39.09,39.2,0.72,1.9,119.61,3.72,21553379119.0,21553379119.0,0.0,0.03,3.14,8.78
1449,688203,海正生材,13.56,1.5,0.2,34037.0,45706440.0,2.99,13.65,13.25,13.36,13.36,0.94,2.74,420.17,1.87,2748314602.0,1683040175.0,0.07,0.07,1.65,6.1
1450,603557,ST起步,2.7,1.5,0.04,98001.0,26383477.0,4.14,2.74,2.63,2.64,2.66,0.93,1.57,-15.43,21.49,1683279598.0,1683279598.0,0.0,0.37,14.41,6.72
1451,605183,确成股份,21.68,1.5,0.32,37305.0,80129509.0,3.18,21.78,21.1,21.46,21.36,0.89,0.9,17.01,2.49,9016346584.0,8941470368.0,0.09,0.0,9.11,8.84
1452,000959,首钢股份,5.43,1.5,0.08,394489.0,212552804.4,3.18,5.44,5.27,5.35,5.35,0.8,0.52,33.12,0.84,42109472819.0,40848157917.0,0.18,0.0,29.59,10.82
1453,300796,贝斯美,9.5,1.5,0.14,87076.0,82141324.0,2.56,9.52,9.28,9.31,9.36,0.96,2.41,82.56,1.99,3430857284.0,3430857284.0,0.0,0.21,-5.38,9.32
1454,603376,大明电子,39.95,1.5,0.59,35764.0,141447251.0,3.05,40.06,38.86,39.1,39.36,0.87,11.52,62.15,9.49,15980039950.0,1239952000.0,0.0,-0.03,218.33,8.24
1455,920225,利通科技,33.15,1.5,0.49,29969.0,99408205.27,4.84,33.88,32.3,32.9,32.66,0.76,3.62,47.71,5.89,4207361336.0,2744228405.0,0.03,-0.15,-1.19,3.43
1456,301298,东利机械,17.0,1.49,0.25,25864.0,43665703.25,2.81,17.04,16.57,16.61,16.75,1.01,2.39,32.57,2.66,2495600000.0,1839476364.0,0.0,-0.18,-2.75,7.46
1457,301165,锐捷网络,75.46,1.49,1.11,61449.0,462051851.88,3.23,75.85,73.45,73.7,74.35,0.44,0.77,66.16,12.1,60024999966.0,60024999966.0,-0.01,0.01,-4.14,-15.02
1458,002925,盈趣科技,20.4,1.49,0.3,140434.0,285836295.51,3.88,20.6,19.82,19.98,20.1,0.61,1.92,66.31,3.38,15742048681.0,14913381607.0,0.05,0.15,0.49,20.43
1459,600099,林海股份,10.92,1.49,0.16,27393.0,29675174.0,2.42,10.93,10.67,10.77,10.76,0.75,1.25,123.56,4.47,2392790400.0,2392790400.0,0.09,0.09,-1.09,4.5
1460,002729,好利科技,18.44,1.49,0.27,84610.0,155354634.18,4.07,18.58,17.84,18.01,18.17,0.61,4.82,64.9,6.15,3373965325.0,3235550831.0,0.05,0.0,24.01,15.18
1461,300958,建工修复,13.63,1.49,0.2,25352.0,34226352.94,2.61,13.65,13.3,13.35,13.43,0.93,2.78,-22.31,1.72,2136319572.0,1241003690.0,0.29,0.15,-0.66,9.83
1462,301110,青木科技,77.49,1.49,1.14,55125.0,427520109.69,6.06,79.33,74.7,75.0,76.35,0.66,8.43,67.55,4.92,7170562954.0,5065256517.0,0.25,0.12,8.08,17.09
1463,688528,秦川物联,11.58,1.49,0.17,17712.0,20288292.0,3.59,11.63,11.22,11.27,11.41,0.79,1.05,-20.87,3.92,1945440000.0,1945440000.0,0.0,0.26,-8.82,7.52
1464,301220,亚香股份,39.13,1.48,0.57,23588.0,92004909.38,3.35,39.4,38.11,38.19,38.56,1.32,3.03,27.36,2.52,4412722969.0,3045684724.0,0.05,0.05,-2.9,3.66
1465,002250,联化科技,17.84,1.48,0.26,302186.0,534881479.88,4.72,17.96,17.13,17.41,17.58,0.65,3.38,38.12,2.41,16053738191.0,15966367487.0,-0.06,0.39,47.19,33.33
1466,600737,中粮糖业,17.18,1.48,0.25,320508.0,547993835.0,2.78,17.25,16.78,16.9,16.93,1.04,1.5,33.81,3.26,36745412557.0,36745412557.0,0.0,0.12,17.83,-0.17
1467,300449,汉邦高科,7.53,1.48,0.11,53509.0,40091520.0,3.23,7.56,7.32,7.32,7.42,0.59,1.39,-40.52,9.36,2906850997.0,2906850997.0,-0.13,-0.13,4.73,-1.18
1468,600699,均胜电子,30.83,1.48,0.45,423804.0,1298711888.0,3.98,31.09,29.88,30.06,30.38,0.76,3.13,32.01,3.34,47810256457.0,41776303845.0,0.0,0.03,-3.6,-1.69
1469,301255,通力科技,30.24,1.48,0.44,18830.0,56618857.6,3.19,30.39,29.44,29.65,29.8,1.08,4.94,104.22,4.38,4606156800.0,1151539200.0,0.07,0.0,0.3,3.38
1470,300554,三超新材,25.4,1.48,0.37,35547.0,89450933.37,3.0,25.47,24.72,24.99,25.03,0.72,4.49,-112.46,4.54,2900974056.0,2010123513.0,0.04,0.2,-4.94,9.53
1471,688127,蓝特光学,42.4,1.48,0.62,66518.0,280079260.0,2.92,42.6,41.38,41.78,41.78,0.76,1.64,51.64,8.41,17210062480.0,17210062480.0,-0.02,0.28,29.11,10.16
1472,002044,美年健康,7.54,1.48,0.11,4638573.0,3511463608.23,9.69,7.9,7.18,7.2,7.43,0.7,11.97,426.83,3.73,29513474579.0,29211676308.0,0.27,0.4,45.84,42.8
1473,920914,远航精密,33.79,1.47,0.49,36663.0,123175466.42,6.55,34.68,32.5,33.0,33.3,0.56,3.67,61.82,3.54,3379000000.0,3376339038.0,0.0,0.6,8.48,27.99
1474,600265,ST景谷,20.08,1.47,0.29,5854.0,11819278.0,4.14,20.52,19.7,19.7,19.79,1.49,0.45,-9.18,299.99,2606384000.0,2606384000.0,0.2,0.0,0.15,-0.05
1475,603956,威派格,6.9,1.47,0.1,108741.0,74591090.0,2.65,6.91,6.73,6.79,6.8,0.67,1.91,-40.04,1.99,3932353373.0,3932353373.0,0.15,0.29,5.34,6.81
1476,688522,纳睿雷达,42.8,1.47,0.62,51243.0,218900420.0,1.92,43.0,42.19,42.19,42.18,0.55,4.23,132.95,5.7,12968211937.0,5179221195.0,0.0,-0.02,6.47,7.19
1477,300219,鸿利智汇,7.61,1.47,0.11,284214.0,215552855.4,3.6,7.68,7.41,7.44,7.5,1.36,4.02,53.17,2.03,5387450081.0,5377598061.0,-0.13,0.0,6.88,5.55
1478,688113,联测科技,47.08,1.47,0.68,32106.0,151248200.0,3.21,47.89,46.4,46.48,46.4,1.13,4.99,30.11,3.07,3031837078.0,3031837078.0,0.02,-0.17,17.17,19.1
1479,300154,瑞凌股份,9.71,1.46,0.14,61131.0,59254901.0,2.61,9.76,9.51,9.56,9.57,1.15,1.94,33.82,2.44,4365181002.0,3059486526.0,0.1,0.31,6.47,-1.42
1480,920221,易实精密,17.39,1.46,0.25,8818.0,15294100.58,2.28,17.45,17.06,17.17,17.14,0.6,1.43,31.91,4.94,2017935600.0,1074091750.0,-0.06,-0.23,-11.14,0.93
1481,002012,凯恩股份,6.26,1.46,0.09,80684.0,50119494.22,2.76,6.26,6.09,6.13,6.17,0.69,1.73,126.02,1.9,2927335442.0,2922113995.0,0.0,0.0,8.3,-2.95
1482,301210,金杨精密,38.8,1.46,0.56,21902.0,84340408.97,3.19,38.98,37.76,38.24,38.24,0.95,5.04,99.06,2.41,4447036159.0,1686400018.0,0.0,0.03,-7.77,6.59
1483,001366,播恩集团,14.01,1.45,0.2,29731.0,41227528.0,2.61,14.01,13.65,13.78,13.81,0.89,5.34,-169.49,2.8,2251126800.0,780076800.0,0.14,0.36,7.03,4.79
1484,603568,伟明环保,27.33,1.45,0.39,66584.0,181350984.0,2.82,27.48,26.72,26.86,26.94,0.77,0.39,16.42,3.16,46737799852.0,46653514132.0,0.11,0.18,23.0,7.68
1485,301336,趣睡科技,56.52,1.45,0.81,12991.0,72987331.24,3.18,56.88,55.11,55.5,55.71,0.59,4.27,78.39,2.73,2260800000.0,1719920386.0,0.0,0.02,7.49,9.43
1486,301345,涛涛车业,223.91,1.45,3.21,9521.0,212884980.96,2.75,225.98,219.9,219.99,220.7,0.71,3.28,30.19,7.15,24417177488.0,6506364689.0,0.13,0.21,-9.09,-10.91
1487,688389,普门科技,13.98,1.45,0.2,43545.0,60822383.0,1.81,14.07,13.82,13.88,13.78,0.96,1.02,27.56,2.85,5990230505.0,5990230505.0,0.0,0.07,0.43,7.7
1488,603337,杰克科技,46.44,1.44,0.66,37694.0,173742314.0,2.97,46.56,45.2,45.52,45.78,0.96,0.8,24.34,4.51,22125283394.0,21999811802.0,0.19,0.32,4.81,7.18
1489,300864,南大环境,21.18,1.44,0.3,25346.0,53465570.07,3.07,21.38,20.74,20.83,20.88,1.25,1.61,21.14,2.53,3344548266.0,3344548266.0,-0.28,-0.42,2.67,7.4
1490,605268,王力安防,11.27,1.44,0.16,47876.0,53474800.0,2.34,11.28,11.02,11.07,11.11,1.14,1.09,31.73,3.0,5029829175.0,4932836738.0,0.09,0.09,11.36,5.62
1491,301226,祥明智能,33.12,1.44,0.47,24378.0,80710106.87,3.89,33.45,32.18,32.42,32.65,0.61,2.24,138.01,3.95,3603456000.0,3603456000.0,0.03,0.12,4.15,-2.67
1492,301622,英思特,68.95,1.44,0.98,18284.0,125548095.39,2.65,69.2,67.4,67.79,67.97,0.89,2.91,48.93,5.12,7993503126.0,4331423624.0,0.0,0.03,-14.19,7.07
1493,600137,浪莎股份,20.46,1.44,0.29,23227.0,47084318.0,2.97,20.53,19.93,20.11,20.17,1.1,2.39,76.12,3.67,1989071850.0,1989071850.0,-0.05,-0.05,5.41,6.4
1494,688659,元琛科技,10.54,1.44,0.15,27493.0,28814742.0,2.41,10.56,10.31,10.35,10.39,1.04,1.72,231.28,3.14,1686400000.0,1686400000.0,0.19,0.38,-3.83,11.53
1495,300565,科信技术,12.77,1.43,0.18,88198.0,111993206.02,3.81,12.86,12.38,12.54,12.59,0.67,3.86,-34.31,5.67,3188727895.0,2914179702.0,-0.08,-0.08,8.31,1.27
1496,688623,双元科技,114.59,1.43,1.61,9469.0,106474508.0,4.04,114.59,110.02,112.2,112.98,0.54,4.95,97.6,3.21,6777161993.0,2193561993.0,0.08,0.75,62.56,22.03
1497,300081,恒信东方,5.66,1.43,0.08,363284.0,205945628.5,4.84,5.78,5.51,5.58,5.58,0.75,6.01,-16.96,3.22,3423142060.0,3422623746.0,0.0,0.0,6.19,9.06
1498,605089,味知香,30.56,1.43,0.43,98160.0,302545394.0,7.77,31.99,29.65,30.13,30.13,3.65,7.11,59.8,3.44,4217280000.0,4217280000.0,0.0,0.26,19.24,20.03
1499,600962,国投中鲁,24.19,1.43,0.34,56548.0,135160254.0,3.06,24.25,23.52,23.59,23.85,0.66,2.16,166.69,6.73,6342859900.0,6342859900.0,0.0,0.04,12.98,10.31
1500,600808,马钢股份,4.26,1.43,0.06,1110528.0,472625850.0,4.05,4.33,4.16,4.18,4.2,0.95,1.86,294.2,1.36,32804901852.0,25422620052.0,-0.23,0.0,8.67,0.95
1501,300983,尤安设计,26.9,1.43,0.38,8350.0,22316057.18,3.13,27.08,26.25,26.79,26.52,0.52,0.71,-195.39,1.64,4648320000.0,3181798309.0,-0.11,-0.07,13.17,0.37
1502,603739,蔚蓝生物,15.76,1.42,0.22,75894.0,118619624.0,2.96,15.76,15.3,15.5,15.54,0.41,3.0,48.41,2.25,3987734928.0,3987734928.0,0.06,0.19,12.25,11.38
1503,603912,佳力图,8.59,1.42,0.12,106797.0,91012520.0,3.19,8.6,8.33,8.42,8.47,0.7,1.97,-79.81,2.66,4654430648.0,4654430648.0,0.0,0.0,-3.37,0.23
1504,301356,天振股份,23.03,1.41,0.32,25363.0,58141269.08,4.8,23.36,22.27,22.53,22.71,1.09,4.63,43.77,1.66,4974480000.0,1262274300.0,0.0,0.17,-5.85,8.68
1505,603041,美思德,12.98,1.41,0.18,30745.0,39558077.0,2.89,13.03,12.66,12.8,12.8,0.93,1.68,39.47,1.58,2377257042.0,2377257042.0,0.15,-0.08,1.96,7.72
1506,600955,维远股份,20.88,1.41,0.29,408863.0,869863242.0,6.31,22.0,20.7,22.0,20.59,2.48,7.43,-48.02,1.36,11484000000.0,11484000000.0,0.43,0.68,45.81,28.89
1507,688728,格科微,16.54,1.41,0.23,229304.0,377494290.0,3.07,16.61,16.11,16.13,16.31,0.95,0.92,642.78,5.5,43013703472.0,41331593841.0,0.0,0.0,1.16,10.71
1508,002426,胜利精密,4.31,1.41,0.06,2927539.0,1246312515.02,5.88,4.35,4.1,4.18,4.25,0.83,8.6,-150.47,6.08,14665317698.0,14665205530.0,0.0,0.0,28.27,12.53
1509,300165,ST天瑞,5.02,1.41,0.07,52607.0,26283597.0,2.22,5.03,4.92,4.95,4.95,0.59,1.25,-1531.85,1.95,2487468860.0,2111084089.0,-0.2,0.0,10.09,4.37
1510,301113,雅艺科技,25.84,1.41,0.36,11977.0,30772260.3,3.02,25.95,25.18,25.38,25.48,0.83,2.17,991.17,3.43,2351440000.0,1424235321.0,0.19,0.43,8.89,8.03
1511,002376,新北洋,7.96,1.4,0.11,205300.0,162785076.66,2.29,7.99,7.81,7.81,7.85,1.05,2.63,79.32,1.7,6452077826.0,6219225236.0,0.0,0.25,1.14,3.11
1512,300937,药易购,35.56,1.4,0.49,32813.0,116214991.39,3.11,35.77,34.68,34.86,35.07,0.35,5.22,-305.32,4.09,3401907212.0,2237369521.0,0.08,0.06,28.61,4.31
1513,300737,科顺股份,5.8,1.4,0.08,385108.0,220867082.48,3.67,5.82,5.61,5.68,5.72,1.55,4.34,240.36,1.43,6437827502.0,5144049708.0,0.17,0.17,14.62,5.45
1514,688287,*ST观典,6.54,1.4,0.09,39530.0,25687307.0,2.79,6.58,6.4,6.4,6.45,0.95,1.07,-25.22,3.16,2423172024.0,2423172024.0,0.15,0.15,34.57,6.51
1515,603181,皇马科技,16.71,1.4,0.23,138981.0,229957444.0,4.31,16.87,16.16,16.31,16.48,0.91,2.36,21.87,2.95,9837177000.0,9837177000.0,0.0,0.06,-2.62,16.93
1516,603139,康惠股份,21.7,1.4,0.3,28721.0,61706340.0,3.69,21.89,21.1,21.31,21.4,1.42,2.88,-12.27,2.99,2167396000.0,2167396000.0,0.05,-0.28,-3.43,6.01
1517,000768,中航西飞,30.44,1.4,0.42,738153.0,2255870518.51,3.33,31.0,30.0,30.06,30.02,1.03,2.66,63.98,3.88,84658177721.0,84401775087.0,0.0,0.03,17.48,19.94
1518,300432,富临精工,19.57,1.4,0.27,507661.0,990279260.14,4.25,19.77,18.95,19.2,19.3,0.45,3.0,77.2,7.29,33460007936.0,33084174873.0,0.2,0.15,3.54,17.19
1519,300692,中赋科技,9.4,1.4,0.13,141407.0,133456669.48,4.64,9.61,9.18,9.23,9.27,1.09,3.44,38.36,1.78,4327386905.0,3865150600.0,0.21,0.11,12.04,11.9
1520,300806,斯迪克,38.0,1.39,0.52,134928.0,514182748.0,4.08,38.67,37.14,37.21,37.48,0.62,4.27,285.38,7.59,17225419114.0,12015986536.0,0.18,0.11,44.6,23.62
1521,605288,凯迪股份,124.4,1.39,1.7,18863.0,235026771.0,5.75,129.0,121.94,121.94,122.7,0.79,2.69,229.82,3.96,8791722693.0,8732744653.0,0.23,-0.02,37.67,38.53
1522,603315,福鞍股份,15.36,1.39,0.21,117622.0,180223188.0,4.55,15.54,14.85,15.0,15.15,1.07,3.67,86.03,2.9,4920825815.0,4920825815.0,0.07,0.2,14.63,-1.09
1523,002972,科安达,12.39,1.39,0.17,34918.0,42916062.0,2.37,12.4,12.11,12.15,12.22,0.9,2.59,38.07,2.54,3048049032.0,1668272489.0,0.16,0.0,-2.67,3.68
1524,300993,玉马科技,16.07,1.39,0.22,102661.0,164005138.65,4.1,16.22,15.57,15.85,15.85,1.16,4.26,33.61,3.24,4951668384.0,3869562392.0,0.0,0.0,0.06,9.17
1525,002629,仁智股份,5.83,1.39,0.08,201822.0,116930988.0,3.3,5.85,5.66,5.7,5.75,0.65,4.77,-88.09,69.37,2484151340.0,2467805478.0,-0.17,-0.17,-32.91,-14.52
1526,600278,东方创业,8.76,1.39,0.12,150821.0,130310036.0,4.17,8.78,8.42,8.62,8.64,0.72,1.73,31.82,0.99,7637980279.0,7637980279.0,0.0,0.46,12.45,15.26
1527,301217,铜冠铜箔,33.64,1.39,0.46,195736.0,652497348.92,4.67,33.88,32.33,32.51,33.18,0.74,2.36,333.46,5.15,27888082900.0,27888082900.0,0.0,0.0,4.86,-1.87
1528,002593,日上集团,5.84,1.39,0.08,205783.0,119260000.0,2.78,5.84,5.68,5.73,5.76,0.77,3.68,45.05,1.94,4694530889.0,3263678849.0,0.17,0.17,8.75,-1.18
