日期,样本代码,样本简称,所属行业,总市值(亿元),权重（%）
2026-01-30,300146,汤臣倍健,主要消费,205.88,0.02
2026-01-30,300798,锦鸡股份,原材料,45.2,0.01
2026-01-30,2956,西麦食品,主要消费,63.29,0.01
2026-01-30,603755,日辰股份,主要消费,34.37,0.0
2026-01-30,300783,三只松鼠,主要消费,95.76,0.01
2026-01-30,603697,有友食品,主要消费,52.65,0.0
2026-01-30,300805,电声股份,可选消费,66.51,0.01
2026-01-30,300801,泰和科技,原材料,65.14,0.01
2026-01-30,688258,卓易信息,信息技术,184.54,0.02
2026-01-30,688268,华特气体,原材料,79.08,0.01
2026-01-30,300812,易天股份,工业,41.27,0.0
2026-01-30,688278,特宝生物,医药卫生,310.18,0.02
2026-01-30,688158,优刻得,信息技术,171.21,0.03
2026-01-30,688298,东方生物,医药卫生,49.39,0.0
2026-01-30,2975,博杰股份,工业,132.51,0.01
2026-01-30,603893,瑞芯微,信息技术,805.38,0.07
2026-01-30,300816,艾可蓝,可选消费,53.13,0.01
2026-01-30,603719,良品铺子,主要消费,47.8,0.0
2026-01-30,601696,中银证券,金融,378.09,0.04
2026-01-30,300819,聚杰微纤,可选消费,56.31,0.0
2026-01-30,688058,宝兰德,信息技术,23.65,0.0
2026-01-30,603115,海星股份,原材料,57.62,0.0
2026-01-30,603313,梦百合,可选消费,56.94,0.01
2026-01-30,603316,诚邦股份,工业,39.14,0.0
2026-01-30,603319,美湖股份,可选消费,127.72,0.02
2026-01-30,603323,苏农银行,金融,101.33,0.02
2026-01-30,603326,我乐家居,可选消费,32.33,0.0
2026-01-30,603328,依顿电子,信息技术,112.92,0.01
2026-01-30,603329,上海雅仕,工业,29.11,0.0
2026-01-30,603331,百达精工,工业,31.6,0.0
2026-01-30,603332,苏州龙杰,原材料,29.62,0.0
2026-01-30,603333,尚纬股份,工业,49.29,0.0
2026-01-30,603336,宏辉果蔬,主要消费,56.61,0.01
2026-01-30,603337,杰克科技,工业,212.01,0.01
2026-01-30,603338,浙江鼎力,工业,284.57,0.02
2026-01-30,603348,文灿股份,可选消费,64.88,0.01
2026-01-30,603351,威尔药业,原材料,37.69,0.0
2026-01-30,603357,设计总院,工业,46.81,0.0
2026-01-30,603358,华达科技,可选消费,241.45,0.02
2026-01-30,603359,东珠生态,工业,30.11,0.0
2026-01-30,603363,傲农生物,主要消费,113.49,0.01
2026-01-30,603365,水星家纺,可选消费,56.41,0.0
2026-01-30,603366,日出东方,可选消费,78.54,0.01
2026-01-30,603367,辰欣药业,医药卫生,79.19,0.01
2026-01-30,603368,柳药集团,医药卫生,72.13,0.01
2026-01-30,300775,三角防务,工业,208.62,0.03
2026-01-30,300802,矩子科技,信息技术,57.53,0.0
2026-01-30,688037,芯源微,信息技术,417.57,0.06
2026-01-30,688266,泽璟制药,医药卫生,233.26,0.03
2026-01-30,688051,佳华科技,信息技术,27.73,0.0
2026-01-30,688228,开普云,信息技术,165.36,0.01
2026-01-30,2979,雷赛智能,工业,126.63,0.01
2026-01-30,300827,上能电气,工业,206.42,0.02
2026-01-30,300828,锐新科技,工业,39.66,0.0
2026-01-30,603682,锦和商管,房地产,32.6,0.0
2026-01-30,2982,湘佳股份,主要消费,30.09,0.0
2026-01-30,600968,海油发展,能源,457.43,0.02
2026-01-30,688196,卓越新能,能源,99.59,0.0
2026-01-30,300806,斯迪克,原材料,265.5,0.03
2026-01-30,603390,通达电气,可选消费,44.98,0.0
2026-01-30,2969,嘉美包装,原材料,249.43,0.02
2026-01-30,688310,迈得医疗,医药卫生,27.09,0.0
2026-01-30,2968,新大正,房地产,30.07,0.0
2026-01-30,688358,祥生医疗,医药卫生,41.06,0.0
2026-01-30,300809,华辰装备,工业,98.96,0.01
2026-01-30,688118,普元信息,信息技术,31.1,0.0
2026-01-30,688399,硕世生物,医药卫生,60.32,0.01
2026-01-30,603380,易德龙,信息技术,62.99,0.01
2026-01-30,603385,惠达卫浴,可选消费,27.22,0.0
2026-01-30,603387,基蛋生物,医药卫生,43.72,0.0
2026-01-30,603393,新天然气,公用事业,129.8,0.01
2026-01-30,603399,永杉锂业,原材料,56.86,0.01
2026-01-30,603456,九洲药业,医药卫生,162.23,0.02
2026-01-30,603458,勘设股份,工业,35.05,0.01
2026-01-30,603486,科沃斯,可选消费,415.78,0.03
2026-01-30,603499,翔港科技,原材料,71.75,0.01
2026-01-30,603500,祥和实业,工业,45.06,0.0
2026-01-30,603505,金石资源,原材料,167.24,0.01
2026-01-30,603506,南都物业,房地产,28.0,0.0
2026-01-30,603507,振江股份,工业,52.42,0.01
2026-01-30,603515,欧普照明,可选消费,150.62,0.0
2026-01-30,603516,淳中科技,信息技术,336.82,0.04
2026-01-30,600918,中泰证券,金融,505.98,0.03
2026-01-30,300838,浙江力诺,工业,22.15,0.0
2026-01-30,688157,松井股份,原材料,56.78,0.01
2026-01-30,300841,康华生物,医药卫生,94.08,0.01
2026-01-30,90,天健集团,工业,72.31,0.01
2026-01-30,601866,中远海发,工业,259.4,0.02
2026-01-30,505,京粮控股,主要消费,51.57,0.0
2026-01-30,601880,辽港股份,工业,309.34,0.02
2026-01-30,601808,中海油服,能源,489.96,0.02
2026-01-30,601727,上海电气,工业,1098.82,0.09
2026-01-30,688166,博瑞医药,医药卫生,197.97,0.02
2026-01-30,603927,中科软,信息技术,162.63,0.02
2026-01-30,2967,广电计量,工业,138.38,0.01
2026-01-30,300564,筑博设计,工业,25.13,0.0
2026-01-30,603053,成都燃气,公用事业,91.56,0.0
2026-01-30,533,顺钠股份,工业,57.89,0.01
2026-01-30,2032,苏 泊 尔,可选消费,346.08,0.01
2026-01-30,2035,华帝股份,可选消费,53.4,0.01
2026-01-30,2676,顺威股份,可选消费,59.54,0.01
2026-01-30,300272,开能健康,可选消费,45.0,0.01
2026-01-30,300403,汉宇集团,可选消费,82.61,0.01
2026-01-30,603657,春光科技,可选消费,38.25,0.0
2026-01-30,603660,苏州科达,信息技术,57.92,0.01
2026-01-30,603677,奇精机械,可选消费,34.67,0.0
2026-01-30,603992,松霖科技,可选消费,185.9,0.01
2026-01-30,688089,嘉必优,主要消费,32.06,0.0
2026-01-30,601512,中新集团,房地产,145.99,0.01
2026-01-30,688123,聚辰股份,信息技术,294.75,0.04
2026-01-30,2971,和远气体,原材料,66.13,0.01
2026-01-30,688178,万德斯,工业,20.99,0.0
2026-01-30,601816,京沪高铁,工业,2382.68,0.23
2026-01-30,300815,玉禾田,工业,97.58,0.01
2026-01-30,688186,广大特材,原材料,63.42,0.01
2026-01-30,300818,耐普矿机,工业,83.68,0.01
2026-01-30,688080,映翰通,电信业务,43.97,0.01
2026-01-30,300820,英杰电气,工业,127.88,0.01
2026-01-30,688208,道通科技,信息技术,234.43,0.03
2026-01-30,300817,双飞集团,工业,44.75,0.0
2026-01-30,688200,华峰测控,信息技术,408.32,0.05
2026-01-30,603520,司太立,医药卫生,46.52,0.01
2026-01-30,603527,众源新材,原材料,35.98,0.0
2026-01-30,603528,多伦科技,信息技术,67.7,0.01
2026-01-30,603535,嘉诚国际,工业,50.89,0.0
2026-01-30,603556,海兴电力,工业,190.23,0.01
2026-01-30,603567,珍宝岛,医药卫生,82.34,0.01
2026-01-30,603568,伟明环保,工业,470.97,0.03
2026-01-30,603569,长久物流,工业,44.66,0.0
2026-01-30,603579,荣泰健康,可选消费,49.31,0.0
2026-01-30,603585,苏利股份,原材料,40.35,0.0
2026-01-30,603586,金麒麟,可选消费,37.15,0.0
2026-01-30,603588,高能环境,工业,154.61,0.02
2026-01-30,603596,伯特利,可选消费,313.2,0.04
2026-01-30,603599,广信股份,原材料,145.64,0.02
2026-01-30,603600,永艺股份,可选消费,39.59,0.0
2026-01-30,603601,再升科技,原材料,129.31,0.02
2026-01-30,603605,珀莱雅,主要消费,289.06,0.03
2026-01-30,603606,东方电缆,工业,381.13,0.04
2026-01-30,601186,中国铁建,工业,836.29,0.06
2026-01-30,601088,中国神华,能源,6914.69,0.21
2026-01-30,601107,四川成渝,工业,138.42,0.01
2026-01-30,601005,重庆钢铁,原材料,128.03,0.02
2026-01-30,601038,一拖股份,工业,109.83,0.01
2026-01-30,688078,龙软科技,信息技术,21.01,0.0
2026-01-30,688177,百奥泰,医药卫生,97.14,0.01
2026-01-30,688233,神工股份,原材料,167.44,0.02
2026-01-30,688396,华润微,信息技术,846.57,0.05
2026-01-30,603949,雪龙集团,可选消费,41.16,0.0
2026-01-30,300822,贝仕达克,信息技术,50.72,0.0
2026-01-30,688189,南新制药,医药卫生,23.19,0.0
2026-01-30,300825,阿尔特,工业,48.36,0.01
2026-01-30,300826,测绘股份,工业,30.35,0.0
2026-01-30,603353,和顺石油,能源,62.13,0.0
2026-01-30,688085,三友医疗,医药卫生,72.96,0.01
2026-01-30,688222,成都先导,医药卫生,124.65,0.01
2026-01-30,2978,安宁股份,原材料,182.8,0.01
2026-01-30,2981,朝阳科技,信息技术,40.65,0.0
2026-01-30,601609,金田股份,原材料,205.88,0.02
2026-01-30,300829,金丹科技,主要消费,43.3,0.01
2026-01-30,2983,芯瑞达,信息技术,55.31,0.0
2026-01-30,603439,三力制药,医药卫生,48.95,0.0
2026-01-30,688365,光云科技,信息技术,125.19,0.01
2026-01-30,603392,万泰生物,医药卫生,531.68,0.03
2026-01-30,2985,北摩高科,工业,133.34,0.01
2026-01-30,300830,金现代,信息技术,64.0,0.01
2026-01-30,300831,派瑞股份,信息技术,42.69,0.0
2026-01-30,688466,金科环境,工业,21.34,0.0
2026-01-30,688566,吉贝尔,医药卫生,56.76,0.0
2026-01-30,603607,京华激光,原材料,42.02,0.0
2026-01-30,603608,天创时尚,可选消费,45.67,0.01
2026-01-30,603609,禾丰股份,主要消费,68.03,0.01
2026-01-30,603615,茶花股份,主要消费,59.75,0.0
2026-01-30,603617,君禾股份,工业,30.11,0.0
2026-01-30,603618,杭电股份,工业,62.5,0.01
2026-01-30,603628,清源股份,工业,37.77,0.0
2026-01-30,603630,拉芳家化,主要消费,43.26,0.0
2026-01-30,603633,徕木股份,信息技术,38.75,0.0
2026-01-30,603637,镇海股份,工业,29.48,0.0
2026-01-30,603639,海利尔,原材料,49.96,0.0
2026-01-30,603648,畅联股份,工业,39.25,0.0
2026-01-30,603655,朗博科技,可选消费,48.29,0.0
2026-01-30,603656,泰禾智能,工业,44.62,0.0
2026-01-30,603665,康隆达,可选消费,59.18,0.01
2026-01-30,603666,亿嘉和,工业,64.13,0.01
2026-01-30,603668,天马科技,主要消费,77.99,0.01
2026-01-30,603669,灵康药业,医药卫生,32.89,0.0
2026-01-30,603676,卫信康,医药卫生,48.48,0.0
2026-01-30,600938,中国海油,能源,1062.05,0.16
2026-01-30,601857,中国石油,能源,17843.81,0.24
2026-01-30,601811,新华文轩,可选消费,123.3,0.0
2026-01-30,601111,中国国航,工业,1038.15,0.06
2026-01-30,601600,中国铝业,原材料,1866.81,0.21
2026-01-30,300796,贝斯美,原材料,34.74,0.0
2026-01-30,688300,联瑞新材,原材料,161.28,0.01
2026-01-30,688111,金山办公,信息技术,1560.17,0.13
2026-01-30,603839,安正时尚,可选消费,30.81,0.0
2026-01-30,601718,际华集团,可选消费,144.79,0.01
2026-01-30,2154,报 喜 鸟,可选消费,58.81,0.01
2026-01-30,601566,九牧王,可选消费,70.68,0.0
2026-01-30,603808,歌力思,可选消费,39.16,0.0
2026-01-30,603587,地素时尚,可选消费,62.58,0.0
2026-01-30,2612,朗姿股份,可选消费,82.74,0.01
2026-01-30,2461,珠江啤酒,主要消费,209.6,0.01
2026-01-30,603995,甬金股份,原材料,70.42,0.01
2026-01-30,2988,豪美新材,原材料,96.36,0.01
2026-01-30,601778,晶科科技,公用事业,152.48,0.02
2026-01-30,605168,三人行,可选消费,86.56,0.01
2026-01-30,603678,火炬电子,信息技术,186.42,0.02
2026-01-30,603680,今创集团,工业,118.11,0.0
2026-01-30,603681,永冠新材,原材料,38.44,0.0
2026-01-30,603683,晶华新材,原材料,78.24,0.01
2026-01-30,603685,晨丰科技,可选消费,53.7,0.0
2026-01-30,603688,石英股份,原材料,215.43,0.02
2026-01-30,603693,江苏新能,公用事业,111.88,0.0
2026-01-30,603699,纽威股份,工业,469.05,0.03
2026-01-30,603700,宁水集团,信息技术,28.33,0.0
2026-01-30,603701,德宏股份,可选消费,53.71,0.01
2026-01-30,603706,东方环宇,公用事业,40.3,0.0
2026-01-30,603708,家家悦,主要消费,83.05,0.0
2026-01-30,603709,中源家居,可选消费,22.68,0.0
2026-01-30,603713,密尔克卫,工业,100.03,0.01
2026-01-30,603718,海利生物,医药卫生,42.31,0.01
2026-01-30,603722,阿科力,原材料,38.48,0.0
2026-01-30,603727,博迈科,能源,46.43,0.0
2026-01-30,603728,鸣志电器,工业,292.04,0.02
2026-01-30,603730,岱美股份,可选消费,218.94,0.01
2026-01-30,603733,仙鹤股份,原材料,173.75,0.01
2026-01-30,603737,三棵树,原材料,419.52,0.03
2026-01-30,601919,中远海控,工业,1806.83,0.14
2026-01-30,601992,金隅集团,原材料,161.78,0.01
2026-01-30,2202,金风科技,工业,901.19,0.12
2026-01-30,601618,中国中冶,工业,558.79,0.04
2026-01-30,601238,广汽集团,可选消费,584.79,0.03
2026-01-30,157,中联重科,工业,622.32,0.08
2026-01-30,756,新华制药,医药卫生,79.77,0.01
2026-01-30,600398,海澜之家,可选消费,294.41,0.02
2026-01-30,2404,嘉欣丝绸,可选消费,40.38,0.0
2026-01-30,600630,龙头股份,可选消费,39.04,0.01
2026-01-30,2269,美邦服饰,可选消费,47.24,0.01
2026-01-30,600137,浪莎股份,可选消费,20.71,0.0
2026-01-30,2029,七 匹 狼,可选消费,83.55,0.01
2026-01-30,2832,比音勒芬,可选消费,86.12,0.01
2026-01-30,2003,伟星股份,可选消费,124.24,0.01
2026-01-30,603877,太平鸟,可选消费,75.51,0.0
2026-01-30,2875,安奈儿,可选消费,35.3,0.0
2026-01-30,2494,华斯股份,可选消费,21.39,0.0
2026-01-30,603518,锦泓集团,可选消费,33.64,0.0
2026-01-30,2687,乔治白,可选消费,25.59,0.0
2026-01-30,2763,汇洁股份,可选消费,32.88,0.0
2026-01-30,2634,棒杰股份,可选消费,25.36,0.0
2026-01-30,603558,健盛集团,可选消费,40.88,0.0
2026-01-30,2563,森马服饰,可选消费,149.25,0.01
2026-01-30,2486,嘉麟杰,可选消费,25.55,0.0
2026-01-30,600400,红豆股份,可选消费,54.08,0.0
2026-01-30,603196,日播时尚,可选消费,110.28,0.0
2026-01-30,2098,浔兴股份,可选消费,37.73,0.0
2026-01-30,300785,值得买,信息技术,148.15,0.01
2026-01-30,603236,移远通信,电信业务,265.6,0.04
2026-01-30,603109,神驰机电,可选消费,54.8,0.0
2026-01-30,688081,兴图新科,信息技术,35.37,0.0
2026-01-30,2973,侨银股份,工业,57.95,0.0
2026-01-30,603095,越剑智能,工业,48.24,0.0
2026-01-30,2986,宇新股份,原材料,47.63,0.01
2026-01-30,601827,三峰环境,工业,150.81,0.01
2026-01-30,688004,博汇科技,信息技术,19.37,0.0
2026-01-30,688106,金宏气体,原材料,108.11,0.01
2026-01-30,516,国际医学,医药卫生,109.48,0.01
2026-01-30,605166,聚合顺,原材料,33.96,0.0
2026-01-30,688505,复旦张江,医药卫生,61.54,0.0
2026-01-30,300824,北鼎股份,可选消费,36.75,0.0
2026-01-30,688518,联赢激光,工业,101.27,0.02
2026-01-30,688520,神州细胞,医药卫生,186.37,0.01
2026-01-30,603087,甘李药业,医药卫生,403.9,0.04
2026-01-30,300839,博汇股份,能源,35.99,0.0
2026-01-30,688558,国盛智科,工业,42.64,0.0
2026-01-30,688528,秦川物联,信息技术,19.25,0.0
2026-01-30,300846,首都在线,信息技术,128.69,0.02
2026-01-30,603739,蔚蓝生物,主要消费,39.3,0.0
2026-01-30,603758,秦安股份,可选消费,65.56,0.0
2026-01-30,603766,隆鑫通用,可选消费,315.01,0.04
2026-01-30,603767,中马传动,可选消费,66.02,0.0
2026-01-30,603768,常青股份,可选消费,27.86,0.0
2026-01-30,603773,沃格光电,信息技术,82.48,0.01
2026-01-30,603788,宁波高发,可选消费,36.43,0.0
2026-01-30,603790,雅运股份,原材料,40.57,0.0
2026-01-30,603797,联泰环保,公用事业,28.83,0.0
2026-01-30,603798,康普顿,原材料,42.42,0.0
2026-01-30,603799,华友钴业,原材料,1365.64,0.2
2026-01-30,603801,志邦家居,可选消费,42.57,0.0
2026-01-30,603809,豪能股份,可选消费,117.98,0.02
2026-01-30,603810,丰山集团,原材料,27.4,0.0
2026-01-30,603811,诚意药业,医药卫生,38.03,0.01
2026-01-30,603816,顾家家居,可选消费,290.79,0.03
2026-01-30,603817,海峡环保,公用事业,39.79,0.0
2026-01-30,603818,曲美家居,可选消费,25.33,0.0
2026-01-30,603819,神力股份,工业,27.33,0.0
2026-01-30,603823,百合花,原材料,74.86,0.0
2026-01-30,603826,坤彩科技,原材料,107.32,0.01
2026-01-30,601801,皖新传媒,可选消费,135.29,0.01
2026-01-30,601900,南方传媒,可选消费,133.18,0.01
2026-01-30,601999,出版传媒,可选消费,41.59,0.0
2026-01-30,601019,山东出版,可选消费,191.79,0.01
2026-01-30,601949,中国出版,可选消费,138.61,0.01
2026-01-30,601928,凤凰传媒,可选消费,256.78,0.01
2026-01-30,603096,新经典,可选消费,29.46,0.0
2026-01-30,601858,中国科传,可选消费,166.24,0.01
2026-01-30,600373,中文传媒,可选消费,128.41,0.01
2026-01-30,300364,中文在线,可选消费,231.52,0.03
2026-01-30,600551,时代出版,可选消费,59.13,0.0
2026-01-30,603999,读者传媒,可选消费,44.76,0.0
2026-01-30,601098,中南传媒,可选消费,198.28,0.01
2026-01-30,600229,城市传媒,可选消费,44.6,0.0
2026-01-30,719,中原传媒,可选消费,130.77,0.01
2026-01-30,600825,新华传媒,可选消费,72.31,0.01
2026-01-30,300148,天舟文化,可选消费,44.08,0.01
2026-01-30,600757,长江传媒,可选消费,111.66,0.01
2026-01-30,300654,世纪天鸿,可选消费,45.29,0.0
2026-01-30,600715,文投控股,可选消费,92.97,0.01
2026-01-30,300251,光线传媒,可选消费,573.81,0.05
2026-01-30,300027,华谊兄弟,可选消费,61.59,0.01
2026-01-30,802,北京文化,可选消费,32.43,0.0
2026-01-30,2905,金逸影视,可选消费,45.72,0.0
2026-01-30,300426,华智数媒,可选消费,38.82,0.0
2026-01-30,601595,上海电影,可选消费,133.83,0.01
2026-01-30,892,欢瑞世纪,可选消费,74.95,0.01
2026-01-30,600088,中视传媒,可选消费,70.87,0.01
2026-01-30,603103,横店影视,可选消费,161.72,0.0
2026-01-30,300182,捷成股份,可选消费,161.43,0.02
2026-01-30,603867,新化股份,原材料,62.66,0.01
2026-01-30,601698,中国卫通,电信业务,1605.27,0.06
2026-01-30,300786,国林科技,工业,29.52,0.0
2026-01-30,603983,丸美生物,主要消费,126.4,0.0
2026-01-30,603687,大胜达,原材料,63.25,0.01
2026-01-30,2957,科瑞技术,工业,95.38,0.01
2026-01-30,603279,景津装备,工业,115.68,0.01
2026-01-30,603613,国联股份,信息技术,195.12,0.02
2026-01-30,2966,苏州银行,金融,367.94,0.06
2026-01-30,603530,神马电力,工业,196.24,0.01
2026-01-30,688099,晶晨股份,信息技术,368.9,0.05
2026-01-30,300787,海能实业,信息技术,39.56,0.0
2026-01-30,2959,小熊电器,可选消费,68.11,0.0
2026-01-30,3816,中国广核,公用事业,1514.4,0.05
2026-01-30,688168,安博通,信息技术,57.22,0.01
2026-01-30,300790,宇瞳光学,信息技术,101.01,0.02
2026-01-30,688036,传音控股,电信业务,669.18,0.05
2026-01-30,688068,热景生物,医药卫生,134.83,0.02
2026-01-30,688368,晶丰明源,信息技术,147.35,0.01
2026-01-30,603786,科博达,可选消费,280.92,0.01
2026-01-30,300793,佳禾智能,信息技术,63.02,0.01
2026-01-30,603815,交建股份,工业,42.89,0.0
2026-01-30,300795,米奥会展,工业,42.11,0.0
2026-01-30,2965,祥鑫科技,可选消费,92.86,0.01
2026-01-30,688139,海尔生物,医药卫生,105.52,0.01
2026-01-30,2963,豪尔赛,工业,22.24,0.0
2026-01-30,688098,申联生物,医药卫生,39.13,0.0
2026-01-30,300123,亚光科技,工业,70.51,0.01
2026-01-30,300248,新开普,信息技术,61.12,0.01
2026-01-30,300264,佳创视讯,信息技术,26.93,0.0
2026-01-30,300101,振芯科技,工业,171.79,0.02
2026-01-30,300386,飞天诚信,信息技术,68.1,0.01
2026-01-30,300483,首华燃气,能源,52.0,0.01
2026-01-30,300598,诚迈科技,信息技术,96.4,0.01
2026-01-30,300612,宣亚国际,可选消费,34.74,0.01
2026-01-30,603915,国茂股份,工业,113.01,0.01
2026-01-30,300613,富瀚微,信息技术,118.01,0.01
2026-01-30,300636,同和药业,医药卫生,34.31,0.0
2026-01-30,300638,广和通,电信业务,221.08,0.02
2026-01-30,600120,浙江东方,金融,220.98,0.02
