序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
45,600933.SH,爱柯迪,2017-11-24,—,—,底盘与发动机系统,19.29,21.15,18.18,2.13,1.49,198.71,20.7,27.42,6.75,6.16
46,603037.SH,凯众股份,2017-02-03,—,—,底盘与发动机系统,16.53,48.81,50.57,4.56,1.52,44.12,-5.12,-15.2,5.43,0.89
47,603158.SH,腾龙股份,2015-03-27,—,—,底盘与发动机系统,10.84,21.29,34.06,2.29,1.46,53.2,-39.59,-21.0,5.99,9.05
48,000581.SZ,威孚高科,1999-12-30,—,—,底盘与发动机系统,20.85,12.15,13.14,1.01,4.81,201.57,-9.81,-26.45,3.43,1.16
49,600148.SH,长春一东,1999-12-30,—,—,底盘与发动机系统,20.49,,306.64,6.11,,29.0,326.6,360.98,8.15,4.26
50,688280.SH,精进电动-UW,2023-09-25,—,—,底盘与发动机系统,10.11,,177.83,8.96,,59.67,121.62,112.62,96.07,76.75
51,605255.SH,天普股份,2020-09-01,—,—,底盘与发动机系统,138.2,560.39,569.6,23.25,0.16,185.3,-2.91,-16.08,-4.98,-3.44
52,000338.SZ,潍柴动力,2007-05-14,—,—,底盘与发动机系统,24.43,18.67,17.92,2.34,2.87,2128.73,5.67,-4.4,5.32,0.59
53,300611.SZ,美力科技,2017-02-27,—,—,底盘与发动机系统,27.12,53.66,39.24,4.66,0.44,57.24,50.55,71.98,25.55,25.25
54,001282.SZ,三联锻造,2023-05-31,—,—,底盘与发动机系统,20.61,31.3,33.98,2.85,0.69,45.79,-11.21,3.88,7.45,6.86
55,603758.SH,秦安股份,2017-05-24,—,—,底盘与发动机系统,14.87,37.75,37.03,2.57,,65.25,2.6,29.97,-16.89,-13.18
56,002592.SZ,ST八菱,2011-11-18,—,—,底盘与发动机系统,10.24,41.46,25.84,3.14,1.95,29.01,82.71,83.81,4.96,3.54
57,603286.SH,日盈电子,2017-07-04,—,—,底盘与发动机系统,68.61,716.91,,9.58,0.04,80.55,-290.62,-330.97,15.04,13.03
58,603305.SH,旭升集团,2017-07-17,—,—,底盘与发动机系统,17.78,49.36,52.27,2.26,1.76,205.48,-7.16,-24.22,-1.48,-2.47
59,603809.SH,豪能股份,2017-12-05,—,—,底盘与发动机系统,12.9,36.89,34.51,3.25,1.08,118.72,9.11,13.45,12.25,10.3
60,603013.SH,亚普股份,2018-05-16,—,—,底盘与发动机系统,25.65,26.29,24.2,2.94,1.56,131.48,11.58,11.82,16.62,12.79
61,300733.SZ,西菱动力,2018-01-23,—,—,底盘与发动机系统,17.79,107.44,60.94,3.18,0.28,54.38,103.94,130.08,14.74,19.66
62,603319.SH,美湖股份,2016-12-07,—,—,底盘与发动机系统,37.53,76.78,84.61,5.16,0.5,127.28,-10.66,10.27,9.64,10.74
63,301170.SZ,锡南科技,2023-07-04,—,—,底盘与发动机系统,30.27,27.59,26.94,1.71,0.99,30.27,3.39,0.64,5.12,-0.43
64,000816.SZ,智慧农业,1999-12-30,—,—,底盘与发动机系统,3.81,,,2.69,,55.13,-67.15,-41.67,-18.9,-18.23
65,605133.SH,嵘泰股份,2021-03-03,—,—,底盘与发动机系统,31.19,53.98,47.61,2.34,0.37,88.2,17.28,13.29,19.42,16.63
66,002284.SZ,亚太股份,2009-09-04,—,—,底盘与发动机系统,16.66,57.83,32.04,3.85,0.3,123.13,109.12,92.12,32.24,29.75
67,002265.SZ,建设工业,2008-08-13,—,—,底盘与发动机系统,24.29,96.53,235.22,6.87,,250.93,-83.66,-44.9,-19.9,-22.4
68,603982.SH,泉峰汽车,2019-05-29,—,—,底盘与发动机系统,8.57,,,1.33,,31.29,39.46,34.19,22.99,18.9
69,301007.SZ,德迈仕,2021-06-23,—,—,底盘与发动机系统,37.63,106.89,112.39,8.42,0.4,57.7,-6.44,-7.66,-9.3,-9.43
70,301225.SZ,恒勃股份,2023-06-27,—,—,底盘与发动机系统,141.49,111.62,105.43,9.54,0.29,146.27,8.89,14.5,19.09,17.91
71,603161.SH,科华控股,2018-01-12,—,—,底盘与发动机系统,15.62,28.9,32.93,2.03,1.05,30.37,-13.59,-20.99,-5.97,-10.58
72,603107.SH,上海汽配,2023-11-08,—,—,底盘与发动机系统,15.29,27.23,27.17,2.44,1.96,51.58,0.28,-18.47,6.41,3.54
73,000880.SZ,潍柴重机,2006-12-11,—,—,底盘与发动机系统,32.49,81.48,66.29,7.32,0.57,150.7,47.7,52.62,51.09,43.91
74,002715.SZ,登云股份,2014-02-26,—,—,底盘与发动机系统,17.1,459.86,,5.0,0.19,23.6,-123.83,-58.94,7.94,4.15
75,001285.SZ,瑞立科密,2025-10-15,—,—,底盘与发动机系统,59.0,39.5,32.07,2.88,,106.31,35.61,17.8,22.47,19.12
76,301229.SZ,纽泰格,2024-11-19,—,—,底盘与发动机系统,19.74,66.93,92.7,2.87,0.84,35.88,-32.07,-38.32,12.07,8.97
77,001380.SZ,华纬科技,2023-05-23,—,—,底盘与发动机系统,23.29,27.86,22.73,3.4,0.87,63.08,33.27,56.18,14.4,32.62
78,301072.SZ,中捷精工,2021-10-13,—,—,底盘与发动机系统,23.73,,,3.33,,24.93,-460.62,-1760.08,5.28,6.74
79,601689.SH,拓普集团,2015-03-26,—,—,底盘与发动机系统,69.44,40.22,44.15,5.18,0.75,1206.75,-11.97,-11.08,8.14,5.83
80,301020.SZ,密封科技,2021-07-13,—,—,底盘与发动机系统,23.32,41.69,38.3,3.54,1.33,34.14,10.95,10.87,8.12,12.49
81,000570.SZ,苏常柴Ａ,1999-12-30,—,—,底盘与发动机系统,5.94,226.71,252.2,1.22,0.17,41.92,-4.03,46.56,5.33,4.36
82,000903.SZ,ST云动,1999-12-30,—,—,底盘与发动机系统,2.64,,,3.84,,51.08,3.94,-43.18,-6.9,-9.85
83,600698.SH,湖南天雁,2013-07-08,—,—,底盘与发动机系统,8.25,2141.22,2111.29,11.44,,88.16,4.73,3.47,20.26,18.41
84,002708.SZ,光洋股份,2014-01-28,—,—,底盘与发动机系统,13.45,148.21,101.59,4.47,,75.6,58.26,21.86,10.76,12.15
85,301397.SZ,溯联股份,2023-07-05,—,—,底盘与发动机系统,30.16,38.32,40.72,2.4,2.03,46.95,-6.67,-4.43,19.44,26.3
86,300507.SZ,苏奥传感,2016-05-09,—,—,底盘与发动机系统,9.33,54.18,65.64,3.53,0.64,74.7,-21.92,-9.12,94.76,99.21
87,300375.SZ,鹏翎股份,2014-02-10,—,—,底盘与发动机系统,5.6,54.79,90.51,1.86,0.64,42.55,-39.61,-57.2,16.37,18.24
88,301192.SZ,泰祥股份,2022-08-18,—,—,底盘与发动机系统,30.6,73.05,75.96,4.93,0.82,30.57,-3.65,16.12,9.8,6.57
89,002283.SZ,天润工业,2009-08-28,—,—,底盘与发动机系统,8.19,28.07,27.14,1.55,3.01,93.32,4.22,5.69,4.85,2.36
90,603949.SH,雪龙集团,2020-03-17,—,—,底盘与发动机系统,19.53,68.13,53.54,3.9,0.51,41.16,36.94,26.0,17.93,9.95
