序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
47,300181.SZ,佐力药业,2011-03-02,—,—,中药Ⅲ,17.46,24.12,20.54,3.93,3.39,122.46,21.0,26.16,11.48,11.99
48,600479.SH,千金药业,2004-03-12,—,—,中药Ⅲ,10.64,22.7,20.95,1.68,2.88,52.37,11.47,8.5,0.14,-5.52
49,002317.SZ,众生药业,2009-12-21,—,—,中药Ⅲ,19.4,,,4.09,1.03,164.89,68.4,114.96,-1.01,-4.74
50,600594.SH,益佰制药,2004-03-23,—,—,中药Ⅲ,4.05,,,1.33,,32.07,48.83,81.31,-15.59,-14.99
51,600976.SH,健民集团,2006-05-09,—,—,中药Ⅲ,34.78,14.73,16.35,2.07,2.59,53.35,-11.16,-7.83,-11.43,-10.2
52,603896.SH,寿仙谷,2017-05-17,—,—,中药Ⅲ,20.86,23.67,31.24,1.84,1.29,41.35,-33.47,-33.99,-10.23,-16.51
53,000623.SZ,吉林敖东,2022-08-01,—,—,中药Ⅲ,18.94,14.6,8.82,0.75,2.59,226.5,81.69,138.44,-14.1,-20.21
54,002412.SZ,汉森制药,2010-06-02,—,—,中药Ⅲ,6.9,15.76,20.18,1.54,,34.72,-36.88,-31.8,6.75,5.91
55,000590.SZ,古汉医药,1996-01-19,—,—,中药Ⅲ,11.5,,,4.72,,27.54,47.91,26.61,3.97,-2.87
56,603858.SH,步长制药,2016-11-25,—,—,中药Ⅲ,17.5,,11100.19,1.75,2.23,184.55,177.54,171.24,-0.54,4.27
57,605199.SH,ST葫芦娃,2020-07-17,—,—,中药Ⅲ,6.74,,,3.91,,26.97,90.46,-94.14,-33.88,-42.89
58,603998.SH,方盛制药,2014-12-12,—,—,中药Ⅲ,12.26,21.09,18.23,3.35,4.08,53.83,17.6,23.67,-7.02,-8.35
59,600332.SH,白云山,2001-02-06,—,—,中药Ⅲ,25.55,14.65,13.91,1.1,3.13,415.39,4.78,-1.31,4.31,1.93
60,002198.SZ,嘉应制药,2007-12-26,—,—,中药Ⅲ,6.93,170.63,88.97,4.96,,35.17,658.5,254.33,13.03,10.4
61,300534.SZ,陇神戎发,2016-09-22,—,—,中药Ⅲ,10.21,120.02,110.35,4.49,0.39,30.97,8.11,27.48,-16.12,-8.21
62,002287.SZ,奇正藏药,2009-09-07,—,—,中药Ⅲ,23.84,23.42,22.27,2.84,2.39,136.39,7.66,10.04,3.48,16.36
63,002566.SZ,益盛药业,2011-03-28,—,—,中药Ⅲ,8.31,52.8,68.16,1.24,1.2,27.5,-32.72,-43.71,-5.81,-5.75
64,600080.SH,金花股份,2021-07-21,—,—,中药Ⅲ,7.92,39.62,37.75,1.87,0.36,29.56,12.06,-34.53,-8.36,-1.9
65,600285.SH,羚锐制药,2000-10-18,—,—,中药Ⅲ,22.42,17.6,15.9,3.91,4.01,127.15,13.43,14.85,10.23,10.14
66,600222.SH,太龙药业,1999-11-05,—,—,中药Ⅲ,6.78,77.01,82.87,2.45,0.2,38.91,-12.36,-27.32,-11.47,-17.77
67,000423.SZ,东阿阿胶,1996-07-29,—,—,中药Ⅲ,55.3,22.87,21.21,3.58,4.59,356.12,10.53,10.74,4.41,11.02
