序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
22,301309.SZ,万得凯,2022-09-26,—,—,金属制品,30.7,20.56,26.16,1.91,0.97,30.86,-27.8,-16.92,-16.85,-7.29
23,002445.SZ,中南文化,2022-08-01,—,—,金属制品,2.71,112.16,61.9,2.84,,64.41,130.97,524.45,40.1,30.93
24,301377.SZ,鼎泰高科,2022-11-29,—,—,金属制品,172.45,311.65,209.82,28.36,0.39,707.04,63.94,79.78,29.13,26.9
25,300718.SZ,长盛轴承,2024-07-31,—,—,金属制品,78.0,101.73,94.08,13.91,0.51,233.05,11.01,9.22,11.97,11.03
26,605100.SH,华丰股份,2021-12-13,—,—,金属制品,44.09,102.29,222.14,4.26,0.68,75.27,-75.67,-71.94,-23.36,-33.1
27,300817.SZ,双飞集团,2021-12-13,—,—,金属制品,20.47,66.33,69.5,4.39,1.37,44.69,-6.26,-6.93,9.73,7.25
28,002795.SZ,永和智控,2021-12-13,—,—,金属制品,6.69,,,6.61,,29.55,20.65,33.1,-7.25,-12.88
29,601002.SH,晋亿实业,2021-12-13,—,—,金属制品,5.62,41.22,25.37,1.26,1.78,53.64,99.81,533.3,0.35,30.88
30,001379.SZ,腾达科技,2024-01-26,—,—,金属制品,24.04,62.74,58.44,3.24,0.83,48.08,9.8,-1.57,15.07,15.46
31,301151.SZ,冠龙节能,2022-04-18,—,—,金属制品,19.63,43.73,41.0,1.62,1.59,33.18,22.42,45.48,-5.63,-7.33
32,688355.SH,明志科技,2023-09-25,—,—,金属制品,20.13,37.61,43.34,2.34,2.23,24.95,-16.56,2.2,-15.01,-14.76
33,300228.SZ,富瑞特装,2011-06-15,—,—,金属制品,10.54,28.72,23.68,2.63,0.74,62.97,36.93,1.84,-7.9,-14.75
34,300488.SZ,恒锋工具,2021-12-13,—,—,金属制品,32.37,43.36,38.18,3.44,0.61,56.05,18.14,18.25,17.49,17.71
35,603270.SH,金帝股份,2023-09-08,—,—,金属制品,26.69,58.75,46.92,2.65,0.94,58.48,30.06,32.86,48.58,40.57
36,300828.SZ,锐新科技,2021-12-13,—,—,金属制品,,,,,,,-26.14,-23.53,0.38,-1.03
37,301137.SZ,哈焊华通,2022-03-29,—,—,金属制品,51.51,231.33,188.73,6.83,0.17,93.65,53.9,-14.01,15.92,12.89
38,300421.SZ,力星股份,2021-12-13,—,—,金属制品,27.12,144.37,141.98,6.28,0.44,79.74,1.83,5.94,4.81,4.53
39,603278.SH,大业股份,2017-11-20,—,—,金属制品,12.65,,,2.15,,43.23,121.71,272.7,-1.6,-4.19
40,000595.SZ,*ST宝实,2021-12-13,—,—,金属制品,6.04,,672.86,13.52,,68.77,501.36,308.68,7.74,-6.46
41,300780.SZ,德恩精工,2021-12-13,—,—,金属制品,26.5,,,3.8,,38.87,12.54,17.09,14.41,13.08
42,600860.SH,京城股份,2018-07-16,—,—,金属制品,13.2,966.53,,9.36,,72.27,-71.85,-366.85,-3.0,-9.14
43,601177.SH,杭齿前进,2021-12-13,—,—,金属制品,16.57,28.07,26.1,2.42,0.36,67.6,9.59,11.1,5.39,6.79
44,600421.SH,*ST华嵘,2021-12-13,—,—,金属制品,8.24,,,261.46,,16.12,22.61,-6.25,42.3,25.22
45,002552.SZ,宝鼎科技,2021-12-13,—,—,金属制品,20.0,31.34,41.52,5.75,1.0,77.6,-53.96,-78.29,3.13,-5.77
46,002896.SZ,中大力德,2021-12-13,—,—,金属制品,80.04,216.81,216.0,13.16,0.25,157.3,0.48,6.5,3.14,2.08
47,001306.SZ,夏厦精密,2023-11-23,—,—,金属制品,78.5,79.48,124.49,3.68,0.2,49.34,-47.02,-41.87,24.66,30.77
48,603028.SH,赛福天,2016-04-13,—,—,金属制品,9.71,,,5.44,,27.87,105.14,124.67,55.35,62.41
49,603699.SH,纽威股份,2021-12-13,—,—,金属制品,57.45,38.54,30.9,11.96,2.98,445.4,34.54,30.44,25.76,19.96
50,603667.SH,五洲新春,2021-12-13,—,—,金属制品,77.86,312.06,311.2,9.56,0.15,285.13,0.25,0.31,7.6,8.12
51,600114.SH,东睦股份,2021-12-13,—,—,金属制品,31.5,50.1,37.13,6.13,0.93,198.89,50.1,37.61,22.32,24.51
52,002131.SZ,利欧股份,2023-07-06,—,—,金属制品,8.82,,122.1,4.52,0.38,597.27,469.1,164.28,-8.8,-9.62
53,301596.SZ,瑞迪智驱,2024-05-20,—,—,金属制品,71.96,55.04,52.0,6.54,1.11,55.53,8.02,1.07,8.57,7.34
54,301261.SZ,恒工精密,2023-07-17,—,—,金属制品,88.4,111.52,150.26,5.05,0.68,77.69,-18.68,-2.73,6.37,2.71
55,603400.SH,华之杰,2025-06-27,—,—,金属制品,57.46,37.43,35.41,4.75,1.57,57.46,8.6,11.44,22.6,27.71
56,301255.SZ,通力科技,2023-01-04,—,—,金属制品,28.1,82.39,103.24,4.07,0.51,42.8,-24.04,-33.03,1.45,-2.52
57,600992.SH,贵绳股份,2008-06-03,—,—,金属制品,14.49,,,2.55,,35.51,-165.92,-524.51,-3.54,-7.65
58,000777.SZ,中核科技,2021-12-13,—,—,金属制品,25.02,41.83,42.6,4.21,0.78,95.93,-3.58,1.68,5.6,9.43
59,301268.SZ,铭利达,2022-04-14,—,—,金属制品,19.91,,,4.74,,79.72,61.4,67.31,25.5,37.95
60,002871.SZ,伟隆股份,2021-12-13,—,—,金属制品,19.75,38.02,34.49,4.54,1.76,49.74,14.98,15.14,16.9,12.86
61,300946.SZ,恒而达,2021-02-22,—,—,金属制品,47.55,84.96,141.68,6.24,0.5,74.18,-44.24,-22.53,8.37,6.85
62,002633.SZ,申科股份,2021-12-13,—,—,金属制品,16.61,362.97,415.83,5.85,,24.91,-12.43,-50.41,-4.27,-13.55
63,000039.SZ,中集集团,2008-06-03,—,—,金属制品,11.29,20.48,22.47,1.25,1.56,608.82,-14.35,47.63,-9.23,-3.82
64,300985.SZ,致远新能,2021-05-11,—,—,金属制品,23.1,,,4.27,,43.08,-2.67,-54.83,24.49,1.09
65,600558.SH,大西洋,2008-06-03,—,—,金属制品,6.2,35.91,26.4,2.34,2.42,55.65,64.77,45.23,4.55,-0.15
66,603308.SH,应流股份,2021-12-13,—,—,金属制品,52.62,124.77,101.08,7.28,0.13,357.31,29.59,23.91,11.02,9.11
67,300943.SZ,春晖智控,2021-12-13,—,—,金属制品,31.75,119.96,117.58,6.54,0.38,64.71,2.77,1.81,-0.6,0.95
68,002514.SZ,宝馨科技,2021-12-13,—,—,金属制品,5.09,,,29.75,,36.65,67.05,57.71,-33.8,-42.51
69,688379.SH,华光新材,2023-09-25,—,—,金属制品,50.08,55.96,28.22,4.02,0.83,45.11,100.79,174.02,33.15,39.03
70,300838.SZ,浙江力诺,2021-12-13,—,—,金属制品,16.41,123.5,460.87,2.29,0.91,22.64,-56.23,-68.12,1.57,-10.77
71,002132.SZ,恒星科技,2008-06-03,—,—,金属制品,3.83,394.48,354.6,1.55,1.24,53.68,8.22,111.08,3.63,-0.67
