序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
23,002063.SZ,远光软件,2006-08-30,—,—,垂直应用软件,6.38,41.6,39.82,3.23,0.47,121.86,11.89,33.61,1.99,0.98
24,300605.SZ,恒锋信息,2017-02-15,—,—,垂直应用软件,16.02,,,5.45,,26.46,142.38,111.84,79.89,150.08
25,300468.SZ,四方精创,2015-06-03,—,—,垂直应用软件,33.62,264.84,218.28,10.84,0.3,178.4,27.36,19.46,-14.46,-10.37
26,688171.SH,纬德信息,2023-09-25,—,—,垂直应用软件,51.59,373.5,403.0,5.24,0.08,43.22,-16.27,13.08,13.39,22.03
27,300047.SZ,天源迪科,2010-01-27,—,—,垂直应用软件,13.32,366.11,287.28,2.58,0.11,84.95,19.75,13.97,12.44,19.27
28,688118.SH,普元信息,2023-09-25,—,—,垂直应用软件,30.71,437.75,91.82,3.48,0.48,28.66,35.91,51.05,-23.14,-24.84
29,301159.SZ,三维天地,2022-01-14,—,—,垂直应用软件,51.97,,,6.89,,40.2,32.49,12.08,5.85,4.6
30,603927.SH,中科软,2019-09-17,—,—,垂直应用软件,19.14,44.79,66.64,5.06,2.04,159.06,-40.18,-43.36,7.04,1.21
31,688038.SH,中科通达,2023-09-25,—,—,垂直应用软件,21.95,,,4.32,,25.54,-490.93,-112.14,-51.91,-51.96
32,002261.SZ,拓维信息,2022-01-25,—,—,垂直应用软件,30.9,,,14.93,,389.29,852.03,2262.83,-29.43,-24.42
33,300525.SZ,博思软件,2016-08-02,—,—,垂直应用软件,12.95,32.49,35.74,3.9,0.92,98.22,-78.81,-10.42,-7.67,-1.58
34,688692.SH,达梦数据,2024-06-19,—,—,垂直应用软件,267.3,83.65,58.52,8.82,0.35,302.69,89.11,98.36,31.9,48.65
35,300188.SZ,国投智能,2011-03-23,—,—,垂直应用软件,13.87,,,3.85,,119.21,-51.16,-63.16,-11.39,1.63
36,300033.SZ,同花顺,2010-01-04,—,—,垂直应用软件,353.18,104.14,79.83,25.31,0.88,1898.7,85.29,38.29,39.67,28.07
37,300075.SZ,数字政通,2010-05-05,—,—,垂直应用软件,14.82,,,2.64,,92.05,-354.59,-125.98,-25.36,-40.34
38,300344.SZ,*ST立方,2012-08-08,—,—,垂直应用软件,2.78,,,7.9,,17.84,-20.59,-17.61,-0.44,-7.63
39,300559.SZ,佳发教育,2016-11-08,—,—,垂直应用软件,11.99,131.64,137.85,3.96,1.25,47.9,-3.26,-4.6,0.44,5.03
40,002178.SZ,延华智能,2007-11-08,—,—,垂直应用软件,6.47,,,10.57,,46.08,182.1,143.39,-24.76,-25.88
41,600455.SH,博通股份,2004-04-05,—,—,垂直应用软件,29.1,55.38,46.97,5.5,,18.18,25.63,42.95,6.01,5.23
42,603383.SH,顶点软件,2017-05-31,—,—,垂直应用软件,36.3,38.43,38.03,5.25,2.2,74.55,2.02,8.4,-8.53,-7.97
43,300520.SZ,科大国创,2016-07-15,—,—,垂直应用软件,45.99,,,7.59,,134.31,-152.01,-224.96,-24.16,-24.37
44,300803.SZ,指南针,2019-11-25,—,—,垂直应用软件,122.48,327.7,327.7,26.78,,746.87,205.48,391.17,61.78,59.17
45,002153.SZ,石基信息,2007-08-20,—,—,垂直应用软件,13.43,,,5.27,0.07,366.53,33.22,35.67,-4.29,-9.56
46,688507.SH,索辰科技,2023-09-25,—,—,垂直应用软件,99.05,212.94,244.19,3.23,0.37,88.26,-7.51,31.21,27.83,10.82
47,300556.SZ,丝路视觉,2016-11-11,—,—,垂直应用软件,20.56,,,5.63,,24.99,43.36,26.14,-10.95,-6.28
48,688479.SH,友车科技,2023-09-25,—,—,垂直应用软件,22.36,39.98,77.53,1.74,2.21,32.27,-65.73,-67.34,-24.42,-28.32
49,300579.SZ,数字认证,2016-12-30,—,—,垂直应用软件,30.62,656.46,,10.57,0.1,82.67,-321.65,-208.89,-24.82,-21.13
50,301337.SZ,亚华电子,2023-06-02,—,—,垂直应用软件,30.77,,,2.92,,32.06,70.52,62.83,20.57,13.71
51,688588.SH,凌志软件,2023-09-25,—,—,垂直应用软件,14.22,45.76,58.51,4.62,1.36,56.88,-21.87,1002.2,-5.57,-3.04
52,300235.SZ,方直科技,2011-07-06,—,—,垂直应用软件,14.29,207.06,633.02,5.16,0.31,35.97,-62.41,-69.36,-27.85,-28.03
53,002405.SZ,四维图新,2010-05-25,—,—,垂直应用软件,10.81,,,3.12,,256.27,-45.55,12.68,5.2,5.62
54,688078.SH,龙软科技,2023-09-25,—,—,垂直应用软件,28.73,63.41,,2.92,0.47,20.94,-126.08,-86.43,-43.1,-38.75
55,688109.SH,品茗科技,2023-09-25,—,—,垂直应用软件,123.63,309.64,146.07,12.25,0.54,97.47,267.42,270.11,3.76,1.25
56,688296.SH,和达科技,2023-09-25,—,—,垂直应用软件,16.03,,,2.72,,17.3,-1502.46,-281.72,-34.69,-36.09
57,603189.SH,网达软件,2016-09-23,—,—,垂直应用软件,19.74,507.87,926.47,3.53,0.75,53.21,-44.11,-19.68,-28.58,-28.3
58,301195.SZ,北路智控,2022-08-08,—,—,垂直应用软件,36.02,23.64,28.73,1.97,1.8,47.57,-25.38,-15.65,-12.63,-6.61
59,300229.SZ,拓尔思,2011-06-22,—,—,垂直应用软件,22.28,,,4.91,,194.64,-460.24,-223.11,-45.57,-38.36
60,003029.SZ,吉大正元,2020-12-31,—,—,垂直应用软件,24.68,,,4.43,,47.79,-3.26,-38.3,-17.51,-18.27
61,300542.SZ,新晨科技,2016-09-27,—,—,垂直应用软件,18.3,,,10.09,,54.64,-27.87,9.25,-2.92,9.28
62,688206.SH,概伦电子,2023-09-25,—,—,垂直应用软件,35.76,,4886.54,7.71,0.08,155.62,173.46,212.95,12.71,11.43
63,301378.SZ,通达海,2023-03-27,—,—,垂直应用软件,41.98,,,3.11,,40.55,-3.52,-20.23,-11.4,-14.93
64,300253.SZ,卫宁健康,2011-08-25,—,—,垂直应用软件,11.05,278.54,,4.34,0.13,244.82,-256.1,-491.04,-32.27,-31.43
65,688579.SH,山大地纬,2023-09-25,—,—,垂直应用软件,11.77,73.48,73.01,3.41,0.55,47.08,1.3,-5.18,-0.89,0.46
66,300226.SZ,上海钢联,2011-06-15,—,—,垂直应用软件,27.87,55.05,44.03,4.18,0.18,88.83,31.78,41.07,-10.65,-21.65
67,301269.SZ,华大九天,2022-08-05,—,—,垂直应用软件,98.15,489.0,892.34,10.3,0.15,535.35,-84.52,-91.9,8.24,13.01
68,300465.SZ,高伟达,2015-06-04,—,—,垂直应用软件,18.34,259.54,283.93,12.13,,81.38,-11.21,60.35,-4.36,2.74
69,301095.SZ,广立微,2022-08-12,—,—,垂直应用软件,72.96,182.05,133.36,4.66,0.34,146.13,380.14,518.42,48.86,43.17
70,300925.SZ,法本信息,2021-01-07,—,—,垂直应用软件,21.08,69.0,85.23,4.12,0.3,90.37,-22.7,-21.85,15.92,10.95
71,688291.SH,金橙子,2023-09-25,—,—,垂直应用软件,44.87,151.06,116.55,4.89,0.36,46.07,32.86,64.58,15.8,21.56
72,002987.SZ,京北方,2020-05-14,—,—,垂直应用软件,19.0,52.89,50.02,5.66,0.94,164.82,7.94,-0.91,5.14,5.22
73,300209.SZ,有棵树,2024-12-23,—,—,垂直应用软件,7.06,115.51,89.23,6.62,,65.56,54.68,106.08,-82.02,-81.33
74,300451.SZ,创业慧康,2015-05-21,—,—,垂直应用软件,5.36,,,1.93,,83.03,-331.69,-394.25,-26.26,-20.65
75,688631.SH,莱斯信息,2023-09-25,—,—,垂直应用软件,67.7,85.76,173.96,6.11,0.59,110.67,-420.03,-473.5,-21.41,-28.37
76,688318.SH,财富趋势,2023-09-25,—,—,垂直应用软件,132.19,111.39,98.38,9.14,0.27,338.56,27.91,6.61,-5.71,-9.96
77,002298.SZ,中电鑫龙,2009-10-14,—,—,垂直应用软件,10.3,,,3.34,,76.23,107.25,105.56,14.49,5.23
78,300380.SZ,安硕信息,2014-02-11,—,—,垂直应用软件,41.02,376.38,244.78,14.68,0.12,56.79,161.66,182.65,11.19,14.48
79,300365.SZ,恒华科技,2014-01-30,—,—,垂直应用软件,6.07,,,1.93,,36.41,-20.12,-3.98,58.37,78.31
80,300663.SZ,科蓝软件,2017-06-15,—,—,垂直应用软件,17.09,,,10.81,,81.77,-55.01,-83.32,-42.4,-38.03
81,600570.SH,恒生电子,2003-12-23,—,—,垂直应用软件,30.08,54.61,54.11,6.31,0.33,569.75,2.16,771.57,-16.66,-14.44
82,601519.SH,大智慧,2011-02-11,—,—,垂直应用软件,12.72,,,18.66,,253.02,85.3,97.48,8.78,13.19
83,688326.SH,经纬恒润-W,2023-09-25,—,—,垂直应用软件,138.45,,,4.21,,166.08,81.7,73.91,25.88,43.48
84,688232.SH,新点软件,2023-09-25,—,—,垂直应用软件,28.5,44.92,82.28,1.79,1.26,91.76,-667.73,-162.73,-16.32,-14.57
85,300550.SZ,和仁科技,2016-10-25,—,—,垂直应用软件,14.1,94.21,72.15,3.31,0.18,37.02,1292.86,75.44,-0.33,-0.99
86,688246.SH,嘉和美康,2023-09-25,—,—,垂直应用软件,24.5,,,2.44,,33.71,-320.68,-323.29,-30.67,-27.22
87,002322.SZ,理工能科,2009-12-25,—,—,垂直应用软件,13.35,17.59,21.35,1.88,4.78,48.8,-26.23,-22.9,0.6,0.88
88,688657.SH,浩辰软件,2023-10-17,—,—,垂直应用软件,56.4,58.65,52.89,2.63,1.23,36.95,19.78,20.57,16.34,13.47
89,000948.SZ,南天信息,1999-12-30,—,—,垂直应用软件,17.08,57.59,136.46,2.48,0.53,66.59,-119.49,-119.72,21.9,16.75
90,003007.SZ,直真科技,2020-09-30,—,—,垂直应用软件,43.76,134.93,170.53,5.58,0.15,44.56,-16.93,-85.7,-2.01,-19.16
91,688615.SH,合合信息,2024-10-10,—,—,垂直应用软件,245.22,85.71,77.13,12.23,0.58,343.31,14.55,6.63,24.22,22.51
92,300085.SZ,银之杰,2010-06-02,—,—,垂直应用软件,39.93,,,56.34,,282.16,5.71,-6.91,-15.48,-15.88
93,300830.SZ,金现代,2020-05-13,—,—,垂直应用软件,12.83,502.73,418.84,4.24,0.18,57.95,5.9,11.95,-23.19,-13.83
94,603990.SH,麦迪科技,2016-12-15,—,—,垂直应用软件,14.8,,,5.44,,45.33,120.49,137.11,-38.13,-47.24
95,300348.SZ,长亮科技,2012-08-24,—,—,垂直应用软件,13.67,596.52,3453.33,5.24,0.05,110.87,-386.16,-1140.18,5.19,-5.64
96,300996.SZ,普联软件,2021-06-10,—,—,垂直应用软件,16.91,39.44,44.36,3.8,0.63,47.82,-90.07,-90.99,2.17,9.45
97,603232.SH,格尔软件,2017-04-28,—,—,垂直应用软件,25.08,159.48,622.26,4.36,0.2,58.71,-71.98,-44.16,-29.25,-40.16
