序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
24,002294.SZ,信立泰,2011-10-10,—,—,化学制剂,47.7,88.4,79.07,6.06,1.05,531.77,13.93,6.1,8.01,4.32
25,002422.SZ,科伦药业,2010-06-11,—,—,化学制剂,31.48,17.14,30.2,2.14,1.99,503.07,-51.41,-44.41,-20.92,-23.2
26,600664.SH,哈药股份,2008-10-09,—,—,化学制剂,3.51,14.06,19.68,1.56,,88.4,-35.35,-24.37,-1.92,-0.21
27,600276.SH,恒瑞医药,2008-06-03,—,—,化学制剂,58.16,60.92,51.69,6.49,0.34,3860.2,24.5,29.67,14.85,15.88
28,000915.SZ,华特达因,2011-10-10,—,—,化学制剂,32.07,14.58,13.46,2.75,7.8,75.15,11.67,1.69,16.3,1.39
29,301075.SZ,多瑞医药,2021-10-13,—,—,化学制剂,61.21,,,8.2,,48.97,-27.23,-1197.26,-43.07,-29.13
30,300110.SZ,华仁药业,2010-09-02,—,—,化学制剂,3.28,,,2.86,,38.78,-42.87,-49.01,-9.07,-19.13
31,002020.SZ,京新药业,2019-07-08,—,—,化学制剂,16.63,20.11,20.1,2.53,1.99,143.19,0.1,-3.54,-5.0,-6.2
32,002393.SZ,力生制药,2010-05-04,—,—,化学制剂,22.19,30.98,14.81,1.15,1.57,57.16,119.05,235.04,-1.61,-1.76
33,603669.SH,灵康药业,2015-06-04,—,—,化学制剂,4.62,,,4.94,,33.32,26.42,11.55,22.0,21.3
34,603168.SH,莎普爱思,2014-07-09,—,—,化学制剂,7.38,,,1.71,,27.61,189.85,188.45,-2.44,-0.32
35,002742.SZ,*ST三圣,2022-08-01,—,—,化学制剂,4.26,,,,,29.14,-344.3,-97.02,-25.24,-33.89
36,300194.SZ,福安药业,2011-03-30,—,—,化学制剂,4.43,18.83,36.48,1.18,1.58,52.7,-44.87,-47.74,-34.08,-35.76
37,688506.SH,百利天恒,2023-09-25,—,—,化学制剂,282.83,31.5,,16.28,,1167.73,-112.16,-123.96,-63.52,-96.92
38,688799.SH,华纳药厂,2023-09-25,—,—,化学制剂,47.28,37.79,29.15,3.12,0.91,62.09,30.75,-36.95,1.54,-3.37
39,002872.SZ,ST天圣,2022-08-01,—,—,化学制剂,4.96,,,0.8,,15.77,-24.72,14.84,-13.31,-17.49
40,300016.SZ,北陆药业,2009-11-09,—,—,化学制剂,10.24,422.21,172.39,2.61,0.43,57.64,81.1,53.35,19.59,23.27
41,002923.SZ,润都股份,2018-01-12,—,—,化学制剂,15.71,131.91,,5.02,0.95,52.61,-247.09,-195.75,0.84,-8.22
42,600812.SH,华北制药,2018-07-16,—,—,化学制剂,5.58,75.39,52.31,1.74,0.54,95.74,54.69,71.56,-1.0,0.84
43,003020.SZ,立方制药,2020-12-22,—,—,化学制剂,26.51,31.39,31.01,2.86,1.89,50.42,1.65,16.53,-3.95,-4.8
44,688302.SH,海创药业-U,2023-09-25,—,—,化学制剂,46.01,,,4.14,,45.56,35.65,38.4,21180.28,11899.08
45,300199.SZ,翰宇药业,2011-04-15,—,—,化学制剂,18.86,,,25.66,,166.58,305.0,1504.3,82.06,114.86
46,601089.SH,福元医药,2022-07-07,—,—,化学制剂,26.41,25.94,27.38,3.44,1.85,126.77,-6.39,-7.83,-1.04,-1.3
47,688658.SH,悦康药业,2023-09-25,—,—,化学制剂,22.04,80.17,,2.89,,99.18,-170.56,-183.36,-41.2,-40.14
48,603811.SH,诚意药业,2017-03-22,—,—,化学制剂,11.58,18.88,16.74,2.87,2.1,37.9,21.91,47.03,14.69,17.11
49,600851.SH,海欣股份,2016-07-01,—,—,化学制剂,7.81,62.46,60.33,2.02,0.51,94.27,3.83,5.62,-1.29,-8.35
50,002437.SZ,誉衡药业,2010-07-01,—,—,化学制剂,3.42,32.8,26.05,3.57,,76.34,32.85,7.56,-10.36,-9.97
51,000766.SZ,通化金马,2019-07-08,—,—,化学制剂,23.6,404.15,396.84,9.91,,228.09,4.35,34.77,-7.88,0.12
52,688513.SH,苑东生物,2023-09-25,—,—,化学制剂,69.7,51.65,50.98,4.29,0.61,123.04,1.45,-6.77,-2.0,-2.25
53,002793.SZ,罗欣药业,2020-06-03,—,—,化学制剂,4.79,,,3.59,,52.1,108.64,119.95,-8.37,-14.45
54,603676.SH,卫信康,2017-07-28,—,—,化学制剂,11.28,19.94,22.1,3.36,2.88,49.09,-9.9,11.82,-13.27,-7.43
55,000153.SZ,丰原药业,2000-09-20,—,—,化学制剂,6.64,19.18,27.11,1.47,1.51,30.86,-31.92,-23.88,-4.18,-12.16
56,600624.SH,ST复华,2021-12-13,—,—,化学制剂,5.29,,,5.78,,35.94,44.06,54.86,3.35,2.2
57,688221.SH,前沿生物-U,2023-09-25,—,—,化学制剂,22.18,,,8.46,,83.08,17.39,39.33,12.8,14.85
58,002693.SZ,*ST双成,2022-08-01,—,—,化学制剂,7.84,,,8.32,,32.51,93.33,-8.97,33.04,-11.35
59,600521.SH,华海药业,2019-07-08,—,—,化学制剂,15.76,21.09,50.41,2.55,1.58,235.97,-63.12,-45.3,-11.57,-11.93
60,000908.SZ,*ST景峰,2015-07-01,—,—,化学制剂,7.02,40.55,39.45,165.59,,61.76,8.71,1.47,-7.75,-9.47
61,603707.SH,健友股份,2021-12-13,—,—,化学制剂,9.76,19.09,24.27,2.35,1.02,157.69,-29.11,-29.32,-5.25,-7.6
62,600613.SH,神奇制药,2019-07-08,—,—,化学制剂,6.37,47.66,54.58,1.46,2.35,34.02,-15.25,-13.29,-10.58,-13.47
63,688176.SH,亚虹医药-U,2023-09-25,—,—,化学制剂,12.15,,,3.98,,69.4,8.08,11.84,55.74,61.8
64,002826.SZ,易明医药,2021-12-13,—,—,化学制剂,21.46,89.09,47.65,5.1,0.46,40.92,95.52,-5.27,-4.65,-11.52
65,600774.SH,汉商集团,2022-08-01,—,—,化学制剂,9.7,,,1.71,,28.62,274.07,-80.95,-15.49,-18.06
66,688321.SH,微芯生物,2023-09-25,—,—,化学制剂,31.11,,1742.26,8.28,,126.87,238.53,172.16,40.12,34.56
67,688247.SH,宣泰医药,2023-09-25,—,—,化学制剂,10.36,36.78,47.64,3.62,0.59,46.97,-31.45,-15.82,-8.59,0.74
68,002755.SZ,奥赛康,2019-07-08,—,—,化学制剂,16.18,93.69,58.53,4.69,0.74,150.18,75.81,111.64,3.57,9.2
69,000597.SZ,东北制药,2019-07-08,—,—,化学制剂,5.25,18.28,20.0,1.4,1.9,74.92,-16.96,-17.62,-10.69,-7.58
70,688117.SH,圣诺生物,2023-09-25,—,—,化学制剂,39.68,124.84,52.0,6.08,0.33,62.45,123.03,308.29,53.96,69.69
71,002004.SZ,华邦健康,2021-12-13,—,—,化学制剂,5.44,,,1.11,3.66,107.71,35.37,23.9,1.98,0.39
72,000513.SZ,丽珠集团,2008-06-03,—,—,化学制剂,35.61,15.34,14.76,2.37,3.11,316.18,4.86,9.4,0.38,-0.17
73,688373.SH,盟科药业-U,2023-09-25,—,—,化学制剂,6.26,,,15.76,,41.08,33.56,31.11,6.58,10.26
74,688091.SH,上海谊众,2023-09-25,—,—,化学制剂,49.9,1478.72,160.83,7.21,,103.15,46.12,10.13,43.35,31.48
75,002898.SZ,*ST赛隆,2017-09-19,—,—,化学制剂,12.46,,,4.76,,21.93,-993.92,-940.5,-8.56,-13.04
76,688505.SH,复旦张江,2023-09-25,—,—,化学制剂,8.6,224.36,,3.95,0.35,89.15,-118.43,-91.89,0.41,-4.42
77,002038.SZ,双鹭药业,2024-07-31,—,—,化学制剂,6.54,,80.21,1.18,0.31,67.19,943.1,309.08,-15.13,-22.24
78,300204.SZ,舒泰神,2022-08-01,—,—,化学制剂,27.45,,,15.06,,131.15,-227.71,-619.7,-30.82,-31.14
79,600196.SH,复星医药,2021-12-13,—,—,化学制剂,26.6,25.64,21.64,1.48,1.19,710.33,25.5,38.96,-4.91,-4.63
80,300233.SZ,金城医药,2019-07-08,—,—,化学制剂,15.19,29.63,75.43,1.6,2.6,58.31,-79.1,-66.78,-23.19,-22.65
81,688062.SH,迈威生物-U,2023-09-25,—,—,化学制剂,36.06,,,18.93,,144.1,13.89,-23.9,301.03,-12.43
82,000566.SZ,海南海药,2008-06-03,—,—,化学制剂,6.3,,,29.36,,81.73,17.91,20.97,-20.51,-24.12
83,300558.SZ,贝达药业,2016-11-14,—,—,化学制剂,47.49,49.63,65.88,3.42,0.42,199.81,-23.86,-37.53,15.9,15.37
84,600513.SH,联环药业,2003-03-19,—,—,化学制剂,20.48,69.46,,4.38,0.43,58.46,-137.82,-163.65,26.63,14.12
85,000919.SZ,金陵药业,2022-08-01,—,—,化学制剂,7.83,120.51,129.86,1.28,1.28,48.7,-10.81,-14.08,-5.95,-6.62
86,688759.SH,必贝特-U,2025-11-04,—,—,化学制剂,44.8,,,11.81,,201.62,,1.29,,
87,300705.SZ,九典制药,2017-10-17,—,—,化学制剂,15.4,15.04,16.43,2.92,2.0,77.04,-9.64,2.57,5.69,10.67
88,600267.SH,海正药业,2022-08-01,—,—,化学制剂,10.51,20.96,23.04,1.48,1.95,126.0,-10.55,-31.29,0.61,0.13
89,002370.SZ,亚太药业,2010-03-24,—,—,化学制剂,7.12,155.06,39.36,4.74,,53.09,2909.49,1820.97,-25.59,-31.48
90,002019.SZ,亿帆医药,2021-12-13,—,—,化学制剂,12.1,38.13,36.13,1.67,0.83,147.18,5.84,19.91,1.67,0.11
91,603367.SH,辰欣药业,2021-12-13,—,—,化学制剂,17.26,15.36,15.86,1.29,2.36,78.15,-4.05,-15.23,-13.94,-15.97
92,688428.SH,诺诚健华-U,2023-09-25,—,—,化学制剂,21.81,,,5.77,,384.87,76.61,88.51,59.85,74.26
93,688189.SH,南新制药,2023-09-25,—,—,化学制剂,8.45,,,2.68,,23.19,-19.96,-493.23,-66.89,-71.28
94,002653.SZ,海思科,2012-01-31,—,—,化学制剂,47.36,134.12,171.68,12.55,0.29,530.39,-22.66,-21.79,19.95,18.63
95,600420.SH,国药现代,2011-10-10,—,—,化学制剂,10.67,13.21,15.15,1.04,2.81,143.1,-16.07,-6.46,-19.47,-18.16
96,688235.SH,百济神州-U,2024-05-22,—,—,化学制剂,275.6,,,14.48,,4246.93,130.88,115.63,44.21,46.03
97,600380.SH,健康元,2011-10-10,—,—,化学制剂,11.62,15.33,15.56,1.43,1.72,212.58,-1.83,1.1,-3.54,-4.08
98,000931.SZ,中关村,2019-07-08,—,—,化学制剂,5.2,73.08,76.11,2.39,,39.16,-4.14,6.65,-2.46,-2.71
99,300255.SZ,常山药业,2021-12-13,—,—,化学制剂,46.1,,,27.93,,423.69,-714.77,37.98,-13.11,-13.42
100,688382.SH,益方生物-U,2023-09-25,—,—,化学制剂,23.03,,,8.0,,133.19,40.59,44.25,61.27,28.85
101,301263.SZ,泰恩康,2022-04-07,—,—,化学制剂,33.0,129.75,602.9,8.1,0.6,140.41,-73.0,-56.75,-8.13,-12.23
102,688266.SH,泽璟制药-U,2023-09-25,—,—,化学制剂,90.5,,,20.85,,239.56,4.58,-9.42,54.49,56.07
103,688566.SH,吉贝尔,2023-09-25,—,—,化学制剂,28.18,25.62,23.25,2.38,1.85,56.2,12.8,22.38,9.52,4.9
104,300436.SZ,广生堂,2017-07-03,—,—,化学制剂,131.02,,,54.48,,208.67,-57.96,-85.05,-3.21,-4.27
105,002675.SZ,东诚药业,2017-07-03,—,—,化学制剂,13.63,61.14,67.68,2.57,0.22,112.39,-10.64,-20.7,-5.52,-2.6
106,300006.SZ,莱美药业,2009-11-09,—,—,化学制剂,4.99,,,2.87,,52.69,-73.82,-2462.45,-4.06,-1.19
107,300111.SZ,向日葵,2022-08-01,—,—,化学制剂,4.6,756.48,932.72,8.61,,59.21,-53.1,-35.68,-12.09,-8.33
108,002262.SZ,恩华药业,2008-10-09,—,—,化学制剂,23.44,20.82,19.37,2.94,1.54,238.1,8.42,11.38,7.85,8.93
