序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
41,000712.SZ,锦龙股份,2015-10-28,—,—,证券Ⅲ,12.45,,70.2,4.4,,111.55,258.58,344.38,31.07,16.35
42,600621.SH,华鑫股份,2019-07-08,—,—,证券Ⅲ,17.57,51.01,32.87,2.09,0.67,186.4,66.36,48.68,36.25,26.05
43,601108.SH,财通证券,2017-10-31,—,—,证券Ⅲ,9.03,17.92,14.43,1.14,1.87,419.33,38.42,16.85,13.99,-2.19
44,601099.SH,太平洋,2008-01-09,—,—,证券Ⅲ,4.21,130.41,87.11,2.89,,286.97,80.26,76.65,19.88,13.56
45,601901.SH,方正证券,2011-08-17,—,—,证券Ⅲ,7.8,29.09,15.89,1.29,1.54,642.1,95.91,76.43,67.17,52.14
46,600918.SH,中泰证券,2020-06-10,—,—,证券Ⅲ,6.44,54.41,29.4,1.15,0.34,509.94,158.63,77.26,21.3,3.11
47,600155.SH,华创云信,2017-07-03,—,—,证券Ⅲ,6.78,243.01,94.65,0.75,,150.08,89.74,65.91,-5.8,-11.6
48,601456.SH,国联民生,2020-08-07,—,—,证券Ⅲ,9.82,140.36,31.62,1.07,0.57,557.83,345.3,1185.19,201.17,269.4
49,601995.SH,中金公司,2020-11-09,—,—,证券Ⅲ,34.68,29.4,17.8,1.72,0.52,1674.09,129.75,94.35,54.36,43.96
50,601198.SH,东兴证券,2015-03-05,—,—,证券Ⅲ,13.99,29.28,20.55,1.54,1.19,452.22,69.56,42.12,20.25,12.46
