序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
30,605018.SH,长华集团,2020-10-14,—,—,其他汽车零部件,11.19,46.27,62.15,1.94,1.32,52.6,-32.28,-46.14,-9.46,-17.77
31,002101.SZ,广东鸿图,2007-01-10,—,—,其他汽车零部件,12.12,19.39,22.49,1.03,2.58,80.52,-21.38,-34.08,18.71,17.2
32,300926.SZ,博俊科技,2021-01-14,—,—,其他汽车零部件,29.58,20.95,14.73,3.93,0.49,128.47,70.47,51.95,42.36,45.77
33,603655.SH,朗博科技,2018-01-08,—,—,其他汽车零部件,44.41,168.59,114.21,8.48,0.42,47.07,69.03,60.18,19.03,18.03
34,601279.SH,英利汽车,2021-04-22,—,—,其他汽车零部件,4.54,147.47,,1.71,0.22,71.99,-220.54,-197.12,-9.33,-11.99
35,603211.SH,晋拓股份,2022-08-01,—,—,其他汽车零部件,24.18,131.26,104.52,5.35,0.25,65.72,29.75,8.15,11.24,9.41
36,603768.SH,常青股份,2017-03-31,—,—,其他汽车零部件,11.97,41.79,,1.21,0.48,28.48,-196.37,-154.33,4.23,2.81
37,300969.SZ,恒帅股份,2022-08-01,—,—,其他汽车零部件,140.78,73.78,87.96,11.41,0.2,157.68,-21.07,-26.79,-3.47,-7.46
38,300643.SZ,万通智控,2017-05-12,—,—,其他汽车零部件,18.83,35.22,26.23,3.44,0.84,43.55,50.05,56.6,11.87,8.15
39,002965.SZ,祥鑫科技,2022-08-01,—,—,其他汽车零部件,34.16,25.22,36.43,2.13,1.2,90.65,-41.09,-36.37,16.16,13.25
40,002997.SZ,瑞鹄模具,2020-09-10,—,—,其他汽车零部件,34.77,20.78,16.08,2.99,1.29,72.78,40.53,40.33,50.9,48.3
41,301000.SZ,肇民科技,2021-06-04,—,—,其他汽车零部件,38.11,65.27,64.16,7.44,0.52,92.56,2.34,-8.57,13.8,11.54
42,000887.SZ,中鼎股份,1999-12-30,—,—,其他汽车零部件,20.49,21.55,17.9,1.91,0.98,269.75,24.26,14.11,0.41,1.83
43,300473.SZ,德尔股份,2015-06-19,—,—,其他汽车零部件,32.95,172.79,64.03,2.84,,56.03,228.13,178.09,7.67,6.72
44,600523.SH,贵航股份,2002-01-08,—,—,其他汽车零部件,15.33,34.89,34.71,1.98,0.86,61.98,0.77,18.29,8.65,10.69
45,002190.SZ,成飞集成,2022-08-01,—,—,其他汽车零部件,36.07,,,2.47,,129.39,-34.16,43.9,-4.67,-0.42
46,301298.SZ,东利机械,2022-06-13,—,—,其他汽车零部件,16.98,39.85,37.4,2.65,1.74,24.93,7.68,21.57,2.94,3.26
47,603352.SH,至信股份,2026-01-22,—,—,其他汽车零部件,44.76,49.74,43.53,3.53,,101.46,21.43,,28.52,
48,301181.SZ,标榜股份,2022-02-28,—,—,其他汽车零部件,41.87,39.78,39.25,3.38,1.67,48.38,1.87,-0.7,10.5,8.18
49,301613.SZ,新铝时代,2024-11-01,—,—,其他汽车零部件,49.81,37.14,32.31,4.52,1.34,71.65,18.65,37.33,61.38,68.82
50,603917.SH,合力科技,2017-12-11,—,—,其他汽车零部件,14.69,,295.77,1.78,1.02,29.94,649.71,106.91,18.09,15.79
51,603197.SH,保隆科技,2017-05-26,—,—,其他汽车零部件,35.55,25.11,30.15,2.42,2.33,75.96,-20.35,-9.15,20.32,24.06
52,603201.SH,常润股份,2024-07-31,—,—,其他汽车零部件,17.39,13.47,12.88,1.91,2.29,33.04,7.37,23.98,-1.6,-3.4
53,001311.SZ,多利科技,2023-03-06,—,—,其他汽车零部件,44.69,32.66,50.5,3.02,1.15,138.77,-43.93,-28.13,8.92,13.15
54,300912.SZ,凯龙高科,2020-12-14,—,—,其他汽车零部件,28.58,,,6.66,,32.83,76.7,85.79,-4.7,-7.35
