序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
17,600651.SH,飞乐音响,2024-07-31,—,—,汽车电子电气系统,8.01,508.72,404.5,8.06,,200.81,40.16,61.07,-3.74,-1.29
18,605005.SH,合兴股份,2021-01-26,—,—,汽车电子电气系统,18.98,28.63,34.3,3.73,1.05,76.11,-22.34,-16.98,11.25,5.13
19,688533.SH,上声电子,2023-09-25,—,—,汽车电子电气系统,32.75,22.98,29.93,3.19,1.36,54.03,-28.83,-23.96,7.06,10.35
20,301607.SZ,富特科技,2024-09-11,—,—,汽车电子电气系统,49.82,81.85,51.96,6.79,0.03,77.43,65.94,15.15,116.31,122.64
21,688667.SH,菱电电控,2023-09-25,—,—,汽车电子电气系统,80.92,267.41,51.69,2.45,0.12,42.64,815.3,481.88,7.17,17.78
22,002870.SZ,香山股份,2022-08-01,—,—,汽车电子电气系统,39.85,33.9,43.65,3.11,0.25,52.63,-27.71,-33.3,1.54,-0.56
23,002664.SZ,信质集团,2012-03-23,—,—,汽车电子电气系统,25.84,500.48,190.14,2.99,,105.48,39.49,-47.89,1.42,-0.4
24,603786.SH,科博达,2019-10-22,—,—,汽车电子电气系统,71.28,37.28,35.45,5.29,0.91,287.87,14.21,21.34,16.46,11.1
25,301221.SZ,光庭信息,2021-12-29,—,—,汽车电子电气系统,58.5,181.65,85.14,2.7,0.34,54.18,308.53,420.44,23.05,26.88
26,603023.SH,威帝股份,2015-06-03,—,—,汽车电子电气系统,5.31,586.22,1339.18,3.85,,29.64,-80.11,-88.9,138.73,108.57
27,002906.SZ,华阳集团,2017-10-20,—,—,汽车电子电气系统,31.18,25.13,21.88,2.42,1.54,163.67,20.8,18.98,28.5,26.65
28,300681.SZ,英搏尔,2017-08-01,—,—,汽车电子电气系统,25.42,109.54,46.09,2.57,0.1,77.78,191.18,6.96,46.7,33.75
29,002239.SZ,奥特佳,2008-05-29,—,—,汽车电子电气系统,3.21,100.82,84.35,1.91,0.1,106.65,22.46,6.55,6.5,9.94
30,002813.SZ,路畅科技,2016-10-19,—,—,汽车电子电气系统,28.47,,,13.69,,34.16,-72.46,-86.64,27.26,35.09
31,603390.SH,通达电气,2019-12-02,—,—,汽车电子电气系统,12.8,175.77,70.56,2.79,0.7,45.01,228.58,122.8,64.78,68.73
32,605333.SH,沪光股份,2020-08-25,—,—,汽车电子电气系统,29.17,20.19,20.61,3.96,0.74,135.36,-3.1,8.4,5.54,6.2
33,300304.SZ,云意电气,2012-03-28,—,—,汽车电子电气系统,12.9,28.24,26.65,3.38,0.68,113.28,7.8,5.24,7.05,6.95
34,002937.SZ,兴瑞科技,2024-07-31,—,—,汽车电子电气系统,22.53,29.36,43.39,4.4,1.78,67.09,-38.42,-43.67,-10.13,-13.27
35,000901.SZ,航天科技,2022-08-01,—,—,汽车电子电气系统,27.74,1803.63,187.66,5.12,,221.42,976.78,2161.91,-17.99,-11.04
36,688612.SH,威迈斯,2023-09-25,—,—,汽车电子电气系统,31.0,32.47,24.55,3.72,1.16,129.95,43.64,26.18,5.45,6.82
