序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
14,688380.SH,中微半导,2023-09-25,—,—,数字芯片设计,52.78,154.43,118.86,6.94,0.47,211.31,36.78,100.99,19.03,17.56
15,688595.SH,芯海科技,2023-09-25,—,—,数字芯片设计,39.06,,,7.82,,56.28,45.23,31.67,19.59,6.8
16,688008.SH,澜起科技,2023-09-25,—,—,数字芯片设计,168.15,136.55,93.31,15.98,0.35,1927.72,66.89,95.41,57.83,58.17
17,688591.SH,泰凌微,2023-09-25,—,—,数字芯片设计,42.35,104.67,58.99,4.12,0.48,101.95,117.35,274.58,30.49,37.72
18,300077.SZ,国民技术,2010-05-10,—,—,数字芯片设计,22.1,,,13.4,,128.87,50.63,72.54,16.73,22.74
19,603893.SH,瑞芯微,2020-02-14,—,—,数字芯片设计,180.51,127.74,74.3,17.92,0.36,759.87,121.65,190.61,45.46,63.85
20,688486.SH,龙迅股份,2023-09-25,—,—,数字芯片设计,74.06,68.38,56.45,6.54,0.72,98.74,32.47,15.16,16.67,11.35
21,688018.SH,乐鑫科技,2023-09-25,—,—,数字芯片设计,161.53,79.57,58.07,6.25,0.25,269.99,50.04,72.29,30.97,35.35
22,688807.SH,优迅股份,2025-12-26,—,—,数字芯片设计,191.92,197.18,173.45,8.82,,153.54,17.11,,18.33,
23,688123.SH,聚辰股份,2023-09-25,—,—,数字芯片设计,152.3,83.04,60.45,9.65,0.2,241.05,51.33,43.5,21.29,11.69
24,300223.SZ,北京君正,2011-06-08,—,—,数字芯片设计,128.33,169.1,195.02,4.99,0.08,619.24,-15.99,2.85,7.35,6.75
25,688259.SH,创耀科技,2023-09-25,—,—,数字芯片设计,42.43,78.37,57.58,3.05,0.57,47.39,46.58,-8.77,-32.1,-35.72
26,688608.SH,恒玄科技,2023-09-25,—,—,数字芯片设计,208.99,76.56,52.39,5.08,0.41,352.55,73.5,106.45,18.61,26.58
27,300053.SZ,航宇微,2024-07-31,—,—,数字芯片设计,21.47,,,8.79,,149.62,-18.19,-154.25,-0.45,-3.99
28,688047.SH,龙芯中科,2023-09-25,—,—,数字芯片设计,154.28,,,24.21,,618.66,-14.89,-23.66,13.94,10.9
29,688620.SH,安凯微,2023-09-25,—,—,数字芯片设计,11.48,,,3.34,,45.0,-267.46,-740.87,-5.22,-3.02
30,688213.SH,思特威-W,2023-09-25,—,—,数字芯片设计,96.55,98.9,47.43,7.93,0.28,388.43,155.99,164.93,50.14,54.11
31,002213.SZ,大为股份,2023-07-06,—,—,数字芯片设计,25.67,,,10.89,0.08,60.96,71.58,-14.01,9.9,18.46
32,688521.SH,芯原股份,2023-09-25,—,—,数字芯片设计,204.55,,,30.22,,1075.76,12.42,-12.3,36.64,4.49
33,688416.SH,恒烁股份,2023-09-25,—,—,数字芯片设计,110.21,,,7.2,,91.48,8.83,4.8,16.02,-1.79
34,300458.SZ,全志科技,2015-05-22,—,—,数字芯片设计,41.38,204.84,116.1,10.92,0.46,341.56,84.41,35.36,28.21,25.82
35,688766.SH,普冉股份,2023-09-25,—,—,数字芯片设计,272.25,137.84,318.09,17.74,0.11,403.06,-73.73,-70.05,4.89,1.19
36,688525.SH,佰维存储,2023-09-25,—,—,数字芯片设计,162.8,471.67,,16.62,,760.49,-86.67,-179.68,30.84,13.7
37,688332.SH,中科蓝讯,2023-09-25,—,—,数字芯片设计,131.83,52.98,52.2,3.88,0.76,158.98,2.17,-2.61,4.29,2.63
38,603986.SH,兆易创新,2016-08-25,—,—,数字芯片设计,277.74,175.52,142.96,8.62,0.12,1935.2,30.18,11.31,20.92,15.0
39,688099.SH,晶晨股份,2023-09-25,—,—,数字芯片设计,81.86,41.95,37.24,4.8,,344.77,17.51,37.12,9.29,10.42
40,688110.SH,东芯股份,2023-09-25,—,—,数字芯片设计,125.75,,,17.88,,556.13,-12.16,-21.78,28.09,28.81
41,300672.SZ,国科微,2017-07-19,—,—,数字芯片设计,136.2,304.35,856.12,7.27,0.22,295.69,-89.42,-25.02,-2.5,-12.86
42,688256.SH,寒武纪-U,2023-09-25,—,—,数字芯片设计,1058.33,,237.79,29.24,,4462.82,321.49,295.82,2386.38,4347.82
43,688795.SH,摩尔线程-U,2025-12-12,—,—,数字芯片设计,534.58,,,21.82,,2512.68,18.71,,181.99,
44,688802.SH,沐曦股份-U,2025-12-24,—,—,数字芯片设计,491.96,,,14.64,,1968.33,55.79,,453.52,
45,688252.SH,天德钰,2023-09-25,—,—,数字芯片设计,22.48,33.45,33.06,3.9,0.32,91.95,1.67,50.89,14.44,43.35
46,001309.SZ,德明利,2024-07-31,—,—,数字芯片设计,237.53,153.71,,22.0,0.09,538.83,-106.42,-130.43,85.13,88.83
47,688593.SH,新相微,2023-09-25,—,—,数字芯片设计,25.16,1371.03,876.78,7.46,,115.62,138.88,261.78,27.21,23.48
48,301536.SZ,星宸科技,2024-04-08,—,—,数字芯片设计,66.5,109.44,106.95,8.98,0.3,280.44,3.03,-7.47,19.5,18.63
49,300327.SZ,中颖电子,2012-06-20,—,—,数字芯片设计,30.3,77.12,102.2,5.91,0.66,103.44,-36.59,-42.2,-1.14,-0.2
50,603501.SH,豪威集团,2017-05-11,—,—,数字芯片设计,117.63,44.45,35.53,4.69,0.52,1477.2,35.15,48.34,15.2,15.42
51,688262.SH,国芯科技,2023-09-25,—,—,数字芯片设计,40.1,,,6.53,,134.74,-0.03,-4.66,-44.92,-34.74
