序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
19,600515.SH,海南机场,2023-07-06,—,—,住宅开发,4.59,114.38,169.17,2.23,0.11,524.42,-69.77,-55.91,6.09,2.66
20,600246.SH,万通发展,2002-09-02,—,—,住宅开发,11.84,,,4.13,,230.05,82.94,64.57,-4.37,-20.5
21,600510.SH,黑牡丹,2019-07-08,—,—,住宅开发,9.35,79.94,91.79,0.93,0.44,96.49,-19.62,2.6,34.79,27.85
22,600665.SH,天地源,1993-07-09,—,—,住宅开发,3.61,,,1.17,,31.19,-318.72,-333.69,10.92,20.69
23,600048.SH,保利发展,2006-08-09,—,—,住宅开发,7.17,17.16,83.68,0.46,2.35,858.28,-75.31,-63.47,-4.95,-16.08
24,000042.SZ,中洲控股,1994-09-21,—,—,住宅开发,8.98,,,1.81,,59.7,111.86,145.6,-47.0,-28.4
25,600683.SH,京投发展,2011-10-10,—,—,住宅开发,6.6,,,,,48.89,55.77,-84.96,-50.74,-26.92
26,000736.SZ,*ST中地,2007-07-03,—,—,住宅开发,5.24,,,3.14,,39.15,-11.5,-20.9,16.48,41.3
27,000036.SZ,华联控股,2010-10-11,—,—,住宅开发,5.58,193.36,202.2,1.54,,78.33,-4.73,-93.84,-2.45,-1.92
28,600208.SH,衢州发展,2007-07-03,—,—,住宅开发,3.67,30.74,,0.75,,312.28,-72.71,-83.07,-92.56,-94.39
29,000797.SZ,中国武夷,2007-07-03,—,—,住宅开发,3.24,203.31,,1.01,,50.89,-416.49,-146.34,-50.41,-51.96
30,600638.SH,新黄浦,1993-03-26,—,—,住宅开发,7.24,59.67,29.97,1.06,0.51,48.75,144.93,368.46,-61.01,9.16
31,000620.SZ,盈新发展,2023-12-27,—,—,住宅开发,3.2,,,4.2,,187.9,-682.0,-432.51,-48.38,-50.97
32,000863.SZ,三湘印象,2019-07-08,—,—,住宅开发,6.08,372.38,,1.6,,71.79,-88.7,-50.32,-39.27,-37.37
33,002146.SZ,荣盛发展,2007-08-16,—,—,住宅开发,1.65,,,0.6,,71.74,-117.44,-805.49,-29.31,-28.19
34,600533.SH,栖霞建设,2002-03-28,—,—,住宅开发,2.69,,,0.88,,28.25,106.05,146.34,243.81,297.89
35,600649.SH,城投控股,2017-01-03,—,—,住宅开发,5.64,58.2,18.95,0.67,0.71,141.25,232.59,250.6,938.8,807.72
36,600159.SH,大龙地产,2006-10-10,—,—,住宅开发,3.1,,,1.5,,25.73,31.14,9.06,-9.66,-9.53
37,000631.SZ,顺发恒能,2010-06-02,—,—,住宅开发,3.84,108.35,96.52,1.57,,91.98,-6.17,14.28,-17.26,-13.43
38,000014.SZ,沙河股份,2002-05-08,—,—,住宅开发,13.37,196.77,,2.03,,32.36,-168.73,-135.04,-93.58,-94.74
39,600094.SH,大名城,2016-07-01,—,—,住宅开发,4.88,,,1.11,,113.46,10.66,-77.04,-49.15,28.93
40,600748.SH,上实发展,2003-05-12,—,—,住宅开发,5.6,,,0.99,,103.3,-118.41,-327.21,32.45,19.73
41,000965.SZ,天保基建,2007-10-08,—,—,住宅开发,4.11,270.79,56.62,0.83,0.24,45.61,7158.91,2106.58,47.99,-8.31
42,000002.SZ,万科Ａ,1991-01-29,—,—,住宅开发,4.88,,,0.33,,582.22,-56.14,-21.25,-26.61,-26.23
43,600322.SH,津投城开,2001-09-10,—,—,住宅开发,2.42,,,,,26.76,-266.88,-156.74,-17.72,-41.87
44,600185.SH,珠免集团,2010-04-20,—,—,住宅开发,7.3,,,24.03,,137.61,4.33,50.54,-42.88,-45.62
45,000897.SZ,津滨发展,1999-04-22,—,—,住宅开发,2.3,7.32,23.95,1.21,4.13,37.2,-95.1,-99.35,-81.42,-85.64
46,000718.SZ,苏宁环球,2006-10-10,—,—,住宅开发,2.42,44.46,,0.79,2.89,73.44,-71.7,-45.51,-33.15,-28.67
47,000838.SZ,财信发展,2009-06-02,—,—,住宅开发,2.66,,,7.14,,29.27,-209.14,-145.8,-71.44,-72.17
48,000609.SZ,ST中迪,2007-07-03,—,—,住宅开发,7.84,,,,,23.46,-42.08,-13.53,-52.64,-52.39
49,000517.SZ,荣安地产,2010-06-02,—,—,住宅开发,2.05,,,1.13,,65.27,-120.2,-92.14,-73.56,-71.95
50,600064.SH,南京高科,2021-12-13,—,—,住宅开发,8.9,8.93,6.62,0.78,3.37,154.0,32.64,35.04,58.19,87.5
51,002133.SZ,广宇集团,2007-05-14,—,—,住宅开发,3.83,,,1.02,1.29,29.65,162.25,248.5,16.28,36.49
52,600716.SH,凤凰股份,2010-06-02,—,—,住宅开发,4.36,,,0.81,,40.81,131.33,188.41,210.46,200.78
53,600854.SH,春兰股份,2023-07-06,—,—,住宅开发,5.39,21.0,23.45,1.14,2.23,28.0,-10.41,-1.05,6.49,6.02
54,000006.SZ,深振业Ａ,2017-07-03,—,—,住宅开发,9.0,,,2.25,,121.5,98.66,79.49,-54.34,-41.83
55,000029.SZ,深深房Ａ,1993-09-15,—,—,住宅开发,23.08,,,6.37,,233.49,2791.57,1732.32,331.66,374.85
56,002314.SZ,南山控股,2018-07-16,—,—,住宅开发,2.7,,,0.8,,73.11,194.67,177.44,163.73,112.29
57,600791.SH,京能置业,2002-05-08,—,—,住宅开发,6.41,,,7.36,,29.03,-162.57,-234.03,-49.01,-54.82
58,600266.SH,城建发展,2001-09-03,—,—,住宅开发,5.94,,,0.63,0.84,123.3,40.24,541.85,64.2,95.7
59,000668.SZ,*ST荣控,2024-07-31,—,—,住宅开发,13.78,,,2.86,,20.23,20.18,-42.31,377.55,506.91
60,000926.SZ,福星股份,2010-06-02,—,—,住宅开发,2.3,,,0.42,,36.64,-5313.32,-1821.36,-55.45,-56.22
61,600173.SH,卧龙新能,2010-06-02,—,—,住宅开发,8.81,151.03,724.41,1.61,,61.71,-42.7,-26.97,-19.36,36.38
62,000090.SZ,天健集团,2006-10-10,—,—,住宅开发,3.98,11.98,23.82,0.66,2.51,74.37,-93.87,-83.22,7.79,6.69
63,600641.SH,先导基电,1993-04-07,—,—,住宅开发,17.41,150.66,102.62,1.99,0.24,162.02,158.93,157.63,247.43,247.76
64,600773.SH,西藏城投,2010-06-02,—,—,住宅开发,13.24,1003.91,256.53,2.67,0.08,125.99,24.53,37.34,275.09,393.66
65,002208.SZ,合肥城建,2008-02-05,—,—,住宅开发,14.08,,,1.76,,113.1,-144.55,-16.26,17.0,245.64
66,000809.SZ,和展能源,2009-10-12,—,—,住宅开发,3.42,,,1.06,,28.21,36.36,33.43,20.8,11.92
67,002016.SZ,世荣兆业,2010-06-02,—,—,住宅开发,6.38,137.97,37.53,1.05,0.16,51.62,418.51,-44.35,65.17,9.85
68,000656.SZ,*ST金科,2025-09-15,—,—,住宅开发,1.44,,,,,153.13,-102.12,-97.91,-73.57,-85.28
69,600162.SH,香江控股,2011-10-10,—,—,住宅开发,1.9,100.49,,1.07,0.58,62.1,-176.55,-147.19,-64.46,-61.52
