序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
46,688659.SH,元琛科技,2023-09-25,—,—,其他化学制品,10.61,,,3.16,,16.98,-19.84,23.76,11.74,10.93
47,300610.SZ,晨化股份,2022-08-01,—,—,其他化学制品,12.1,31.01,37.15,2.25,1.65,26.02,-20.8,33.69,-4.76,-5.62
48,002666.SZ,德联集团,2012-04-06,—,—,其他化学制品,5.6,64.16,62.67,1.25,1.61,44.13,2.08,17.68,13.45,17.23
49,688625.SH,呈和科技,2023-09-25,—,—,其他化学制品,72.6,54.63,48.81,9.34,0.55,136.72,15.09,15.33,14.16,13.77
50,600273.SH,嘉化能源,2015-07-01,—,—,其他化学制品,11.0,14.81,14.35,1.48,3.57,149.26,4.05,9.64,9.33,8.31
51,603255.SH,鼎际得,2022-08-25,—,—,其他化学制品,33.23,,,2.82,,44.72,-15.49,-20.52,12.16,19.03
52,603125.SH,常青科技,2023-04-17,—,—,其他化学制品,17.7,35.08,47.47,3.0,0.58,71.66,-34.19,-31.89,-11.9,-10.67
53,002809.SZ,红墙股份,2016-08-30,—,—,其他化学制品,14.03,60.89,1199.18,1.91,2.14,29.69,-115.93,-74.08,12.73,6.93
54,301286.SZ,侨源股份,2022-06-21,—,—,其他化学制品,58.41,156.67,116.08,12.23,0.14,233.7,40.54,57.79,8.75,10.43
55,002455.SZ,百川股份,2010-08-11,—,—,其他化学制品,10.13,55.39,558.82,3.45,0.59,60.2,-95.32,-47.06,9.4,10.4
56,301100.SZ,风光股份,2021-12-24,—,—,其他化学制品,20.66,,,2.07,,41.32,3.7,-93.68,28.8,19.59
57,301518.SZ,长华化学,2023-08-10,—,—,其他化学制品,39.5,98.81,56.99,3.54,0.4,57.46,127.81,62.71,-9.31,-15.8
58,301373.SZ,凌玮科技,2023-02-15,—,—,其他化学制品,35.19,28.3,26.76,2.35,1.99,38.17,8.15,6.56,6.7,5.64
59,300535.SZ,达威股份,2021-12-13,—,—,其他化学制品,21.04,,,2.33,,22.52,-11.73,-52.85,-1.96,-4.19
60,688269.SH,凯立新材,2023-09-25,—,—,其他化学制品,43.11,60.84,50.46,5.48,0.7,56.35,29.74,30.83,25.5,24.86
61,301149.SZ,隆华新材,2021-11-17,—,—,其他化学制品,12.17,30.54,38.76,2.6,1.23,52.33,-26.6,-15.94,2.93,2.0
62,600500.SH,中化国际,2018-07-16,—,—,其他化学制品,4.36,,,1.38,,156.46,-157.8,-7291.94,-9.56,-5.83
63,688133.SH,泰坦科技,2023-09-25,—,—,其他化学制品,24.68,314.77,282.75,1.45,0.28,40.58,15.04,91.55,-13.06,-12.7
64,603334.SH,丰倍生物,2025-11-12,—,—,其他化学制品,59.08,68.47,54.9,5.08,,84.78,35.32,23.51,62.32,49.62
65,603722.SH,阿科力,2022-08-01,—,—,其他化学制品,38.31,,,3.92,0.26,37.44,-141.59,-367.84,-7.46,-11.63
66,301212.SZ,联盛化学,2022-04-26,—,—,其他化学制品,29.69,185.79,198.54,2.39,0.4,32.07,-8.2,9.61,18.06,13.95
67,688065.SH,凯赛生物,2023-09-25,—,—,其他化学制品,54.4,80.25,66.01,2.23,0.73,392.38,30.56,24.74,14.9,15.68
68,603285.SH,键邦股份,2024-07-12,—,—,其他化学制品,37.59,38.15,44.67,3.59,0.53,60.14,-17.71,-27.72,-9.45,-15.37
69,301059.SZ,金三江,2021-09-22,—,—,其他化学制品,15.15,65.61,50.78,5.73,1.11,35.02,41.35,31.41,18.76,19.01
70,300530.SZ,领湃科技,2016-08-16,—,—,其他化学制品,27.88,,,89.5,,47.94,20.46,20.56,0.5,-1.19
71,301076.SZ,新瀚新材,2021-10-18,—,—,其他化学制品,42.14,131.68,112.15,6.29,0.42,73.69,23.32,20.4,7.99,9.66
72,301617.SZ,博苑股份,2024-12-18,—,—,其他化学制品,76.88,48.21,58.84,6.08,0.56,102.74,-22.41,-18.97,6.6,7.39
73,300637.SZ,扬帆新材,2022-08-01,—,—,其他化学制品,12.45,,249.74,3.99,,29.23,213.12,208.94,36.56,47.93
