序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
33,300476.SZ,胜宏科技,2015-06-18,—,—,印制电路板,253.14,190.85,60.62,14.52,0.12,2203.2,324.38,366.89,83.4,86.0
34,301041.SZ,金百泽,2021-08-18,—,—,印制电路板,27.85,76.06,120.41,4.45,0.35,29.71,-67.18,-78.84,6.43,2.93
35,605058.SH,澳弘电子,2020-10-28,—,—,印制电路板,30.13,30.43,29.1,2.47,1.99,43.06,6.45,3.16,6.69,9.35
36,603228.SH,景旺电子,2017-01-13,—,—,印制电路板,61.0,51.39,49.54,4.71,1.25,600.74,4.83,-1.06,22.08,20.93
37,301282.SZ,金禄电子,2022-09-02,—,—,印制电路板,27.55,51.92,49.16,2.47,0.9,41.64,7.93,32.19,25.55,24.19
38,002436.SZ,兴森科技,2011-10-10,—,—,印制电路板,21.82,,,6.88,0.14,370.87,516.08,47.85,23.48,18.91
39,301251.SZ,威尔高,2023-09-13,—,—,印制电路板,61.3,147.8,105.14,5.26,0.22,82.56,48.1,18.31,51.93,58.71
40,002134.SZ,天津普林,2011-10-10,—,—,印制电路板,22.85,166.35,312.22,10.96,,56.33,-51.14,-67.51,23.61,27.47
41,603186.SH,华正新材,2017-01-10,—,—,印制电路板,66.35,,,6.43,,94.23,1042.19,327.86,13.17,7.88
42,002916.SZ,深南电路,2017-12-20,—,—,印制电路板,225.25,81.72,56.51,8.6,0.5,1534.33,56.3,37.75,28.39,25.63
